episode,agentID,type,parents,generation,speed,sightRange,maxSize,maxLifetime,age,reasonOfDeath,lifetimeScore
0,-258,Prey,-1,0,16.068,1.335,1.747,67.331,33.341,Starvation,-0.3005225
0,-398,Prey,-1,0,13.653,1.253,2.445,51.655,33.341,Starvation,-0.3005225
0,-538,Prey,-1,0,11.394,1.194,1.544,67.563,33.341,Starvation,-0.3005225
0,-678,Prey,-1,0,15.280,1.369,2.429,52.932,33.341,Starvation,-0.3005225
0,-818,Prey,-1,0,14.941,0.888,1.889,64.938,33.341,Starvation,-0.3005225
0,-1098,Prey,-1,0,10.297,0.855,2.006,57.252,33.341,Starvation,-0.3005225
0,-1238,Prey,-1,0,10.857,1.250,2.305,68.340,33.341,Starvation,-0.3005225
0,-1378,Prey,-1,0,10.131,0.868,2.195,59.657,33.341,Starvation,-0.3005225
0,-1518,Prey,-1,0,10.989,1.477,1.649,53.419,33.341,Starvation,-0.3005225
0,-1798,Prey,-1,0,11.110,1.052,2.443,67.812,33.341,Starvation,-0.3005225
0,-1938,Prey,-1,0,16.961,0.890,2.244,52.437,33.341,Starvation,-0.3005225
0,-2078,Prey,-1,0,16.724,0.840,2.312,58.080,33.341,Starvation,-0.3005225
0,-2218,Prey,-1,0,10.399,1.200,1.791,67.119,33.341,Starvation,-0.8005225
0,-2358,Prey,-1,0,17.441,1.296,2.110,58.305,33.341,Starvation,2.183476
0,-2498,Prey,-1,0,18.029,0.959,2.105,58.854,33.341,Starvation,-0.3005225
0,-2638,Prey,-1,0,13.120,1.252,2.377,52.182,33.341,Starvation,-0.3005225
0,-110,Prey,-1,0,11.068,1.440,2.362,64.625,33.341,Starvation,-0.2985227
0,-1658,Prey,-1,0,17.103,0.938,2.475,51.929,50.001,Dehydration,0.7867353
0,-2778,Prey,-1,0,15.871,1.375,1.804,67.266,50.001,Dehydration,1.187511
0,-958,Prey,-1,0,19.328,1.486,1.866,58.439,58.401,Starvation,0.977845
1,-5732,Prey,-1,0,11.357,1.104,1.985,57.595,33.341,Starvation,-0.3005225
1,-5872,Prey,-1,0,19.868,0.994,1.970,63.610,33.341,Starvation,-0.3005225
1,-6572,Prey,-1,0,11.910,1.102,2.495,51.967,33.341,Starvation,-0.3005225
