episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst,diedFromHealthOver
100,8857.32,8973.52,116.20,154.527,55.653,6.565,30,0,0,0,42,13,0,0.150,0,3,26,1,0
101,8973.52,9022.48,48.96,87.570,52.898,3.732,30,0,0,0,20,10,0,0.150,0,0,30,0,0
102,9022.48,9130.96,108.48,130.775,56.427,8.198,30,0,0,0,34,10,0,0.450,0,2,25,3,0
103,9130.96,9228.90,97.94,106.192,48.646,1.150,30,0,0,0,31,7,0,0.450,0,0,25,5,0
104,9228.90,9331.76,102.86,150.975,56.415,8.348,30,0,0,0,45,12,0,0.600,0,3,23,4,0
105,9331.76,9433.72,101.96,145.830,57.636,5.749,30,0,0,0,46,12,0,0.300,0,1,19,10,0
106,9433.72,9547.54,113.82,112.154,49.781,3.582,30,0,0,0,31,13,0,0.000,0,1,23,6,0
107,9547.54,9640.18,92.64,108.294,52.210,8.898,30,0,0,0,25,14,0,0.600,0,1,27,2,0
108,9640.18,9743.72,103.54,92.004,75.268,27.243,30,0,0,0,23,8,0,0.000,0,1,29,0,0
109,9743.72,9845.78,102.06,100.266,47.195,1.650,30,0,0,0,26,11,0,0.000,0,0,26,4,0
110,9845.78,9956.34,110.56,177.211,58.444,6.665,30,0,0,0,58,14,0,0.600,0,5,15,10,0
111,9956.34,10042.80,86.46,102.465,53.455,6.398,30,0,0,0,25,13,0,0.150,0,0,27,3,0
112,10042.80,10129.18,86.38,91.674,57.576,4.724,30,0,0,0,23,9,0,0.000,0,0,26,4,0
113,10129.18,10217.18,88.00,105.732,59.688,4.874,30,0,0,0,28,9,0,0.000,0,0,25,5,0
114,10217.18,10332.68,115.50,169.858,49.741,4.216,30,0,0,0,48,16,0,0.000,0,5,19,6,0
115,10332.68,10430.98,98.30,90.775,50.686,3.083,30,0,0,0,22,10,0,0.300,0,0,29,1,0
116,10430.98,10511.04,80.06,92.094,56.416,4.865,30,0,0,0,21,9,0,0.150,0,0,29,1,0
117,10511.04,10581.90,70.86,94.379,49.347,5.266,30,0,0,0,22,13,0,0.150,0,0,28,2,0
118,10581.90,10639.58,57.68,88.531,47.602,1.000,30,0,0,0,20,10,0,0.000,0,0,29,1,0
119,10639.58,10744.62,105.04,199.519,54.667,5.432,30,0,0,0,58,17,0,0.600,0,3,20,7,0
120,10744.62,10859.30,114.68,146.699,48.509,1.750,30,0,0,0,44,14,0,0.150,0,3,21,6,0
121,10859.30,10968.78,109.48,152.839,52.582,6.916,30,0,0,0,46,12,0,0.150,0,3,20,7,0
122,10968.78,11019.02,50.24,81.544,50.673,6.649,30,0,0,0,20,6,0,0.150,0,0,30,0,0
123,11019.02,11133.28,114.26,122.058,66.134,11.264,30,0,0,0,37,10,0,0.450,0,2,20,8,0
124,11133.28,11192.76,59.48,89.602,51.569,5.565,30,0,0,0,21,7,0,0.300,0,0,28,2,0
125,11192.76,11308.20,115.44,126.676,55.515,6.232,30,0,0,0,36,11,0,0.750,0,1,21,8,0
126,11308.20,11367.68,59.48,93.046,46.871,3.116,30,0,0,0,21,11,0,0.000,0,0,29,1,0
127,11367.68,11417.68,50.00,88.085,45.988,2.399,30,0,0,0,20,10,0,0.000,0,0,29,1,0
128,11417.68,11527.90,110.22,123.893,49.917,3.732,30,0,0,0,34,14,0,0.000,0,2,24,4,0
129,11527.90,11645.70,117.80,143.823,47.310,2.666,30,0,0,0,43,11,0,0.150,0,4,22,4,0
130,11645.70,11727.68,81.98,89.393,49.343,4.782,30,0,0,0,20,9,0,0.000,0,0,29,1,0
131,11727.68,11832.18,104.50,162.015,52.599,5.565,30,0,0,0,52,12,0,0.450,0,4,17,9,0
132,11832.18,11934.68,102.50,129.191,54.360,3.532,30,0,0,0,37,11,0,0.450,0,0,24,6,0
133,11934.68,12025.04,90.36,93.575,51.599,3.133,30,0,0,0,22,8,0,0.000,0,1,29,0,0
134,12025.04,12137.18,112.14,163.887,53.734,4.982,30,0,0,0,49,16,0,0.900,0,2,24,4,0
135,12137.18,12196.16,58.98,88.007,47.343,2.741,30,0,0,0,20,8,0,0.150,0,0,30,0,0
136,12196.16,12303.78,107.62,174.904,53.290,4.607,30,0,0,0,55,13,0,1.350,0,4,19,7,0
137,12303.78,12362.38,58.60,84.533,51.008,5.508,30,0,0,0,20,8,0,0.000,0,0,29,1,0
138,12362.38,12415.92,53.54,82.272,47.577,3.250,30,0,0,0,20,7,0,0.000,0,0,29,1,0
139,12415.92,12526.06,110.14,193.590,56.403,5.441,30,0,0,0,59,17,0,1.050,0,6,16,8,0
140,12526.06,12579.52,53.46,88.812,48.219,3.632,30,0,0,0,20,10,0,0.000,0,0,29,1,0
141,12579.52,12631.36,51.84,91.595,45.670,1.533,30,0,0,0,20,11,0,0.000,0,0,30,0,0
142,12631.36,12721.50,90.14,103.573,48.647,2.491,30,0,0,0,24,14,0,0.300,0,1,27,2,0
143,12721.50,12835.28,113.78,179.097,47.209,3.199,30,0,0,0,53,13,0,0.750,0,5,18,7,0
144,12835.28,12893.50,58.22,89.457,52.604,5.782,30,0,0,0,20,8,0,0.450,0,0,30,0,0
145,12893.50,12984.40,90.90,104.483,50.238,4.132,30,0,0,0,25,9,0,0.450,0,1,27,2,0
146,12984.40,13098.20,113.80,166.568,50.438,3.741,30,0,0,0,50,14,0,0.300,0,2,20,8,0
147,13098.20,13150.22,52.02,84.996,47.540,2.599,30,0,0,0,20,7,0,0.000,0,0,29,1,0
148,13150.22,13268.10,117.88,120.220,55.040,6.249,30,0,0,0,35,11,0,0.300,0,2,23,5,0
149,13268.10,13320.68,52.58,95.713,47.308,2.833,30,0,0,0,20,12,0,0.000,0,0,29,1,0
150,13320.68,13418.58,97.90,98.324,55.048,5.966,30,0,0,0,25,9,0,0.900,0,0,27,3,0
151,13418.58,13488.24,69.66,94.287,53.538,3.982,30,0,0,0,21,11,0,0.000,0,0,29,1,0
152,13488.24,13590.94,102.70,105.790,48.570,2.599,30,0,0,0,28,9,0,0.600,0,1,27,2,0
153,13590.94,13651.38,60.44,94.143,46.167,2.199,30,0,0,0,20,13,0,0.000,0,0,30,0,0
154,13651.38,13769.50,118.12,194.418,48.867,3.799,30,0,0,0,60,18,0,0.150,0,5,17,8,0
155,13769.50,13864.14,94.64,98.417,48.836,5.032,30,0,0,0,22,12,0,0.150,0,1,29,0,0
156,13864.14,13933.46,69.32,88.629,52.035,4.749,30,0,0,0,20,10,0,0.000,0,0,30,0,0
157,13933.46,14048.68,115.22,165.648,49.533,2.141,30,0,0,0,55,13,0,0.300,0,4,16,10,0
158,14048.68,14111.80,63.12,89.696,48.090,3.866,30,0,0,0,20,9,0,0.000,0,0,30,0,0
159,14111.80,14171.28,59.48,111.105,45.451,1.466,30,0,0,0,21,11,0,0.300,0,0,29,1,0
160,14171.28,14280.08,108.80,162.467,50.100,2.849,30,0,0,0,35,14,0,0.150,0,2,26,2,0
161,14280.08,14390.74,110.66,180.281,55.268,9.969,30,0,0,0,40,14,0,0.450,0,4,20,6,0
162,14390.74,14442.52,51.78,116.850,47.502,3.458,30,0,0,0,20,9,0,0.150,0,0,30,0,0
163,14442.52,14553.30,110.78,134.049,48.757,6.349,30,0,0,0,23,14,0,0.150,0,1,29,0,0
164,14553.30,14620.46,67.16,123.410,50.621,1.650,30,0,0,0,22,12,0,0.000,0,0,27,3,0
165,14620.46,14702.94,82.48,116.941,55.488,4.917,30,0,0,0,22,9,0,0.000,0,0,29,1,0
166,14702.94,14812.98,110.04,143.123,52.984,11.914,30,0,0,0,25,14,0,0.000,0,2,28,0,0
167,14812.98,14920.00,107.02,143.482,49.626,5.174,30,0,0,0,26,15,0,0.150,0,2,28,0,0
168,14920.00,15038.14,118.14,151.691,46.380,3.049,30,0,0,0,33,12,0,0.150,0,2,25,3,0
169,15038.14,15137.02,98.88,156.588,46.876,3.833,30,0,0,0,35,12,0,0.150,0,2,22,6,0
170,15137.02,15244.72,107.70,231.783,49.053,3.932,30,0,0,0,57,20,0,1.200,0,5,17,8,0
171,15244.72,15343.54,98.82,127.217,50.392,4.999,30,0,0,0,23,14,0,0.000,0,0,29,1,0
172,15343.54,15437.84,94.30,137.416,49.465,4.699,30,0,0,0,24,14,0,0.750,0,1,28,1,0
173,15437.84,15498.10,60.26,109.371,47.396,2.800,30,0,0,0,20,8,0,0.000,0,0,29,1,0
174,15498.10,15609.92,111.82,229.578,58.684,2.716,30,0,0,0,57,11,0,0.750,0,7,19,4,0
175,15609.92,15708.58,98.66,125.457,50.545,6.074,30,0,0,0,23,12,0,0.000,0,0,28,2,0
176,15708.58,15804.78,96.20,128.004,49.235,4.274,30,0,0,0,25,8,0,0.150,0,0,27,3,0
177,15804.78,15924.04,119.26,150.410,47.110,2.999,30,0,0,0,29,13,0,0.150,0,2,28,0,0
178,15924.04,16029.64,105.60,135.938,56.692,6.474,30,0,0,0,32,7,0,0.150,0,1,25,4,0
179,16029.64,16083.86,54.22,108.777,49.784,5.900,30,0,0,0,19,8,0,0.000,0,0,29,1,0
180,16083.86,16192.46,108.60,193.715,51.169,3.266,30,0,0,0,50,14,0,0.300,0,4,19,7,0
181,16192.46,16306.28,113.82,224.711,92.942,40.366,30,0,0,0,53,17,0,1.050,0,4,24,2,0
182,16306.28,16369.84,63.56,116.299,48.038,2.766,30,0,0,0,20,10,0,0.000,0,0,29,1,0
183,16369.84,16488.72,118.88,300.432,47.186,5.232,30,0,0,0,66,28,0,2.100,0,5,23,2,0
184,16488.72,16595.14,106.42,213.018,54.879,7.391,30,0,0,0,55,15,0,0.000,0,6,18,6,0
185,16595.14,16682.14,87.00,107.594,45.802,1.916,30,0,0,0,21,7,0,0.300,0,0,29,1,0
186,16682.14,16765.88,83.74,118.451,50.464,4.099,30,0,0,0,21,8,0,0.300,0,0,29,1,0
187,16765.88,16881.86,115.98,168.256,167.862,100.113,30,0,0,0,41,12,0,0.300,0,1,23,6,0
188,16881.86,16939.56,57.70,118.736,52.427,6.507,30,0,0,0,20,10,0,0.000,0,0,29,1,0
189,16939.56,17045.60,106.04,170.486,46.801,2.249,30,0,0,0,36,18,0,0.000,0,4,24,2,0
190,17045.60,17120.26,74.66,123.772,46.952,3.216,30,0,0,0,21,8,0,0.000,0,0,29,1,0
191,17120.26,17224.26,104.00,240.465,168.880,109.179,30,0,0,0,57,20,0,0.300,0,8,18,4,0
192,17224.26,17276.46,52.20,121.920,48.914,1.906,30,0,0,0,20,10,0,0.000,0,0,30,0,0
193,17276.46,17332.96,56.50,112.440,49.319,6.584,30,0,0,0,20,10,0,0.000,0,0,29,1,0
194,17332.96,17428.40,95.44,135.996,46.176,1.346,30,0,0,0,27,13,0,0.150,0,1,28,1,0
195,17428.40,17481.52,53.12,118.713,53.789,10.200,30,0,0,0,20,10,0,0.000,0,0,28,2,0
196,17481.52,17597.18,115.66,133.824,45.229,2.433,30,0,0,0,25,10,0,0.450,0,1,28,1,0
197,17597.18,17715.64,118.46,231.461,49.293,6.303,30,0,0,0,62,17,0,1.200,0,7,17,6,0
198,17715.64,17766.22,50.58,118.397,52.542,6.505,30,0,0,0,20,8,0,0.000,0,0,30,0,0
199,17766.22,17820.54,54.32,111.838,44.173,0.569,30,0,0,0,20,9,0,0.000,0,0,30,0,0
200,17820.54,17883.04,62.50,119.617,56.885,7.818,30,0,0,0,21,7,0,0.150,0,0,29,1,0
201,17883.04,17986.04,103.00,205.520,49.313,3.713,30,0,0,0,46,18,0,0.750,0,3,23,4,0
202,17986.04,18092.56,106.52,187.350,52.765,6.930,30,0,0,0,44,17,0,0.900,0,3,23,4,0
203,18092.56,18182.84,90.28,124.096,50.429,4.030,30,0,0,0,23,12,0,0.600,0,0,29,1,0
204,18182.84,18294.44,111.60,223.725,44.136,1.840,30,0,0,0,58,13,0,0.600,0,6,17,7,0
205,18294.44,18395.22,100.78,142.647,53.805,5.168,30,0,0,0,34,13,0,0.150,0,1,24,5,0
206,18395.22,18463.18,67.96,120.981,47.744,4.707,30,0,0,0,21,12,0,0.000,0,0,29,1,0
207,18463.18,18520.32,57.14,122.523,47.513,1.003,30,0,0,0,20,11,0,0.300,0,0,30,0,0
208,18520.32,18581.78,61.46,118.229,46.333,2.860,30,0,0,0,20,12,0,0.150,0,0,28,2,0
209,18581.78,18633.94,52.16,120.156,144.267,85.504,30,0,0,0,20,10,0,0.000,0,0,29,1,0
210,18633.94,18716.92,82.98,127.223,48.198,2.642,30,0,0,0,24,10,0,0.300,0,0,28,2,0
211,18716.92,18830.44,113.52,264.412,73.277,12.468,30,0,0,0,60,22,0,0.600,0,8,18,4,0
212,18830.44,18880.58,50.14,115.682,45.431,1.422,30,0,0,0,20,11,0,0.000,0,0,29,1,0
213,18880.58,18935.10,54.52,123.654,48.082,4.097,30,0,0,0,20,13,0,0.150,0,0,30,0,0
214,18935.10,18989.48,54.38,123.449,46.962,3.938,30,0,0,0,20,13,0,0.000,0,0,30,0,0
215,18989.48,19107.04,117.56,168.066,50.567,4.172,30,0,0,0,38,14,0,0.750,0,2,25,3,0
216,19107.04,19221.48,114.44,134.746,53.825,5.803,30,0,0,0,24,13,0,0.150,0,1,29,0,0
217,19221.48,19335.18,113.70,216.117,53.231,4.348,30,0,0,0,52,15,0,0.600,0,6,21,3,0
218,19335.18,19387.58,52.40,117.414,43.379,0.602,30,0,0,0,20,9,0,0.000,0,0,29,1,0
219,19387.58,19495.20,107.62,166.584,45.571,0.669,30,0,0,0,36,14,0,0.750,0,3,25,2,0
220,19495.20,19544.98,49.78,117.400,44.987,0.903,30,0,0,0,20,11,0,0.000,0,0,30,0,0
221,19544.98,19604.82,59.84,120.703,53.045,5.401,30,0,0,0,21,10,0,0.000,0,0,29,1,0
222,19604.82,19718.98,114.16,174.772,58.354,3.461,30,0,0,0,40,13,0,2.100,0,5,22,3,0
223,19718.98,19801.38,82.40,116.559,50.445,6.178,30,0,0,0,22,10,0,0.000,0,0,27,3,0
224,19801.38,19910.22,108.84,124.840,47.386,2.616,30,0,0,0,24,10,0,0.450,0,0,29,1,0
225,19910.22,20017.60,107.38,177.203,51.963,4.265,30,0,0,0,41,16,0,0.900,0,2,23,5,0
226,20017.60,20098.90,81.30,125.455,48.210,3.311,30,0,0,0,22,12,0,0.000,0,0,29,1,0
227,20098.90,20204.36,105.46,139.494,54.971,4.326,30,0,0,0,24,11,0,0.150,0,1,27,2,0
228,20204.36,20309.64,105.28,151.623,50.277,1.656,30,0,0,0,33,14,0,0.450,0,1,24,5,0
229,20309.64,20363.46,53.82,122.219,48.714,4.674,30,0,0,0,20,14,0,0.000,0,0,30,0,0
230,20363.46,20465.64,102.18,138.551,48.836,4.298,30,0,0,0,27,11,0,0.750,0,1,27,2,0
231,20465.64,20573.56,107.92,185.422,53.740,4.131,30,0,0,0,47,13,0,0.000,0,3,21,6,0
232,20573.56,20628.34,54.78,120.973,47.021,4.030,30,0,0,0,20,11,0,0.000,0,0,30,0,0
233,20628.34,20707.54,79.20,128.906,48.114,2.174,30,0,0,0,23,15,0,0.300,0,0,28,2,0
234,20707.54,20826.18,118.64,189.613,48.418,3.411,30,0,0,0,45,13,0,0.450,0,4,21,5,0
235,20826.18,20933.50,107.32,141.756,50.598,4.598,30,0,0,0,27,15,0,0.300,0,2,27,1,0
236,20933.50,20986.76,53.26,124.721,47.498,4.290,30,0,0,0,20,14,0,0.150,0,0,30,0,0
237,20986.76,21037.38,50.62,121.254,46.093,3.562,30,0,0,0,20,11,0,0.000,0,0,30,0,0
238,21037.38,21114.94,77.56,126.635,54.430,6.517,30,0,0,0,25,11,0,0.300,0,0,25,5,0
239,21114.94,21188.34,73.40,119.633,54.713,10.285,30,0,0,0,22,10,0,0.150,0,0,28,2,0
240,21188.34,21296.78,108.44,134.822,69.618,8.300,30,0,0,0,23,14,0,0.000,0,1,28,1,0
241,21296.78,21354.22,57.44,122.785,56.908,12.601,30,0,0,0,21,11,0,0.000,0,0,29,1,0
242,21354.22,21462.38,108.16,237.580,57.445,6.213,30,0,0,0,57,19,0,0.300,0,4,23,3,0
243,21462.38,21569.52,107.14,150.537,55.396,10.861,30,0,0,0,35,11,0,0.450,0,1,26,3,0
244,21569.52,21648.40,78.88,113.463,46.007,2.709,30,0,0,0,20,8,0,0.150,0,0,30,0,0
