episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst,diedFromHealthOver
35,2830.62,2902.00,71.38,80.760,47.358,1.017,30,0,0,0,20,8,0,0.150,0,0,26,4,0
36,2902.00,2972.52,70.52,83.041,54.482,4.876,30,0,0,0,19,8,0,0.000,0,0,28,2,0
37,2972.52,3084.94,112.42,135.105,56.785,1.341,30,0,0,0,42,10,0,0.300,0,3,21,6,0
38,3084.94,3158.66,73.72,90.356,47.591,0.600,30,0,0,0,21,8,0,0.150,0,0,28,2,0
39,3158.66,3260.14,101.48,93.406,65.778,2.383,30,0,0,0,23,9,0,0.000,0,0,26,4,0
40,3260.14,3361.08,100.94,96.988,69.582,0.916,30,0,0,0,26,5,0,0.450,0,1,23,6,0
41,3361.08,3458.28,97.20,95.907,49.577,1.583,30,0,0,0,26,9,0,0.000,0,0,24,6,0
42,3458.28,3542.96,84.68,86.071,54.065,6.282,30,0,0,0,22,7,0,0.000,0,0,26,4,0
43,3542.96,3654.46,111.50,90.312,48.506,1.116,30,0,0,0,22,10,0,0.000,0,0,30,0,0
44,3654.46,3714.68,60.22,81.318,49.273,2.749,30,0,0,0,18,8,0,0.000,0,0,29,1,0
45,3714.68,3826.48,111.80,185.875,50.139,1.350,30,0,0,0,58,13,0,0.750,0,5,16,9,0
46,3826.48,3912.46,85.98,97.428,54.193,1.816,30,0,0,0,30,7,0,0.150,0,0,23,7,0
47,3912.46,4002.20,89.74,86.689,56.479,9.339,30,0,0,0,23,5,0,0.000,0,0,27,3,0
48,4002.20,4111.50,109.30,89.678,51.387,2.683,30,0,0,0,20,8,0,1.650,0,0,27,3,0
49,4111.50,4216.58,105.08,85.855,55.090,5.315,30,0,0,0,22,8,0,0.150,0,0,28,2,0
50,4216.58,4280.56,63.98,81.365,51.377,0.517,30,0,0,0,22,6,0,0.000,0,0,22,8,0
51,4280.56,4347.72,67.16,84.809,50.111,3.466,30,0,0,0,21,5,0,0.150,0,0,29,1,0
52,4347.72,4453.58,105.86,160.190,55.232,3.216,30,0,0,0,50,13,0,0.000,0,4,18,8,0
53,4453.58,4520.98,67.40,89.268,53.393,6.982,30,0,0,0,21,9,0,0.000,0,0,27,3,0
54,4520.98,4580.46,59.48,85.269,67.553,12.922,30,0,0,0,21,6,0,0.000,0,0,27,3,0
55,4580.46,4634.54,54.08,77.052,58.109,10.297,30,0,0,0,20,5,0,0.000,0,0,26,4,0
56,4634.54,4686.92,52.38,79.160,57.126,6.282,30,0,0,0,18,8,0,0.000,0,0,27,3,0
57,4686.92,4799.76,112.84,124.587,65.675,12.555,30,0,0,0,32,11,0,0.000,0,1,21,8,0
58,4799.76,4908.76,109.00,189.100,69.060,8.315,30,0,0,0,57,14,0,0.900,0,7,19,4,0
59,4908.76,4994.36,85.60,100.350,67.300,18.454,30,0,0,0,30,6,0,0.000,0,0,25,5,0
60,4994.36,5072.80,78.44,93.966,66.266,7.232,30,0,0,0,23,6,0,0.450,0,0,26,4,0
61,5072.80,5179.90,107.10,94.247,52.840,6.565,30,0,0,0,24,8,0,0.300,0,1,29,0,0
62,5179.90,5283.30,103.40,191.221,51.890,6.090,30,0,0,0,58,10,0,0.900,0,3,18,9,0
63,5283.30,5367.54,84.24,87.074,60.673,7.973,30,0,0,0,21,10,0,0.000,0,0,29,1,0
64,5367.54,5476.42,108.88,135.677,53.079,2.999,30,0,0,0,43,12,0,0.000,0,2,19,9,0
65,5476.42,5560.86,84.44,91.898,54.362,2.599,30,0,0,0,20,12,0,0.000,0,0,29,1,0
66,5560.86,5650.90,90.04,99.044,48.085,1.350,30,0,0,0,24,11,0,0.150,0,1,28,1,0
67,5650.90,5754.88,103.98,123.550,57.635,8.906,30,0,0,0,36,9,0,0.450,0,2,24,4,0
68,5754.88,5849.82,94.94,89.562,52.423,3.782,30,0,0,0,24,7,0,0.150,0,0,28,2,0
69,5849.82,5967.42,117.60,113.078,55.826,8.123,30,0,0,0,28,10,0,0.300,0,0,26,4,0
70,5967.42,6067.72,100.30,109.058,68.899,10.006,30,0,0,0,27,12,0,0.300,0,2,25,3,0
71,6067.72,6143.18,75.46,82.924,61.365,5.665,30,0,0,0,21,4,0,0.000,0,0,26,4,0
72,6143.18,6250.48,107.30,94.160,58.684,2.433,30,0,0,0,23,9,0,0.000,0,1,27,2,0
73,6250.48,6309.84,59.36,90.854,49.009,3.574,30,0,0,0,20,8,0,0.000,0,0,30,0,0
74,6309.84,6401.64,91.80,98.219,55.227,3.924,30,0,0,0,26,7,0,0.600,0,0,27,3,0
75,6401.64,6463.98,62.34,84.411,48.925,3.133,30,0,0,0,20,9,0,0.000,0,0,27,3,0
76,6463.98,6545.66,81.68,91.573,47.620,1.316,30,0,0,0,22,10,0,0.000,0,0,29,1,0
77,6545.66,6608.00,62.34,84.763,54.015,5.149,30,0,0,0,20,9,0,0.000,0,0,28,2,0
78,6608.00,6662.16,54.16,87.492,53.885,4.266,30,0,0,0,20,6,0,0.000,0,0,30,0,0
79,6662.16,6740.70,78.54,91.559,52.802,3.416,30,0,0,0,22,10,0,0.000,0,0,26,4,0
80,6740.70,6852.84,112.14,146.985,54.087,8.914,30,0,0,0,42,13,0,0.150,0,5,21,4,0
81,6852.84,6912.32,59.48,93.744,49.886,5.624,30,0,0,0,20,11,0,0.000,0,0,29,1,0
82,6912.32,7005.90,93.58,108.835,49.313,2.491,30,0,0,0,29,9,0,0.150,0,1,26,3,0
83,7005.90,7123.04,117.14,107.429,55.017,5.640,30,0,0,0,26,10,0,0.150,0,2,27,1,0
84,7123.04,7227.00,103.96,116.704,51.908,1.450,30,0,0,0,33,12,0,0.150,0,0,23,7,0
85,7227.00,7344.44,117.44,122.440,53.862,4.291,30,0,0,0,34,11,0,1.050,0,0,25,5,0
86,7344.44,7456.40,111.96,99.146,50.927,2.133,30,0,0,0,22,11,0,0.300,0,1,28,1,0
87,7456.40,7525.36,68.96,103.666,54.348,5.949,30,0,0,0,27,12,0,0.300,0,0,24,6,0
88,7525.36,7617.46,92.10,116.256,65.847,12.872,30,0,0,0,31,13,0,1.200,0,1,23,6,0
89,7617.46,7697.92,80.46,95.677,53.207,7.507,30,0,0,0,23,13,0,0.000,0,0,28,2,0
90,7697.92,7752.12,54.20,81.878,52.066,6.465,30,0,0,0,20,7,0,0.000,0,0,29,2,0
91,7752.12,7821.14,69.02,93.314,51.809,7.265,30,0,0,0,21,11,0,0.000,0,0,29,1,0
92,7821.14,7911.50,90.36,96.412,54.636,8.615,30,0,0,0,24,10,0,0.150,0,0,28,2,0
93,7911.50,8028.90,117.40,110.886,47.068,2.799,30,0,0,0,30,11,0,0.150,0,2,25,3,0
94,8028.90,8088.38,59.48,89.740,51.991,1.883,30,0,0,0,21,9,0,0.300,0,0,27,3,0
95,8088.38,8203.04,114.66,98.194,55.202,10.089,30,0,0,0,24,10,0,0.300,0,1,27,2,0
96,8203.04,8321.06,118.02,135.950,56.854,5.349,30,0,0,0,39,11,0,0.750,0,3,20,7,0
97,8321.06,8383.04,61.98,96.820,51.859,5.999,30,0,0,0,20,13,0,0.750,0,0,30,0,0
98,8383.04,8440.14,57.10,91.528,50.240,3.849,30,0,0,0,20,8,0,0.300,0,0,30,0,0
99,8440.14,8557.18,117.04,180.754,64.106,3.216,30,0,0,0,53,16,0,0.600,0,4,20,6,0
100,8557.18,8609.64,52.46,92.045,47.363,2.558,30,0,0,0,20,12,0,0.000,0,0,29,1,0
101,8609.64,8720.70,111.06,225.827,51.021,3.333,30,0,0,0,64,21,0,0.450,0,6,22,2,0
102,8720.70,8824.14,103.44,186.807,47.242,1.233,30,0,0,0,54,15,0,0.900,0,3,21,6,0
103,8824.14,8930.66,106.52,101.288,49.931,2.766,30,0,0,0,23,12,0,0.000,0,1,28,1,0
104,8930.66,8991.34,60.68,88.884,49.482,2.283,30,0,0,0,19,11,0,0.150,0,0,30,0,0
105,8991.34,9103.90,112.56,179.254,50.829,2.050,30,0,0,0,55,12,0,0.750,0,5,18,7,0
106,9103.90,9204.04,100.14,85.413,60.988,3.699,30,0,0,0,23,5,0,0.000,0,1,26,3,0
107,9204.04,9315.72,111.68,180.594,52.882,4.266,30,0,0,0,56,14,0,0.450,0,4,17,9,0
108,9315.72,9431.16,115.44,107.040,48.901,3.349,30,0,0,0,30,7,0,0.150,0,1,27,2,0
109,9431.16,9525.58,94.42,99.656,60.577,7.856,30,0,0,0,25,10,0,0.000,0,1,26,3,0
110,9525.58,9582.52,56.94,94.822,48.309,4.474,30,0,0,0,20,12,0,0.000,0,0,29,1,0
111,9582.52,9683.02,100.50,113.522,46.534,3.732,30,0,0,0,28,9,0,0.600,0,2,27,1,0
112,9683.02,9783.14,100.12,95.467,47.337,2.949,30,0,0,0,23,8,0,0.000,0,1,26,3,0
113,9783.14,9834.16,51.02,84.831,52.825,8.123,30,0,0,0,20,6,0,0.000,0,0,30,0,0
114,9834.16,9925.78,91.62,95.616,50.289,3.649,30,0,0,0,23,10,0,0.000,0,1,28,1,0
115,9925.78,10039.50,113.72,157.295,49.656,2.766,30,0,0,0,49,12,0,0.750,0,4,17,9,0
116,10039.50,10108.46,68.96,98.071,51.009,3.891,30,0,0,0,22,9,0,0.150,0,0,28,2,0
117,10108.46,10182.52,74.06,90.948,47.370,3.108,30,0,0,0,20,12,0,0.000,0,0,30,0,0
118,10182.52,10302.00,119.48,122.648,52.432,6.898,30,0,0,0,36,9,0,0.300,0,3,24,3,0
119,10302.00,10396.94,94.94,121.253,59.731,7.350,30,0,0,0,33,12,0,0.300,0,0,26,4,0
120,10396.94,10481.34,84.40,91.818,51.067,6.966,30,0,0,0,22,7,0,0.000,0,0,29,1,0
121,10481.34,10594.42,113.08,107.833,55.160,7.198,30,0,0,0,28,11,0,0.900,0,1,25,4,0
122,10594.42,10658.32,63.90,93.964,64.646,2.966,30,0,0,0,21,13,0,0.000,0,0,29,1,0
123,10658.32,10715.98,57.66,89.821,45.998,1.883,30,0,0,0,20,13,0,0.150,0,0,29,1,0
124,10715.98,10828.56,112.58,194.792,49.025,5.816,30,0,0,0,58,16,0,0.300,0,6,16,8,0
125,10828.56,10881.42,52.86,87.127,51.431,7.315,30,0,0,0,19,10,0,0.000,0,0,30,0,0
126,10881.42,10974.84,93.42,104.368,66.387,9.532,30,0,0,0,25,11,0,0.750,0,1,26,3,0
127,10974.84,11061.58,86.74,99.973,62.634,8.657,30,0,0,0,23,11,0,0.600,0,0,29,1,0
128,11061.58,11167.82,106.24,147.784,50.162,4.416,30,0,0,0,46,14,0,0.600,0,4,19,7,0
129,11167.82,11232.40,64.58,95.511,55.852,9.424,30,0,0,0,20,15,0,0.000,0,0,29,1,0
130,11232.40,11324.86,92.46,96.822,55.939,10.625,30,0,0,0,22,10,0,0.900,0,0,27,3,0
131,11324.86,11432.68,107.82,186.984,46.882,3.149,30,0,0,0,58,15,0,0.600,0,6,17,7,0
132,11432.68,11533.98,101.30,99.920,57.668,11.450,30,0,0,0,23,13,0,0.300,0,0,29,1,0
133,11533.98,11639.44,105.46,110.259,50.717,3.158,30,0,0,0,27,13,0,0.300,0,0,27,3,0
134,11639.44,11753.12,113.68,121.559,56.040,1.683,30,0,0,0,35,10,0,0.000,0,0,24,6,0
135,11753.12,11833.64,80.52,100.817,50.034,3.675,30,0,0,0,26,8,0,0.000,0,0,26,4,0
136,11833.64,11907.50,73.86,94.392,49.412,4.749,30,0,0,0,21,10,0,0.600,0,0,28,2,0
137,11907.50,12025.12,117.62,197.698,55.749,7.182,30,0,0,0,58,17,0,0.450,0,5,19,6,0
138,12025.12,12127.60,102.48,119.670,57.361,12.668,30,0,0,0,29,15,0,0.300,0,2,27,1,0
139,12127.60,12189.06,61.46,91.828,52.238,2.833,30,0,0,0,22,11,0,0.000,0,0,27,3,0
140,12189.06,12244.36,55.30,94.577,49.866,6.365,30,0,0,0,20,10,0,0.000,0,0,30,0,0
141,12244.36,12321.04,76.68,97.463,53.694,4.249,30,0,0,0,25,9,0,0.450,0,0,25,5,0
142,12321.04,12378.76,57.72,92.629,48.279,3.416,30,0,0,0,20,14,0,0.000,0,0,30,0,0
143,12378.76,12497.22,118.46,142.910,52.382,1.800,30,0,0,0,46,10,0,0.150,0,4,20,6,0
144,12497.22,12611.14,113.92,135.155,51.909,6.757,30,0,0,0,40,13,0,0.600,0,2,23,5,0
145,12611.14,12721.88,110.74,105.652,49.755,2.433,30,0,0,0,29,10,0,0.150,0,1,26,3,0
146,12721.88,12774.88,53.00,93.638,45.451,1.633,30,0,0,0,19,11,0,0.000,0,0,30,0,0
147,12774.88,12881.48,106.60,165.109,50.342,5.599,30,0,0,0,45,19,0,0.450,0,4,21,5,0
148,12881.48,12995.76,114.28,126.987,63.721,11.251,30,0,0,0,31,13,0,0.600,0,1,27,2,0
149,12995.76,13110.24,114.48,200.180,54.469,6.248,30,0,0,0,56,20,0,0.300,0,3,22,5,0
150,13110.24,13214.42,104.18,186.999,67.578,3.916,30,0,0,0,57,19,0,0.750,0,2,23,5,0
151,13214.42,13272.24,57.82,93.535,48.135,4.482,30,0,0,0,20,11,0,0.000,0,0,30,0,0
152,13272.24,13326.64,54.40,92.155,46.041,0.583,30,0,0,0,20,8,0,0.000,0,0,29,1,0
153,13326.64,13405.08,78.44,78.372,58.313,2.616,30,0,0,0,21,5,0,0.000,0,0,29,1,0
154,13405.08,13455.08,50.00,88.174,45.176,1.783,30,0,0,0,20,11,0,0.000,0,0,28,2,0
155,13455.08,13509.94,54.86,89.061,49.248,4.716,30,0,0,0,20,10,0,0.000,0,0,30,0,0
156,13509.94,13604.00,94.06,108.576,74.075,20.048,30,0,0,0,27,10,0,0.000,0,1,27,2,0
157,13604.00,13662.68,58.68,90.535,49.283,3.350,30,0,0,0,20,10,0,0.150,0,0,30,0,0
158,13662.68,13776.50,113.82,151.600,54.707,3.533,30,0,0,0,47,16,0,0.000,0,1,20,9,0
159,13776.50,13855.54,79.04,93.510,48.983,5.715,30,0,0,0,22,11,0,0.000,0,0,28,2,0
160,13855.54,13971.48,115.94,148.332,49.489,0.833,30,0,0,0,35,10,0,0.300,0,3,23,4,0
161,13971.48,14086.56,115.08,259.385,46.441,3.650,30,0,0,0,65,17,0,0.300,0,7,17,6,0
162,14086.56,14146.04,59.48,121.430,46.017,1.958,30,0,0,0,21,11,0,0.000,0,0,29,1,0
163,14146.04,14265.54,119.50,197.717,50.875,2.516,30,0,0,0,51,15,0,0.150,0,4,17,9,0
164,14265.54,14320.64,55.10,120.436,45.340,2.299,30,0,0,0,20,11,0,0.000,0,0,30,0,0
165,14320.64,14418.94,98.30,137.768,59.139,10.349,30,0,0,0,26,11,0,0.300,0,1,27,2,0
166,14418.94,14493.62,74.68,115.377,47.523,1.933,30,0,0,0,20,8,0,0.000,0,0,29,1,0
167,14493.62,14599.18,105.56,153.440,51.316,3.908,30,0,0,0,37,10,0,0.150,0,3,24,3,0
168,14599.18,14652.80,53.62,120.191,49.397,6.824,30,0,0,0,20,11,0,0.000,0,0,30,0,0
169,14652.80,14765.26,112.46,177.520,46.791,5.842,30,0,0,0,42,14,0,0.450,0,5,22,3,0
170,14765.26,14828.70,63.44,119.492,45.800,2.383,30,0,0,0,22,12,0,0.000,0,0,28,2,0
171,14828.70,14886.92,58.22,120.539,59.357,13.131,30,0,0,0,20,10,0,0.300,0,0,29,1,0
172,14886.92,14954.94,68.02,120.404,51.316,6.948,30,0,0,0,23,9,0,0.450,0,0,28,2,0
173,14954.94,15072.76,117.82,208.318,51.975,7.407,30,0,0,0,50,16,0,1.200,0,5,17,8,0
174,15072.76,15175.18,102.42,166.494,54.634,9.858,30,0,0,0,39,11,0,0.300,0,2,22,6,0
175,15175.18,15285.86,110.68,242.244,54.336,3.199,30,0,0,0,64,19,0,0.750,0,5,20,5,0
176,15285.86,15369.84,83.98,136.713,46.311,1.866,30,0,0,0,28,11,0,0.300,0,0,26,4,0
177,15369.84,15488.98,119.14,236.082,56.483,14.383,30,0,0,0,58,15,0,1.200,0,7,19,4,0
178,15488.98,15555.88,66.90,118.826,50.073,3.399,30,0,0,0,20,11,0,0.450,0,0,30,0,0
179,15555.88,15608.10,52.22,122.656,45.720,2.566,30,0,0,0,20,13,0,0.000,0,0,30,0,0
180,15608.10,15661.44,53.34,116.750,46.213,3.682,30,0,0,0,20,9,0,0.000,0,0,30,0,0
181,15661.44,15775.72,114.28,170.295,54.450,7.474,30,0,0,0,42,11,0,1.050,0,2,21,7,0
182,15775.72,15828.12,52.40,116.768,48.734,4.833,30,0,0,0,20,9,0,0.000,0,0,29,1,0
183,15828.12,15939.50,111.38,169.418,53.904,3.649,30,0,0,0,41,13,0,0.300,0,1,22,8,0
184,15939.50,15991.78,52.28,114.303,55.053,4.166,30,0,0,0,20,9,0,0.000,0,0,29,1,0
185,15991.78,16089.28,97.50,144.025,48.665,4.258,30,0,0,0,30,12,0,0.150,0,2,26,2,0
186,16089.28,16158.56,69.28,126.352,52.855,7.323,30,0,0,0,22,11,0,0.000,0,0,29,1,0
187,16158.56,16246.62,88.06,123.441,52.104,6.708,30,0,0,0,22,9,0,0.000,0,0,29,1,0
188,16246.62,16350.32,103.70,138.104,54.644,1.900,30,0,0,0,32,11,0,0.150,0,0,23,7,0
189,16350.32,16443.84,93.52,140.416,49.752,1.700,30,0,0,0,33,10,0,0.150,0,2,24,4,0
190,16443.84,16536.24,92.40,141.504,45.381,3.233,30,0,0,0,26,13,0,0.150,0,2,26,2,0
191,16536.24,16626.42,90.18,120.705,51.093,4.865,30,0,0,0,23,10,0,0.000,0,0,28,2,0
192,16626.42,16714.24,87.82,131.311,51.137,7.082,30,0,0,0,25,11,0,0.150,0,0,27,3,0
193,16714.24,16768.54,54.30,113.857,73.678,25.966,30,0,0,0,20,9,0,0.300,0,0,29,1,0
194,16768.54,16866.30,97.76,167.170,49.123,2.549,30,0,0,0,43,12,0,0.450,0,1,20,9,0
195,16866.30,16975.62,109.32,138.166,52.957,5.815,30,0,0,0,29,11,0,0.150,0,1,27,2,0
196,16975.62,17078.26,102.64,156.357,53.697,6.884,30,0,0,0,33,13,0,0.450,0,3,24,3,0
197,17078.26,17132.46,54.20,118.850,47.465,4.399,30,0,0,0,20,11,0,0.000,0,0,30,0,0
198,17132.46,17188.74,56.28,117.500,50.224,3.533,30,0,0,0,20,12,0,0.000,0,0,29,1,0
199,17188.74,17237.40,48.66,116.613,49.949,5.949,30,0,0,0,20,10,0,0.000,0,0,30,0,0
200,17237.40,17349.58,112.18,135.453,47.674,2.599,30,0,0,0,27,13,0,0.300,0,2,27,1,0
201,17349.58,17453.78,104.20,129.525,49.109,3.033,30,0,0,0,23,13,0,0.450,0,1,29,0,0
202,17453.78,17548.02,94.24,140.051,53.638,7.973,30,0,0,0,31,10,0,0.150,0,1,24,5,0
203,17548.02,17666.86,118.84,213.848,46.773,2.683,30,0,0,0,46,23,0,0.600,0,4,22,4,0
204,17666.86,17724.88,58.02,117.615,55.543,8.283,30,0,0,0,20,11,0,0.300,0,0,30,0,0
205,17724.88,17777.82,52.94,120.029,49.053,3.924,30,0,0,0,20,11,0,0.000,0,0,30,0,0
206,17777.82,17880.20,102.38,138.840,49.752,3.274,30,0,0,0,27,11,0,0.300,0,0,28,2,0
207,17880.20,17983.72,103.52,124.668,79.809,16.446,30,0,0,0,27,9,0,0.000,0,0,25,5,0
208,17983.72,18034.26,50.54,124.037,47.019,1.572,30,0,0,0,20,14,0,0.000,0,0,30,0,0
209,18034.26,18136.96,102.70,145.516,91.016,39.671,30,0,0,0,29,11,0,0.300,0,1,27,2,0
210,18136.96,18209.82,72.86,113.856,49.669,1.830,30,0,0,0,21,9,0,0.000,0,0,28,2,0
211,18209.82,18324.20,114.38,228.268,64.662,9.765,30,0,0,0,53,18,0,0.300,0,5,22,3,0
212,18324.20,18390.30,66.10,121.525,46.407,2.776,30,0,0,0,20,12,0,0.000,0,0,29,1,0
213,18390.30,18483.28,92.98,134.805,49.954,4.983,30,0,0,0,30,8,0,0.150,0,1,25,4,0
214,18483.28,18560.06,76.78,120.266,61.966,6.834,30,0,0,0,22,10,0,0.000,0,0,29,1,0
215,18560.06,18669.22,109.16,143.897,55.439,4.791,30,0,0,0,28,12,0,0.150,0,2,28,0,0
216,18669.22,18780.80,111.58,139.315,50.579,4.599,30,0,0,0,26,11,0,0.600,0,1,27,2,0
217,18780.80,18838.34,57.54,116.637,48.518,3.980,30,0,0,0,20,12,0,0.000,0,0,30,0,0
218,18838.34,18954.42,116.08,136.580,51.877,4.690,30,0,0,0,26,13,0,1.050,0,0,28,2,0
219,18954.42,19058.90,104.48,155.219,46.021,3.185,30,0,0,0,33,14,0,0.300,0,2,23,5,0
220,19058.90,19170.94,112.04,149.467,50.958,4.849,30,0,0,0,28,13,0,0.300,0,1,27,2,0
221,19170.94,19290.10,119.16,151.400,55.674,8.964,30,0,0,0,28,12,0,0.450,0,2,25,3,0
222,19290.10,19340.96,50.86,119.068,48.642,3.328,30,0,0,0,20,10,0,0.000,0,0,29,1,0
223,19340.96,19400.44,59.48,112.584,49.648,6.254,30,0,0,0,20,9,0,0.000,0,0,28,2,0
224,19400.44,19478.62,78.18,123.563,47.699,3.662,30,0,0,0,22,9,0,0.150,0,0,29,1,0
225,19478.62,19581.30,102.68,187.414,85.269,5.326,30,0,0,0,46,12,0,0.900,0,3,19,8,0
226,19581.30,19695.60,114.30,225.953,58.032,5.669,30,0,0,0,55,13,0,0.600,0,4,23,3,0
227,19695.60,19805.26,109.66,179.797,47.888,4.690,30,0,0,0,44,13,0,0.750,0,4,20,6,0
228,19805.26,19891.44,86.18,124.219,47.843,4.917,30,0,0,0,22,12,0,0.000,0,0,29,1,0
229,19891.44,20001.38,109.94,215.625,48.269,3.060,30,0,0,0,51,18,0,0.450,0,5,22,3,0
230,20001.38,20096.52,95.14,134.914,60.505,6.271,30,0,0,0,26,13,0,0.150,0,1,28,1,0
231,20096.52,20169.00,72.48,119.111,48.515,4.231,30,0,0,0,21,8,0,0.000,0,0,28,2,0
232,20169.00,20264.22,95.22,138.078,53.188,7.941,30,0,0,0,25,13,0,0.450,0,1,28,1,0
233,20264.22,20335.16,70.94,120.291,45.512,2.592,30,0,0,0,22,9,0,0.150,0,0,28,2,0
234,20335.16,20452.08,116.92,176.412,56.457,5.576,30,0,0,0,43,14,0,0.450,0,4,23,3,0
235,20452.08,20530.70,78.62,129.705,49.086,4.532,30,0,0,0,24,12,0,0.450,0,0,28,2,0
236,20530.70,20605.90,75.20,127.352,53.605,5.569,30,0,0,0,23,11,0,0.300,0,0,28,2,0
237,20605.90,20703.20,97.30,166.430,48.381,6.429,30,0,0,0,38,15,0,0.750,0,3,23,4,0
238,20703.20,20752.10,48.90,107.809,48.437,5.477,30,0,0,0,20,6,0,0.000,0,0,30,0,0
239,20752.10,20807.68,55.58,120.354,46.175,2.391,30,0,0,0,20,12,0,0.000,0,0,30,0,0
240,20807.68,20919.66,111.98,253.822,59.423,13.008,30,0,0,0,56,25,0,0.600,0,1,25,4,0
241,20919.66,20974.14,54.48,120.441,47.983,3.963,30,0,0,0,20,11,0,0.000,0,0,30,0,0
242,20974.14,21026.12,51.98,117.861,45.782,2.893,30,0,0,0,20,11,0,0.150,0,0,28,2,0
243,21026.12,21121.98,95.86,128.979,46.569,2.843,30,0,0,0,22,14,0,0.000,0,0,28,2,0
244,21121.98,21213.86,91.88,138.520,51.899,4.164,30,0,0,0,31,13,0,0.000,0,1,23,6,0
