episode,agentID,type,parents,generation,speed,sightRange,maxSize,maxLifetime,age,reasonOfDeath,lifetimeScore
2,-12348,Prey,-1,0,13.002,1.294,2.350,233.990,33.341,Starvation,2.316919
2,-12488,Prey,-1,0,15.165,1.292,2.508,210.356,33.341,Starvation,-1.499375
2,-12628,Prey,-1,0,19.060,1.270,2.483,202.509,33.341,Starvation,-1.016044
2,-12768,Prey,-1,0,17.954,1.010,2.360,243.326,33.341,Starvation,-3.449349
2,-12908,Prey,-1,0,10.891,1.136,1.742,201.870,33.341,Starvation,-2.999395
2,-13188,Prey,-1,0,13.374,1.129,1.537,234.422,33.341,Starvation,-2.424395
2,-13468,Prey,-1,0,19.264,0.885,3.403,238.530,33.341,Starvation,-0.08414704
2,-13608,Prey,-1,0,12.511,1.026,1.735,215.557,33.341,Starvation,-1.016044
2,-14168,Prey,-1,0,18.348,0.813,3.296,223.791,33.341,Starvation,-1.482708
2,-14588,Prey,-1,0,10.208,1.013,3.414,239.577,33.341,Starvation,1.41692
2,-14728,Prey,-1,0,19.869,1.206,1.993,201.700,33.341,Starvation,-1.282708
2,-14868,Prey,-1,0,15.405,1.052,2.988,239.362,33.341,Starvation,-1.016044
2,-15148,Prey,-1,0,14.247,0.859,2.467,200.934,33.341,Starvation,-1.016044
2,-15288,Prey,-1,0,10.828,1.263,1.946,200.202,33.341,Starvation,-1.032711
2,-15568,Prey,-1,0,11.134,1.416,3.066,215.391,33.341,Starvation,-2.582728
2,-15708,Prey,-1,0,10.320,1.390,1.530,239.507,33.341,Starvation,-1.582708
2,-15988,Prey,-1,0,11.361,1.496,1.505,237.346,33.341,Starvation,-1.016044
2,-16268,Prey,-1,0,10.028,1.085,2.901,224.082,33.341,Starvation,-3.16604
2,-14448,Prey,-1,0,17.279,1.401,1.679,219.549,46.221,Starvation,0.3372538
2,-15008,Prey,-1,0,17.245,0.808,2.400,243.056,49.501,Starvation,4.805255
2,-13748,Prey,-1,0,14.416,0.805,3.456,210.541,50.001,Dehydration,0.6098374
2,-14028,Prey,-1,0,11.751,0.852,2.734,205.061,50.001,Dehydration,1.617198
2,-15848,Prey,-1,0,16.266,1.093,2.387,219.916,50.001,Dehydration,1.114232
2,-15428,Prey,-1,0,14.304,0.850,2.174,202.464,67.841,Dehydration,5.059838
2,-13328,Prey,-1,0,12.704,1.232,2.754,205.769,68.321,Starvation,3.055665
2,-13048,Prey,-1,0,12.905,1.326,2.946,212.258,78.759,Dehydration,3.442186
2,-16128,Prey,-1,0,14.236,1.231,1.983,227.927,93.996,Dehydration,9.426209
2,-13888,Prey,-1,0,16.460,1.244,3.439,245.794,121.992,Dehydration,5.608721
2,-14308,Prey,-1,0,18.132,1.017,2.831,243.311,156.057,Starvation,19.38902
3,-17054,Prey,-1,0,13.353,0.854,2.780,243.544,33.341,Starvation,0.1839541
3,-17194,Prey,-1,0,17.500,0.954,3.304,237.330,33.341,Starvation,-1.016044
3,-17334,Prey,-1,0,14.772,1.314,3.325,235.302,33.341,Starvation,-2.282719
3,-18314,Prey,-1,0,11.473,0.818,2.811,223.475,33.341,Starvation,-1.016044
3,-18594,Prey,-1,0,10.066,1.399,2.203,219.728,33.341,Starvation,-1.43271
3,-18734,Prey,-1,0,17.488,1.364,2.188,228.465,33.341,Starvation,-1.016044
3,-19154,Prey,-1,0,16.273,0.889,1.798,210.651,33.341,Starvation,-1.716041
3,-19994,Prey,-1,0,16.595,1.224,2.769,209.139,33.341,Starvation,-1.366044
3,-20414,Prey,-1,0,12.614,1.369,2.204,235.732,33.341,Starvation,0.4839449
3,-20694,Prey,-1,0,14.112,1.048,2.069,238.552,33.341,Starvation,-2.666047
3,-20834,Prey,-1,0,10.287,1.430,2.481,243.156,33.341,Starvation,-2.482713
3,-19434,Prey,-1,0,19.612,1.116,2.015,245.055,40.181,Starvation,1.340344
3,-17754,Prey,-1,0,12.442,1.148,2.444,220.216,42.121,Starvation,-0.1942833
3,-20134,Prey,-1,0,15.299,1.081,2.233,246.360,45.361,Starvation,0.08518779
3,-17894,Prey,-1,0,13.057,0.907,2.161,213.420,45.861,Starvation,1.313371
3,-17474,Prey,-1,0,17.380,1.098,2.481,229.900,47.981,Starvation,0.2514086
3,-18874,Prey,-1,0,12.022,1.315,2.999,248.863,47.981,Starvation,-0.6220272
3,-17614,Prey,-1,0,19.180,1.488,2.100,214.136,50.001,Dehydration,1.264602
3,-19014,Prey,-1,0,15.864,0.897,1.589,240.827,50.001,Dehydration,0.3210261
3,-19574,Prey,-1,0,12.913,0.876,2.491,216.614,50.001,Dehydration,1.307845
3,-19714,Prey,-1,0,18.207,1.076,3.265,215.567,50.001,Dehydration,2.861939
3,-20274,Prey,-1,0,11.528,0.878,3.384,215.282,50.001,Dehydration,0.6190871
3,-20554,Prey,-1,0,17.775,1.489,1.628,206.616,50.001,Dehydration,0.3513206
3,-20974,Prey,-1,0,14.059,1.376,2.628,227.228,50.001,Dehydration,1.264322
3,-18454,Prey,-1,0,11.873,1.282,3.024,213.598,52.861,Starvation,0.7432572
3,-16914,Prey,-1,0,18.410,0.996,1.760,247.991,58.361,Starvation,3.084207
3,-18174,Prey,-1,0,16.254,1.492,1.545,227.684,59.481,Dehydration,2.126872
3,-18034,Prey,-1,0,13.062,1.062,2.817,229.087,118.872,Dehydration,10.48396
3,-19294,Prey,-1,0,15.770,1.225,2.812,219.641,119.992,Starvation,10.82305
3,-19854,Prey,-1,0,17.705,0.831,1.981,249.515,125.051,Starvation,11.79685
4,-21674,Prey,-1,0,19.332,0.966,2.297,209.073,33.341,Starvation,-0.7160407
4,-21814,Prey,-1,0,11.355,1.271,2.466,220.102,33.341,Starvation,-1.016044
4,-22234,Prey,-1,0,16.800,0.995,3.495,212.086,33.341,Starvation,-1.016044
4,-22934,Prey,-1,0,10.535,1.346,2.214,246.626,33.341,Starvation,-1.016044
4,-23354,Prey,-1,0,11.915,1.244,3.499,226.913,33.341,Starvation,-1.016044
4,-23634,Prey,-1,0,12.209,0.840,3.204,230.761,33.341,Starvation,-0.4160426
4,-24474,Prey,-1,0,11.872,0.936,2.425,204.565,33.341,Starvation,-1.016044
4,-24614,Prey,-1,0,13.305,1.398,3.186,218.429,33.341,Starvation,-1.516042
4,-24754,Prey,-1,0,11.495,1.429,1.704,226.262,33.341,Starvation,-1.016044
4,-24894,Prey,-1,0,12.608,1.368,3.005,207.938,33.341,Starvation,-0.1160465
4,-25174,Prey,-1,0,14.142,0.900,3.338,231.919,33.341,Starvation,-1.016044
4,-24194,Prey,-1,0,11.985,1.040,2.014,235.731,40.661,Starvation,-0.07834393
4,-24334,Prey,-1,0,18.022,1.093,1.994,219.555,46.881,Starvation,0.7984607
4,-22374,Prey,-1,0,19.102,0.845,3.433,245.559,47.981,Starvation,-0.3136656
4,-24054,Prey,-1,0,10.978,1.063,1.980,210.925,47.981,Starvation,-0.4188282
4,-21114,Prey,-1,0,14.653,0.836,3.272,247.864,48.801,Starvation,0.9284074
4,-21954,Prey,-1,0,12.479,1.134,2.430,231.094,50.001,Dehydration,0.9346659
4,-22654,Prey,-1,0,14.094,1.195,3.221,215.576,50.001,Dehydration,2.267298
4,-23774,Prey,-1,0,13.898,1.474,3.134,210.036,50.001,Dehydration,0.5694405
4,-23914,Prey,-1,0,15.432,1.017,2.356,210.041,50.001,Dehydration,0.6245666
4,-21254,Prey,-1,0,13.278,0.912,2.001,227.508,53.781,Dehydration,1.753594
4,-25034,Prey,-1,0,10.709,0.828,3.239,234.586,55.341,Starvation,2.80179
4,-22794,Prey,-1,0,14.974,0.970,2.022,243.549,61.361,Dehydration,3.897928
4,-21534,Prey,-1,0,15.105,1.081,1.801,200.243,70.540,Dehydration,4.038671
4,-22094,Prey,-1,0,19.678,1.183,1.708,215.190,75.919,Starvation,14.39468
4,-23074,Prey,-1,0,14.794,1.381,2.106,213.293,92.576,Starvation,7.264623
4,-25314,Prey,[-23494 -22094],1,19.130,1.187,2.408,200.000,38.581,Starvation,1.616327
4,-25454,Prey,[-21394 -22514],1,17.051,1.234,3.172,200.000,33.341,Starvation,0.4668908
4,-22514,Prey,-1,0,16.320,1.165,3.058,213.328,132.672,Starvation,19.82524
4,-23494,Prey,-1,0,18.542,1.148,3.296,207.469,149.715,Starvation,21.90302
4,-23214,Prey,-1,0,17.137,1.009,3.222,223.952,155.696,Dehydration,15.8315
4,-21394,Prey,-1,0,17.846,1.244,3.222,243.905,156.337,Starvation,22.64073
5,-26154,Prey,-1,0,13.101,0.865,2.399,235.456,33.341,Starvation,-0.6856452
5,-26574,Prey,-1,0,17.088,1.295,1.689,205.526,33.341,Starvation,-1.016044
5,-26994,Prey,-1,0,16.373,1.153,1.956,243.891,33.341,Starvation,-0.09597445
5,-29654,Prey,-1,0,10.969,1.236,3.257,237.036,33.341,Starvation,-0.4160406
5,-29234,Prey,-1,0,16.883,0.999,1.952,204.466,35.561,Starvation,-1.765434
5,-27554,Prey,-1,0,16.266,0.941,1.971,230.591,39.281,Starvation,-1.423649
5,-27274,Prey,-1,0,12.242,0.853,2.584,219.628,40.661,Starvation,-0.5849961
5,-27834,Prey,-1,0,19.280,1.433,1.534,249.529,42.961,Starvation,0.5592972
5,-25594,Prey,-1,0,12.675,1.299,3.492,229.609,44.501,Starvation,-0.6846647
5,-28674,Prey,-1,0,12.965,0.890,2.647,233.628,46.161,Starvation,0.3270435
5,-29374,Prey,-1,0,17.102,1.481,3.172,221.579,46.621,Starvation,0.3242067
5,-26014,Prey,-1,0,17.238,1.281,2.718,222.152,50.001,Dehydration,0.4177285
5,-26434,Prey,-1,0,18.479,1.196,3.420,215.423,50.001,Dehydration,1.702713
5,-27134,Prey,-1,0,19.920,1.356,1.909,244.817,50.001,Dehydration,-1.165207
5,-28954,Prey,-1,0,17.968,1.332,2.458,214.018,50.001,Dehydration,0.7328398
5,-29514,Prey,-1,0,14.303,0.827,3.332,237.916,50.001,Dehydration,0.3539686
5,-26294,Prey,-1,0,11.471,1.448,1.736,235.932,59.481,Dehydration,2.350899
5,-28814,Prey,-1,0,14.353,1.164,2.825,201.413,59.821,Starvation,2.9461
5,-26854,Prey,-1,0,12.283,1.043,2.683,224.576,62.241,Starvation,2.593982
5,-27974,Prey,-1,0,19.159,0.913,2.134,232.910,65.641,Starvation,6.801736
5,-27414,Prey,-1,0,15.698,0.993,2.505,224.898,68.501,Starvation,2.184957
5,-28534,Prey,-1,0,10.245,1.439,2.801,243.756,68.960,Dehydration,4.230398
5,-28254,Prey,-1,0,18.324,1.112,2.047,226.718,71.700,Dehydration,7.920242
5,-27694,Prey,-1,0,14.868,0.962,1.589,249.948,76.119,Starvation,6.356187
5,-26714,Prey,-1,0,15.985,1.417,2.396,222.242,78.439,Dehydration,4.105724
5,-29094,Prey,-1,0,11.845,1.329,2.971,238.166,78.439,Dehydration,4.605783
5,-25734,Prey,-1,0,13.710,1.420,1.677,227.793,89.197,Starvation,5.882471
5,-28394,Prey,-1,0,15.693,1.179,2.324,232.202,90.657,Starvation,5.258672
5,-25874,Prey,-1,0,11.325,0.801,3.042,201.892,101.915,Starvation,5.944542
5,-28114,Prey,-1,0,15.813,0.950,1.606,234.429,115.753,Starvation,13.18582
6,-30074,Prey,-1,0,14.146,1.117,3.149,226.621,33.341,Starvation,-1.016044
6,-31054,Prey,-1,0,16.649,1.061,2.390,221.764,33.341,Starvation,1.41692
6,-31754,Prey,-1,0,13.533,1.053,2.409,234.352,33.341,Starvation,-0.7160418
6,-32594,Prey,-1,0,12.112,1.029,1.734,220.730,33.341,Starvation,-0.6831172
6,-33574,Prey,-1,0,10.498,1.455,1.674,234.404,33.341,Starvation,-1.399377
6,-30354,Prey,-1,0,12.073,1.277,2.565,244.710,40.661,Starvation,0.8974446
6,-32314,Prey,-1,0,15.085,1.112,2.210,231.295,47.981,Starvation,-0.8507423
6,-31894,Prey,-1,0,12.653,1.417,1.590,239.149,50.001,Dehydration,0.6365125
6,-32174,Prey,-1,0,14.197,1.348,2.756,226.062,50.001,Dehydration,0.6235186
6,-32874,Prey,-1,0,10.471,0.964,2.009,249.880,50.001,Dehydration,0.9464041
6,-33014,Prey,-1,0,10.312,1.448,3.056,219.671,50.001,Dehydration,1.90461
6,-32454,Prey,-1,0,11.113,1.355,2.503,229.610,59.481,Dehydration,2.191187
6,-31614,Prey,-1,0,11.501,0.831,2.731,202.944,62.121,Starvation,2.553571
6,-31334,Prey,-1,0,16.376,1.448,1.566,226.914,62.361,Dehydration,2.474844
6,-31474,Prey,-1,0,15.179,1.135,3.338,227.749,64.501,Dehydration,2.693638
6,-32734,Prey,-1,0,18.048,0.810,2.496,239.435,67.881,Dehydration,1.387198
6,-32034,Prey,-1,0,12.040,1.471,3.469,229.134,69.860,Starvation,2.537396
6,-29934,Prey,-1,0,16.686,0.850,3.376,209.902,71.620,Starvation,4.910733
6,-30214,Prey,-1,0,18.566,1.488,2.772,217.936,73.020,Dehydration,3.786779
6,-29794,Prey,-1,0,18.545,1.240,1.967,221.243,77.719,Starvation,7.07448
6,-30914,Prey,-1,0,16.404,0.876,2.077,218.291,87.457,Starvation,5.716323
6,-30494,Prey,-1,0,18.377,0.906,2.583,238.513,94.176,Dehydration,13.31761
6,-33854,Prey,-1,0,10.868,1.291,2.656,200.320,95.816,Starvation,7.2581
6,-31194,Prey,-1,0,19.735,0.888,3.272,212.031,100.275,Dehydration,16.71586
6,-30774,Prey,-1,0,14.419,1.342,2.381,201.990,103.635,Starvation,6.148341
6,-30634,Prey,-1,0,16.072,1.487,2.855,203.361,103.975,Dehydration,7.139034
6,-33294,Prey,-1,0,11.736,0.870,1.712,223.221,116.113,Starvation,9.188157
6,-33154,Prey,-1,0,16.490,0.850,3.284,208.724,118.792,Starvation,7.310097
6,-33434,Prey,-1,0,11.519,1.480,3.234,221.499,120.112,Starvation,9.543933
6,-33994,Prey,[-31194 -30494],1,18.952,0.925,2.835,200.000,33.341,Starvation,0.3168781
6,-33714,Prey,-1,0,15.774,1.253,2.696,215.930,188.804,Dehydration,19.82383
7,-35394,Prey,-1,0,12.258,1.225,3.411,236.907,33.341,Starvation,0.5168786
7,-35534,Prey,-1,0,15.127,0.917,1.724,232.545,33.341,Starvation,1.300231
7,-37634,Prey,-1,0,10.211,1.166,2.177,245.746,33.341,Starvation,-0.08311725
7,-34274,Prey,-1,0,16.717,1.168,3.306,210.890,39.621,Starvation,-0.1718446
7,-36934,Prey,-1,0,12.217,0.921,2.125,247.966,39.881,Starvation,1.163902
7,-37494,Prey,-1,0,14.060,1.228,2.705,210.760,40.601,Starvation,1.067054
7,-36654,Prey,-1,0,16.309,1.318,2.118,244.739,40.661,Starvation,0.2487164
7,-38194,Prey,-1,0,12.350,1.252,1.519,203.355,48.761,Starvation,1.227167
7,-34694,Prey,-1,0,14.061,1.057,2.770,245.819,50.001,Dehydration,0.944593
7,-36794,Prey,-1,0,10.585,0.991,2.937,226.133,50.241,Starvation,2.006119
7,-35674,Prey,-1,0,19.385,1.376,2.857,241.214,50.661,Starvation,2.111454
7,-36514,Prey,-1,0,13.545,1.192,3.108,237.486,55.281,Starvation,4.223607
7,-38054,Prey,-1,0,15.364,0.966,3.254,215.687,55.361,Starvation,3.210858
7,-35114,Prey,-1,0,15.806,0.842,3.310,224.352,60.501,Starvation,6.81484
7,-36094,Prey,-1,0,17.822,1.440,1.812,207.985,62.041,Starvation,1.634292
7,-34834,Prey,-1,0,12.734,0.947,2.812,203.678,64.381,Starvation,6.252626
7,-34974,Prey,-1,0,11.746,1.304,2.160,237.099,65.721,Dehydration,5.85056
7,-34414,Prey,-1,0,11.573,1.320,2.717,218.496,66.481,Starvation,4.369246
7,-37914,Prey,-1,0,16.790,1.203,2.356,233.897,78.439,Dehydration,6.304286
7,-34134,Prey,-1,0,13.735,0.946,3.001,201.823,81.618,Starvation,12.62418
7,-36374,Prey,-1,0,15.656,1.335,1.842,246.039,83.918,Starvation,9.856478
7,-37774,Prey,-1,0,17.147,1.049,3.252,233.850,86.018,Dehydration,2.121683
7,-37074,Prey,-1,0,11.621,1.295,3.075,219.441,87.957,Dehydration,6.439631
7,-36234,Prey,-1,0,17.797,1.160,3.324,208.272,89.997,Dehydration,4.644297
7,-35954,Prey,-1,0,16.291,1.351,1.643,234.431,91.657,Dehydration,5.146099
7,-37354,Prey,-1,0,16.382,1.426,3.046,249.587,98.256,Dehydration,11.96211
7,-34554,Prey,-1,0,12.705,1.361,3.317,220.510,108.634,Dehydration,8.994284
7,-35814,Prey,-1,0,18.659,1.458,2.322,201.934,112.413,Dehydration,21.03888
7,-37214,Prey,-1,0,14.919,0.903,2.699,214.741,122.911,Starvation,4.561949
7,-38334,Prey,[-35814 -34134],1,15.653,1.176,2.951,200.000,67.001,Dehydration,3.310315
7,-35254,Prey,-1,0,14.541,1.095,2.444,200.474,144.414,Dehydration,15.06003
8,-38754,Prey,-1,0,11.970,1.050,1.672,210.502,33.341,Starvation,-3.516058
8,-41554,Prey,-1,0,18.360,1.285,3.497,203.099,33.341,Starvation,-0.08312178
8,-42394,Prey,-1,0,17.614,0.898,3.372,238.155,33.341,Starvation,0.8168732
8,-38614,Prey,-1,0,14.009,1.364,2.861,234.303,40.661,Starvation,-1.062043
8,-41974,Prey,-1,0,19.293,1.186,1.787,230.429,40.661,Starvation,-1.057641
8,-39314,Prey,-1,0,13.708,1.159,1.526,231.685,45.341,Starvation,1.008372
8,-39874,Prey,-1,0,15.373,1.268,3.127,211.121,47.981,Starvation,1.203176
8,-41274,Prey,-1,0,11.023,1.023,3.131,231.575,50.001,Dehydration,2.864608
8,-41414,Prey,-1,0,14.899,0.944,2.855,242.074,50.001,Dehydration,3.181608
8,-41694,Prey,-1,0,15.861,0.822,2.468,243.406,50.001,Dehydration,-0.2794971
8,-39174,Prey,-1,0,10.169,0.954,3.446,245.164,54.581,Starvation,0.1929471
8,-39034,Prey,-1,0,16.893,1.252,1.803,204.364,56.661,Starvation,3.228444
8,-39734,Prey,-1,0,10.552,1.310,2.780,223.056,59.481,Dehydration,4.278574
8,-42534,Prey,-1,0,11.932,1.036,2.758,203.772,59.481,Dehydration,1.724837
8,-40294,Prey,-1,0,19.459,1.129,2.141,212.499,63.621,Starvation,1.479271
8,-40714,Prey,-1,0,14.627,1.082,2.098,235.319,65.301,Starvation,2.667413
8,-41834,Prey,-1,0,15.728,1.460,1.831,201.576,67.661,Starvation,4.919456
8,-40854,Prey,-1,0,19.459,0.971,1.710,245.853,69.520,Starvation,3.023381
8,-38474,Prey,-1,0,17.177,1.365,2.667,225.552,70.180,Starvation,4.202229
8,-40994,Prey,-1,0,14.116,0.873,2.958,223.809,73.660,Starvation,6.370474
8,-42114,Prey,-1,0,15.454,1.028,1.623,215.585,76.119,Dehydration,3.401847
8,-39594,Prey,-1,0,18.702,1.215,3.359,228.829,77.759,Starvation,7.619977
8,-42254,Prey,-1,0,10.041,1.337,2.823,234.816,83.898,Starvation,2.743594
8,-40154,Prey,-1,0,19.134,1.052,2.854,219.194,86.018,Dehydration,6.751127
8,-41134,Prey,-1,0,15.400,0.899,1.783,231.487,94.276,Starvation,8.804601
8,-40434,Prey,-1,0,12.625,1.492,2.487,208.415,102.015,Dehydration,6.441524
8,-40574,Prey,-1,0,12.963,1.289,2.914,204.201,116.972,Starvation,11.50913
8,-40014,Prey,-1,0,19.656,1.408,3.389,228.598,120.672,Starvation,16.34203
8,-38894,Prey,-1,0,17.655,1.270,1.740,201.891,127.071,Starvation,14.90303
8,-39454,Prey,-1,0,12.579,1.270,2.341,231.458,130.891,Starvation,8.671084
8,-42674,Prey,[-40014 -38894],1,18.583,1.308,2.521,200.000,50.001,Dehydration,5.0346
9,-43654,Prey,-1,0,18.629,0.949,2.660,209.786,33.341,Starvation,-0.3898415
9,-43794,Prey,-1,0,16.571,0.893,1.901,236.981,33.341,Starvation,-0.3976246
9,-44074,Prey,-1,0,13.544,1.481,3.394,223.530,33.341,Starvation,-0.1058335
9,-45614,Prey,-1,0,17.083,1.140,1.870,208.202,33.341,Starvation,0.2168736
9,-46034,Prey,-1,0,12.321,0.967,2.826,228.651,33.341,Starvation,-1.016044
9,-45474,Prey,-1,0,18.829,0.840,2.927,204.289,40.661,Starvation,1.301534
9,-43094,Prey,-1,0,14.940,1.000,2.306,216.701,50.001,Dehydration,2.760032
9,-44494,Prey,-1,0,15.700,1.018,2.158,238.101,50.001,Dehydration,2.831281
9,-44774,Prey,-1,0,11.172,1.352,2.380,201.207,50.001,Dehydration,0.8733023
9,-44914,Prey,-1,0,14.344,1.066,2.443,239.872,50.001,Dehydration,1.802869
9,-46454,Prey,-1,0,16.490,0.899,3.197,246.036,50.001,Dehydration,2.864613
9,-46594,Prey,-1,0,13.810,1.017,2.986,203.671,50.001,Dehydration,1.600395
9,-44354,Prey,-1,0,10.473,0.991,2.013,243.899,59.421,Dehydration,0.7654878
9,-45054,Prey,-1,0,19.930,1.075,3.244,226.025,59.481,Dehydration,1.928211
9,-46314,Prey,-1,0,12.143,0.962,1.981,214.521,59.481,Dehydration,3.0395
9,-46734,Prey,-1,0,16.102,0.954,1.566,238.223,85.338,Starvation,6.030064
9,-42814,Prey,-1,0,10.346,1.172,1.991,219.152,89.617,Starvation,9.57793
9,-42954,Prey,-1,0,11.802,0.986,2.811,241.460,97.116,Dehydration,7.213011
9,-43934,Prey,-1,0,18.128,1.074,1.851,238.627,97.196,Dehydration,11.39612
9,-43514,Prey,-1,0,15.598,1.057,2.258,225.549,107.514,Dehydration,8.634179
9,-43234,Prey,-1,0,12.210,1.005,3.231,224.459,108.594,Dehydration,9.012508
9,-46874,Prey,-1,0,16.427,1.469,1.703,215.505,110.254,Dehydration,12.40982
9,-44214,Prey,-1,0,12.275,1.106,3.215,248.335,115.353,Dehydration,8.529186
9,-46174,Prey,-1,0,13.916,0.881,1.551,242.714,118.812,Starvation,9.701485
9,-45754,Prey,-1,0,17.459,0.885,1.968,211.960,130.271,Dehydration,8.375628
9,-45894,Prey,-1,0,17.122,1.255,3.158,204.575,130.691,Dehydration,8.328518
