episode,agentID,type,parents,generation,speed,sightRange,maxSize,maxLifetime,age,reasonOfDeath,lifetimeScore
0,-350,Prey,-1,0,15.493,0.939,1.779,235.117,33.341,Starvation,-1.516042
0,-630,Prey,-1,0,15.740,0.835,2.225,245.559,33.341,Starvation,-1.016044
0,-770,Prey,-1,0,14.995,0.842,2.860,215.637,33.341,Starvation,-1.016044
0,-910,Prey,-1,0,13.589,1.462,2.941,241.724,33.341,Starvation,-1.016044
0,-1050,Prey,-1,0,16.798,0.936,2.303,202.871,33.341,Starvation,-1.016044
0,-1190,Prey,-1,0,10.376,1.125,3.409,246.658,33.341,Starvation,-1.516042
0,-1470,Prey,-1,0,13.280,0.954,1.691,217.886,33.341,Starvation,-1.016044
0,-1610,Prey,-1,0,10.710,1.104,2.421,247.281,33.341,Starvation,-1.149379
0,-1750,Prey,-1,0,10.663,0.863,3.205,247.426,33.341,Starvation,-1.016044
0,-1890,Prey,-1,0,14.286,1.167,2.913,229.748,33.341,Starvation,-0.3831121
0,-2030,Prey,-1,0,15.512,1.449,2.203,209.685,33.341,Starvation,0.8168981
0,-2170,Prey,-1,0,13.049,1.003,2.258,213.914,33.341,Starvation,-1.982709
0,-2310,Prey,-1,0,11.751,1.494,2.904,237.718,33.341,Starvation,-1.016044
0,-2450,Prey,-1,0,19.748,0.876,2.383,215.066,33.341,Starvation,-1.016044
0,-2590,Prey,-1,0,17.741,0.804,2.370,235.813,33.341,Starvation,-1.016044
0,-2730,Prey,-1,0,16.903,1.230,3.416,223.670,33.341,Starvation,-1.016044
0,-2870,Prey,-1,0,14.411,1.111,2.334,208.832,33.341,Starvation,-1.016044
0,-3150,Prey,-1,0,10.260,1.338,2.252,247.717,33.341,Starvation,-1.016044
0,-3290,Prey,-1,0,19.587,1.362,1.622,243.894,33.341,Starvation,0.2168785
0,-3430,Prey,-1,0,18.006,1.333,2.950,219.378,33.341,Starvation,-1.432706
0,-3570,Prey,-1,0,14.583,1.379,2.618,235.421,33.341,Starvation,-1.016044
0,-3710,Prey,-1,0,10.810,1.193,2.148,234.134,33.341,Starvation,-1.016044
0,-3850,Prey,-1,0,14.260,1.358,2.159,206.735,33.341,Starvation,-0.1160437
0,-202,Prey,-1,0,18.808,1.112,1.716,202.938,33.341,Starvation,-5.015019
0,-490,Prey,-1,0,16.740,0.831,1.792,217.395,50.001,Dehydration,2.206537
0,-1330,Prey,-1,0,12.054,0.833,2.480,224.812,50.001,Dehydration,0.6646984
0,-3010,Prey,-1,0,18.739,1.448,2.040,203.006,50.001,Dehydration,-0.566074
0,-3990,Prey,-1,0,13.243,0.939,2.942,228.014,50.001,Dehydration,0.6076699
0,-4130,Prey,-1,0,12.747,1.352,1.887,248.336,50.001,Dehydration,0.5033954
0,-4270,Prey,-1,0,11.350,0.888,3.361,213.724,50.001,Dehydration,0.5709388
1,-7142,Prey,-1,0,12.977,0.944,2.005,241.941,33.341,Starvation,-3.182705
1,-7422,Prey,-1,0,11.710,1.454,2.358,230.904,33.341,Starvation,-1.032711
1,-7562,Prey,-1,0,16.445,0.926,1.701,212.528,33.341,Starvation,-0.1160421
1,-7702,Prey,-1,0,12.021,1.486,1.973,233.702,33.341,Starvation,-3.099383
1,-7842,Prey,-1,0,19.954,1.453,1.635,209.441,33.341,Starvation,-4.516016
1,-8402,Prey,-1,0,12.124,1.493,2.909,226.332,33.341,Starvation,-1.682707
1,-8962,Prey,-1,0,19.608,0.835,1.674,202.531,33.341,Starvation,-2.232721
1,-9102,Prey,-1,0,15.070,0.805,2.798,214.766,33.341,Starvation,-2.016042
1,-9802,Prey,-1,0,17.841,1.379,2.794,240.694,33.341,Starvation,-1.699374
1,-10222,Prey,-1,0,13.186,0.808,2.171,216.489,33.341,Starvation,-1.016044
1,-10502,Prey,-1,0,11.317,0.957,3.006,247.281,33.341,Starvation,-1.016044
1,-10642,Prey,-1,0,17.763,0.868,2.536,248.141,33.341,Starvation,-1.016044
1,-8542,Prey,-1,0,11.534,1.013,2.929,237.972,40.661,Starvation,-0.5016594
1,-9242,Prey,-1,0,10.842,1.485,1.973,221.202,40.661,Starvation,-2.403749
1,-6582,Prey,-1,0,19.876,1.287,3.285,223.646,44.521,Starvation,0.1016581
1,-9382,Prey,-1,0,11.928,0.961,2.830,206.022,46.261,Starvation,-3.118262
1,-8822,Prey,-1,0,12.126,1.101,1.558,218.392,46.321,Starvation,-0.5872747
1,-8682,Prey,-1,0,18.347,0.971,1.861,244.863,46.341,Starvation,-0.6194074
1,-7282,Prey,-1,0,13.707,0.910,2.783,221.500,47.041,Starvation,-0.5977942
1,-9522,Prey,-1,0,19.966,0.983,1.684,243.181,47.381,Starvation,0.02824533
1,-10362,Prey,-1,0,17.661,1.179,3.064,242.129,48.101,Starvation,0.4420238
1,-6722,Prey,-1,0,10.402,1.219,2.174,209.401,50.001,Dehydration,0.456841
1,-6862,Prey,-1,0,10.893,1.144,2.372,249.525,50.001,Dehydration,2.224599
1,-8122,Prey,-1,0,18.918,1.345,1.769,235.406,50.001,Dehydration,1.259787
1,-9942,Prey,-1,0,13.157,1.388,3.464,234.964,50.001,Dehydration,0.5660152
1,-7982,Prey,-1,0,15.290,1.446,3.158,224.944,58.121,Starvation,3.123072
1,-9662,Prey,-1,0,16.134,1.052,2.415,201.971,58.781,Starvation,3.951215
1,-8262,Prey,-1,0,19.311,0.958,3.319,205.518,61.921,Starvation,1.916215
1,-7002,Prey,-1,0,15.937,0.966,3.295,201.991,76.879,Starvation,8.389483
1,-10082,Prey,-1,0,18.211,1.492,2.934,245.080,159.077,Dehydration,17.03504
2,-12208,Prey,-1,0,13.627,1.278,1.911,231.732,33.341,Starvation,-1.916041
2,-12488,Prey,-1,0,11.758,1.016,3.258,215.301,33.341,Starvation,-1.349378
2,-13188,Prey,-1,0,10.339,1.022,1.562,201.409,33.341,Starvation,-1.266044
2,-13468,Prey,-1,0,13.950,0.916,1.509,231.329,33.341,Starvation,-1.166044
2,-14028,Prey,-1,0,18.367,1.472,2.677,228.401,33.341,Starvation,0.2025033
2,-14448,Prey,-1,0,13.435,1.457,2.335,240.843,33.341,Starvation,-1.016044
