episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst,diedFromHealthOver
103,27680.48,28016.30,335.82,1193.672,79.175,15.750,58,0,3,0,254,101,28,56.363,0,45,10,3,0
104,28016.30,28238.12,221.82,1099.609,90.594,20.412,55,0,2,0,221,94,25,57.712,0,35,15,5,0
105,28238.12,28532.84,294.72,611.156,73.451,16.795,41,0,3,0,155,60,11,40.624,0,23,17,1,0
106,28532.84,28854.64,321.80,756.398,70.561,14.000,47,0,3,0,173,69,17,43.022,0,25,17,5,0
107,28854.64,29220.12,365.48,1143.875,74.433,20.195,56,0,3,0,247,105,26,58.312,0,43,10,3,0
108,29220.12,29502.48,282.36,944.523,85.690,23.196,51,0,2,0,206,85,21,45.870,0,33,15,3,0
109,29502.48,29844.98,342.50,1023.430,75.028,24.560,53,0,3,0,226,93,23,48.868,0,37,13,3,0
110,29844.98,30122.10,277.12,853.883,79.574,18.669,48,0,2,0,202,75,18,38.225,0,37,6,5,0
111,30122.10,30391.84,269.74,836.828,65.848,20.522,46,0,2,0,181,84,16,53.365,0,31,14,1,0
112,30391.84,30733.84,342.00,1119.594,75.704,12.663,57,0,4,0,232,99,27,56.963,0,39,14,4,0
113,30733.84,30966.44,232.60,607.406,69.806,13.366,42,0,2,0,144,52,12,32.829,0,15,22,5,0
114,30966.44,31252.74,286.30,666.617,76.800,16.326,44,0,2,0,163,60,14,33.428,0,22,15,7,0
115,31252.74,31587.48,334.74,1273.156,70.164,15.242,59,0,3,0,268,121,29,60.111,0,47,8,4,0
116,31587.48,31924.42,336.94,1078.609,74.940,15.910,56,0,3,0,239,92,26,48.568,0,40,8,8,0
117,31924.42,32250.28,325.86,920.141,65.942,16.452,50,0,3,0,210,83,20,46.170,0,38,7,5,0
118,32250.28,32525.28,275.00,929.344,61.501,14.386,50,0,3,0,203,89,20,49.618,0,36,9,5,0
119,32525.28,32731.56,206.28,504.789,59.634,12.822,38,0,2,0,131,48,8,31.479,0,19,19,0,0
120,32731.56,33002.62,271.06,729.461,72.640,17.122,46,0,3,0,163,72,16,41.523,0,26,17,3,0
121,33002.62,33409.14,406.52,1142.695,93.863,17.486,59,0,4,0,262,91,29,60.261,0,39,13,7,0
122,33409.14,33770.82,361.68,990.438,91.840,16.332,51,0,3,0,224,94,21,52.766,0,40,11,0,0
123,33770.82,34059.96,289.14,869.680,60.484,11.110,48,0,2,0,195,87,18,46.770,0,33,14,1,0
124,34059.96,34345.52,285.56,731.281,153.307,91.318,43,0,2,0,194,71,13,39.125,0,35,7,1,0
125,34345.52,34683.68,338.16,1285.742,92.109,21.862,61,0,3,0,256,114,31,62.209,0,40,15,6,0
126,34683.68,35017.20,333.52,1209.063,72.719,11.327,58,0,3,0,259,105,28,56.513,0,40,12,6,0
127,35017.20,35344.46,327.26,1004.859,62.347,11.127,53,0,3,0,219,88,23,47.819,0,40,5,8,0
128,35344.46,35662.66,318.20,911.820,80.851,16.128,51,0,4,0,200,79,21,54.564,0,28,17,6,0
129,35662.66,36023.22,360.56,930.586,65.894,12.406,50,0,3,0,220,86,20,44.821,0,39,6,5,0
130,36023.22,36335.60,312.38,850.641,223.961,122.598,49,0,3,0,205,70,19,41.223,0,26,13,10,0
131,36335.60,36720.04,384.44,1193.500,83.978,18.934,60,0,4,0,244,102,30,62.060,0,44,15,1,0
132,36720.04,36993.72,273.68,797.883,89.965,29.993,46,0,2,0,174,74,16,39.874,0,35,10,1,0
133,36993.72,37332.72,339.00,1196.148,101.010,28.822,57,0,3,0,223,112,27,65.357,0,38,17,2,0
134,37332.72,37606.86,274.14,916.922,76.114,22.263,49,0,2,0,199,87,19,45.570,0,33,13,3,0
135,37606.86,37943.54,336.68,899.203,65.356,10.027,51,0,4,0,210,75,21,47.369,0,31,8,12,0
136,37943.54,38351.98,408.44,1613.859,94.021,27.214,70,0,4,0,322,134,40,74.951,0,60,6,4,0
137,38351.98,38616.78,264.80,876.125,119.899,48.915,47,0,2,0,198,91,17,47.369,0,35,9,3,0
138,38616.78,38862.78,246.00,611.484,63.284,8.799,42,0,2,0,146,58,12,30.730,0,21,17,4,0
139,38862.78,39190.40,327.62,1319.484,100.513,26.314,62,0,3,0,269,112,32,64.758,0,46,12,4,0
140,39190.40,39510.44,320.04,821.328,65.771,12.020,47,0,3,0,197,74,17,39.574,0,33,11,3,0
141,39510.44,39858.88,348.44,1109.141,76.727,12.891,56,0,3,0,238,97,26,57.862,0,36,10,10,0
142,39858.88,40229.62,370.74,1137.203,71.006,16.095,57,0,4,0,239,103,27,58.762,0,45,11,1,0
143,40229.62,40616.24,386.62,1244.375,86.239,20.602,61,0,4,0,263,105,31,64.008,0,43,9,9,0
144,40616.24,40887.38,271.14,863.414,64.054,14.685,46,0,2,0,203,82,16,53.065,0,35,6,5,0
145,40887.38,41215.82,328.44,1032.141,83.916,14.809,55,0,3,0,215,88,25,49.468,0,34,14,7,0
146,41215.82,41573.10,357.28,1078.750,78.527,18.826,55,0,3,0,243,90,25,53.815,0,38,14,3,0
147,41573.10,41930.02,356.92,1412.672,95.641,23.583,64,0,3,0,284,117,34,63.858,0,48,12,5,0
148,41930.02,42281.42,351.40,1283.703,96.271,18.693,61,0,4,0,266,107,31,61.910,0,41,13,7,0
149,42281.42,42593.96,312.54,1063.836,67.582,13.663,54,0,3,0,227,100,24,51.716,0,42,10,2,0
150,42593.96,42848.44,254.48,1006.273,74.666,13.074,52,0,2,0,208,87,22,52.616,0,33,12,7,0
151,42848.44,43129.04,280.60,1114.484,78.231,18.217,55,0,2,0,228,102,25,55.914,0,38,16,1,0
152,43129.04,43407.80,278.76,809.875,72.652,22.354,46,0,3,0,186,76,16,48.119,0,30,13,3,0
153,43407.80,43691.88,284.08,771.852,64.088,15.988,45,0,2,0,180,75,15,41.523,0,34,9,2,0
154,43691.88,44009.44,317.56,1077.219,75.114,13.887,56,0,3,0,239,87,26,52.916,0,37,7,12,0
155,44009.44,44418.04,408.60,1039.500,66.767,11.820,53,0,4,0,241,98,23,52.466,0,42,10,1,0
156,44418.04,44697.98,279.94,922.344,76.772,19.550,51,0,3,0,191,88,21,49.917,0,31,12,8,0
157,44697.98,45025.34,327.36,968.594,66.983,10.691,50,0,3,0,216,97,20,61.160,0,39,10,1,0
158,45025.34,45343.48,318.14,1192.344,82.438,21.960,57,0,3,0,246,109,27,60.111,0,43,12,2,0
159,45343.48,45684.94,341.46,1306.703,77.723,15.209,62,0,3,0,267,113,32,62.060,0,45,14,3,0
160,45684.94,45934.84,249.90,489.125,63.609,9.745,37,0,2,0,127,61,7,33.578,0,17,18,2,0
161,45934.84,46301.50,366.66,1209.719,88.814,17.722,59,0,3,0,260,105,29,55.914,0,42,12,5,0
162,46301.50,46605.94,304.44,1105.813,80.223,18.453,55,0,3,0,245,99,25,54.115,0,38,10,7,0
163,46605.94,46866.16,260.22,983.000,79.625,36.337,49,0,2,0,217,93,19,53.065,0,42,6,1,0
164,46866.16,47181.96,315.80,1190.234,93.330,24.847,60,0,3,0,257,94,30,60.710,0,32,11,17,0
165,47181.96,47537.66,355.70,1229.547,75.098,12.011,60,0,3,0,250,102,30,62.509,0,35,15,10,0
166,47537.66,47734.60,196.94,409.922,46.552,15.227,34,0,1,0,133,43,4,16.339,0,26,7,1,0
167,47734.60,48061.04,326.44,1026.031,77.714,24.272,53,0,3,0,225,95,23,46.020,0,38,10,5,0
168,48061.04,48478.08,417.04,1129.297,81.675,18.032,57,0,4,0,250,104,27,54.864,0,41,14,3,0
169,48478.08,48749.42,271.34,677.875,49.685,8.176,43,0,2,0,171,70,13,32.529,0,31,9,3,0
170,48749.42,49031.66,282.24,857.094,73.126,19.714,49,0,2,0,189,80,19,41.523,0,32,13,4,0
171,49031.66,49374.64,342.98,656.734,56.793,11.165,43,0,3,0,167,65,13,36.726,0,28,9,6,0
172,49374.64,49727.48,352.84,718.313,63.766,13.240,45,0,3,0,167,75,15,41.373,0,24,20,1,0
173,49727.48,50039.66,312.18,1101.609,99.839,31.023,56,0,3,0,235,94,26,51.866,0,43,8,5,0
174,50039.66,50386.32,346.66,952.859,80.450,23.342,51,0,3,0,224,84,21,43.472,0,41,5,5,0
175,50386.32,50768.26,381.94,1324.016,111.272,34.714,63,0,4,0,273,104,33,62.659,0,46,10,8,0
176,50768.26,51158.42,390.16,1121.172,78.515,19.010,56,0,4,0,250,97,26,57.413,0,42,6,8,0
177,51158.42,51435.02,276.60,928.547,70.197,9.347,49,0,2,0,220,85,19,47.069,0,37,9,3,0
178,51435.02,51774.22,339.20,1012.656,82.729,23.334,54,0,3,0,220,91,24,57.113,0,40,8,6,0
179,51774.22,52121.00,346.78,1076.969,67.841,15.423,54,0,4,0,239,98,24,56.213,0,39,9,6,0
180,52121.00,52451.30,330.30,1093.438,62.002,14.086,54,0,3,0,251,97,24,59.961,0,42,9,3,0
181,52451.30,52820.68,369.38,1308.547,83.566,24.487,62,0,3,0,270,114,32,66.257,0,51,10,1,0
182,52820.68,53070.22,249.54,881.844,51.787,13.008,47,0,2,0,195,84,17,51.866,0,37,7,3,0
183,53070.22,53410.34,340.12,1180.547,81.546,21.698,57,0,3,0,257,105,27,58.012,0,43,10,4,0
184,53410.34,53734.94,324.60,1134.484,76.570,14.842,57,0,3,0,243,95,27,58.762,0,46,6,5,0
185,53734.94,53975.06,240.12,433.125,58.514,9.172,36,0,2,0,121,48,6,27.582,0,13,21,2,0
186,53975.06,54235.98,260.92,532.594,114.478,43.820,39,0,2,0,135,52,9,28.182,0,25,12,2,0
187,54235.98,54476.34,240.36,706.797,75.127,23.757,44,0,2,0,168,68,14,40.324,0,29,12,3,0
188,54476.34,54801.40,325.06,1151.641,72.743,19.283,56,0,3,0,249,101,26,58.912,0,43,10,3,0
189,54801.40,55037.50,236.10,565.750,47.005,9.372,39,0,2,0,157,53,9,28.931,0,25,8,6,0
190,55037.50,55318.18,280.68,949.016,77.998,16.844,51,0,2,0,219,85,21,46.320,0,37,12,2,0
191,55318.18,55676.98,358.80,795.188,71.776,13.489,48,0,4,0,191,79,18,46.470,0,31,14,3,0
192,55676.98,55952.16,275.18,718.375,66.553,12.971,45,0,2,0,164,74,15,39.424,0,29,16,0,0
193,55952.16,56193.50,241.34,835.875,68.783,15.481,47,0,2,0,185,75,17,45.271,0,32,13,2,0
194,56193.50,56457.10,263.60,878.219,72.806,23.181,48,0,2,0,199,87,18,43.771,0,34,13,1,0
195,56457.10,56811.10,354.00,857.719,60.695,12.112,49,0,3,0,205,83,19,43.921,0,32,12,5,0
196,56811.10,57157.02,345.92,1233.688,78.153,12.020,59,0,3,0,253,104,29,63.189,0,43,11,5,0
197,57157.02,57427.20,270.18,663.563,57.440,12.834,42,0,2,0,156,71,12,36.094,0,27,15,0,0
198,57427.20,57737.84,310.64,953.500,75.729,14.493,51,0,3,0,212,90,21,49.479,0,37,8,6,0
199,57737.84,58130.00,392.16,1188.141,76.831,14.510,58,0,4,0,265,101,28,56.396,0,46,10,2,0
200,58130.00,58498.86,368.86,1229.250,81.741,20.105,61,0,3,0,255,105,31,64.518,0,44,11,6,0
201,58498.86,58843.26,344.40,1037.609,73.208,19.714,52,0,3,0,237,96,22,51.283,0,43,7,2,0
202,58843.26,59121.72,278.46,569.094,52.159,10.824,40,0,2,0,137,62,10,34.139,0,24,15,1,0
203,59121.72,59366.48,244.76,576.625,55.992,9.514,41,0,2,0,149,56,11,32.785,0,22,11,8,0
204,59366.48,59607.42,240.94,945.438,40.651,4.458,48,0,2,0,206,92,18,57.449,0,39,8,1,0
205,59607.42,59941.38,333.96,823.000,73.404,17.765,48,0,3,0,199,73,18,38.500,0,33,11,4,0
206,59941.38,60323.22,381.84,1211.156,84.823,23.169,59,0,3,0,259,115,29,61.209,0,45,13,1,0
207,60323.22,60602.36,279.14,1002.156,85.450,20.537,52,0,2,0,195,91,22,52.336,0,32,17,3,0
208,60602.36,60916.46,314.10,674.094,59.981,8.699,44,0,3,0,172,62,14,37.748,0,22,13,9,0
209,60916.46,61232.08,315.62,935.703,70.643,16.884,51,0,3,0,218,84,21,46.922,0,41,7,3,0
210,61232.08,61502.18,270.10,884.734,52.832,12.612,47,0,2,0,203,85,17,50.230,0,38,7,2,0
211,61502.18,61781.82,279.64,741.047,67.670,19.880,46,0,2,0,183,70,16,35.342,0,27,14,5,0
212,61781.82,62072.34,290.52,946.703,71.264,9.156,50,0,2,0,199,93,20,51.885,0,35,15,0,0
213,62072.34,62476.26,403.92,1021.063,75.226,11.878,55,0,4,0,235,91,25,59.855,0,32,16,7,0
214,62476.26,62716.16,239.90,813.359,65.075,14.377,47,0,2,0,188,70,17,44.666,0,33,11,4,0
215,62716.16,63037.20,321.04,1180.375,75.522,15.356,58,0,3,0,250,101,28,51.734,0,39,14,6,0
216,63037.20,63379.50,342.30,893.891,62.213,6.234,49,0,3,0,197,93,19,47.223,0,34,13,2,0
217,63379.50,63766.54,387.04,1364.266,94.521,26.331,64,0,4,0,293,109,34,62.412,0,51,5,8,0
218,63766.54,64113.36,346.82,934.172,100.611,5.761,52,0,3,0,200,89,22,47.824,0,32,15,5,0
219,64113.36,64471.80,358.44,1134.047,73.767,11.721,58,0,3,0,240,97,28,58.953,0,41,14,3,0
220,64471.80,64645.20,173.40,398.344,63.269,11.903,35,0,1,0,106,45,5,25.717,0,9,24,2,0
221,64645.20,64868.16,222.96,396.875,48.223,10.691,34,0,2,0,120,47,4,21.205,0,21,11,2,0
222,64868.16,65214.66,346.50,952.344,72.350,19.432,51,0,3,0,209,92,21,49.629,0,36,11,4,0
223,65214.66,65558.24,343.58,1083.813,78.961,18.737,55,0,3,0,236,91,25,56.848,0,39,6,10,0
224,65558.24,65847.54,289.30,1118.797,72.697,9.969,56,0,2,0,236,98,26,53.840,0,41,9,6,0
225,65847.54,66095.40,247.86,739.453,69.289,25.758,44,0,2,0,183,70,14,36.094,0,32,8,4,0
226,66095.40,66511.16,415.76,1444.594,114.041,27.476,67,0,4,0,303,120,37,68.578,0,48,9,10,0
227,66511.16,66820.30,309.14,910.609,85.322,15.332,50,0,3,0,207,84,20,46.621,0,37,8,5,0
228,66820.30,67181.98,361.68,1037.344,88.209,17.708,55,0,4,0,227,91,25,55.344,0,35,13,7,0
229,67181.98,67542.16,360.18,690.766,68.615,12.211,43,0,3,0,178,77,13,33.988,0,30,11,2,0
230,67542.16,67830.82,288.66,1097.719,67.727,11.571,53,0,2,0,239,100,23,53.238,0,42,10,1,0
231,67830.82,68085.38,254.56,689.078,62.254,6.856,43,0,2,0,171,69,13,35.191,0,29,10,4,0
232,68085.38,68431.48,346.10,1091.578,74.359,16.519,53,0,3,0,241,108,23,58.201,0,42,7,4,0
233,68431.48,68701.52,270.04,842.063,72.525,16.829,46,0,2,0,200,79,16,43.914,0,37,8,1,0
234,68701.52,68971.08,269.56,1050.484,99.648,33.258,53,0,2,0,212,93,23,55.494,0,32,19,2,0
235,68971.08,69333.62,362.54,1025.250,87.797,18.038,53,0,3,0,222,97,23,49.629,0,38,13,2,0
236,69333.62,69768.18,434.56,1056.109,99.572,15.249,54,0,4,0,237,104,24,56.246,0,36,14,4,0
237,69768.18,70042.12,273.94,1011.875,80.398,22.221,51,0,2,0,216,101,21,46.170,0,34,14,3,0
238,70042.12,70317.66,275.54,762.531,60.223,10.999,46,0,2,0,185,70,16,40.305,0,31,12,3,0
239,70317.66,70610.60,292.94,775.766,62.328,9.987,45,0,2,0,189,79,15,40.605,0,32,12,1,0
240,70610.60,70973.54,362.94,1208.813,96.471,19.175,58,0,3,0,264,107,28,59.555,0,42,12,4,0
241,70973.54,71311.90,338.36,822.750,69.209,11.978,47,0,3,0,196,79,17,41.809,0,37,8,2,0
242,71311.90,71659.74,347.84,990.063,91.027,19.093,52,0,3,0,225,93,22,53.238,0,38,10,4,0
