episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst,diedFromHealthOver
30,7549.48,7911.48,362.00,1653.541,136.270,15.646,59,0,3,0,328,109,29,62.560,0,13,19,27,0
31,7911.48,8398.92,487.44,2605.148,205.071,25.552,79,0,5,0,459,187,49,93.315,0,22,34,23,0
32,8398.92,8836.54,437.62,3017.693,224.661,38.208,91,0,5,0,459,202,61,119.570,0,17,55,19,0
33,8836.54,9366.48,529.94,2101.670,170.057,19.947,69,0,4,0,395,135,39,77.113,0,14,26,29,0
34,9366.48,9712.02,345.54,1041.750,107.578,13.297,49,0,3,0,197,73,19,36.756,0,0,29,20,0
35,9712.02,10136.00,423.98,1854.695,146.533,16.424,62,0,4,0,350,132,32,67.661,0,13,24,25,0
36,10136.00,10834.94,698.94,3711.430,307.957,51.369,106,0,7,0,613,251,76,144.924,0,29,44,33,0
37,10834.94,11360.46,525.52,1688.512,157.967,19.663,68,0,5,0,393,154,38,73.662,0,19,30,19,0
38,11360.46,11731.04,370.58,1074.578,147.091,38.941,53,0,3,0,277,88,23,50.558,0,7,15,31,0
39,11731.04,12301.66,570.62,2816.781,192.830,24.513,95,0,6,0,580,245,65,141.623,0,31,44,20,0
40,12301.66,12840.58,538.92,1735.539,146.134,16.105,71,0,5,0,379,158,41,80.563,0,13,35,23,0
41,12840.58,13288.40,447.82,1728.957,173.142,30.925,67,0,4,0,391,152,37,84.314,0,18,27,22,0
42,13288.40,13907.70,619.30,3060.012,245.584,53.942,101,0,6,0,631,272,71,144.474,0,35,44,22,0
43,13907.70,14723.62,815.92,2428.344,195.937,23.312,91,0,9,0,536,207,61,109.218,0,22,42,27,0
44,14723.62,15338.48,614.86,2854.738,212.095,39.484,96,0,6,0,568,245,66,131.421,0,26,54,16,0
45,15338.48,16093.44,754.96,2708.961,196.788,28.062,92,0,7,0,586,262,62,130.473,0,32,43,17,0
46,16093.44,16538.08,444.64,1653.477,145.177,25.157,68,0,5,0,393,136,38,80.348,0,14,23,31,0
47,16538.08,17115.28,577.20,2307.527,190.614,36.380,81,0,5,0,479,219,51,104.932,0,24,41,16,0
48,17115.28,17579.64,464.36,2060.273,214.252,37.850,78,0,4,0,441,173,48,99.985,0,17,39,23,0
49,17579.64,18410.82,831.18,2929.406,237.708,28.542,102,0,8,0,659,253,72,144.206,0,35,35,32,0
50,18410.82,19123.02,712.20,1902.078,160.407,23.695,73,0,7,0,474,173,43,88.442,0,17,27,29,0
51,19123.02,19582.64,459.62,1223.430,108.384,13.969,55,0,3,0,322,117,25,60.561,0,14,25,16,0
52,19582.64,20270.38,687.74,2699.676,189.827,33.232,94,0,7,0,563,247,64,127.717,0,28,50,16,0
53,20270.38,20903.46,633.08,2639.031,187.828,32.598,91,0,7,0,576,228,61,120.522,0,25,37,29,0
54,20903.46,21505.12,601.66,2334.398,192.773,32.353,84,0,5,0,483,210,54,111.377,0,20,47,17,0
55,21505.12,22250.28,745.16,2416.234,179.524,33.943,85,0,7,0,562,211,55,109.129,0,24,32,29,0
56,22250.28,22938.50,688.22,2740.469,212.372,35.864,94,0,7,0,631,230,64,126.068,0,31,31,32,0
57,22938.50,23578.68,640.18,2238.156,167.391,25.585,79,0,5,0,513,204,49,100.135,0,28,37,14,0
58,23578.68,24027.34,448.66,2854.711,252.201,52.159,100,0,5,0,500,226,70,136.861,0,16,65,21,0
59,24027.34,24562.48,535.14,2100.148,186.637,24.880,77,0,6,0,471,198,47,95.638,0,22,36,19,0
60,24562.48,25186.06,623.58,2025.891,158.551,16.573,78,0,5,0,478,172,48,94.738,0,21,29,29,0
61,25186.06,25742.94,556.88,2306.898,182.902,29.813,84,0,6,0,505,196,54,102.084,0,22,32,30,0
62,25742.94,26182.06,439.12,1599.492,144.414,27.935,63,0,4,0,360,168,33,78.099,0,19,31,13,0
63,26182.06,27019.98,837.92,3976.281,265.630,48.877,129,0,8,0,775,350,99,186.628,0,44,59,26,0
64,27019.98,27516.26,496.28,2304.531,199.729,36.274,83,0,5,0,498,194,53,116.324,0,24,33,26,0
65,27516.26,28014.00,497.74,1916.047,176.796,25.331,75,0,4,0,417,156,45,88.292,0,17,37,21,0
66,28014.00,28360.34,346.34,953.156,97.683,13.743,49,0,3,0,229,94,19,47.969,0,7,30,12,0
67,28360.34,28792.28,431.94,1165.766,117.675,15.736,55,0,3,0,281,106,25,55.914,0,6,32,17,0
68,28792.28,29503.32,711.04,3003.688,208.907,36.291,101,0,8,0,611,288,71,154.549,0,32,55,14,0
69,29503.32,29962.94,459.62,1688.578,160.164,34.434,67,0,4,0,387,157,37,81.097,0,15,32,20,0
70,29962.94,30707.28,744.34,3379.922,256.282,54.284,111,0,7,0,698,302,81,167.591,0,38,53,20,0
71,30707.28,31346.94,639.66,2681.453,216.834,41.881,91,0,5,0,548,234,61,124.119,0,23,46,22,0
72,31346.94,32010.16,663.22,2068.586,162.531,23.603,79,0,6,0,488,185,49,106.281,0,21,34,24,0
73,32010.16,32457.68,447.52,1600.961,168.281,26.270,67,0,5,0,373,146,37,68.056,0,14,30,23,0
74,32457.68,32835.50,377.82,1288.594,130.014,30.894,57,0,3,0,279,122,27,65.357,0,3,42,12,0
75,32835.50,33689.88,854.38,4011.898,300.049,54.552,128,0,9,0,812,343,98,202.368,0,50,58,20,0
76,33689.88,34674.30,984.42,5091.422,401.088,78.313,157,0,11,0,969,435,127,261.130,0,56,72,29,0
77,34674.30,35514.68,840.38,3747.297,270.530,43.591,120,0,8,0,764,335,90,194.273,0,45,59,16,0
78,35514.68,36121.36,606.68,2802.945,202.657,38.175,94,0,5,0,559,261,64,146.605,0,29,48,17,0
79,36121.36,36925.96,804.60,3389.313,256.328,50.524,113,0,8,0,698,296,83,166.841,0,34,55,24,0
80,36925.96,37468.66,542.70,2819.641,254.415,53.946,95,0,4,0,534,251,65,135.662,0,20,52,23,0
81,37468.66,38142.82,674.16,3893.000,355.902,82.646,124,0,8,0,718,324,94,181.382,0,36,62,26,0
82,38142.82,38861.50,718.68,2479.016,211.098,41.188,89,0,7,0,556,232,59,126.817,0,31,39,19,0
83,38861.50,39434.92,573.42,3185.875,257.774,63.130,106,0,7,0,565,289,76,159.046,0,27,64,15,0
84,39434.92,39986.18,551.26,2067.641,179.609,34.435,78,0,5,0,462,188,48,98.036,0,25,30,23,0
85,39986.18,40529.46,543.28,2099.766,182.969,44.477,76,0,5,0,494,199,46,101.184,0,32,26,18,0
86,40529.46,40999.86,470.40,3554.078,328.679,72.302,114,0,4,0,543,297,84,180.183,0,21,80,13,0
87,40999.86,41689.94,690.08,3377.125,312.967,59.593,109,0,6,0,658,302,79,177.185,0,30,59,20,0
88,41689.94,42227.02,537.08,2959.250,268.125,63.403,101,0,5,0,536,264,71,137.311,0,19,68,14,0
89,42227.02,42806.68,579.66,1182.172,159.276,22.719,56,0,5,0,321,108,26,49.018,0,14,23,19,0
90,42806.68,43494.48,687.80,3210.672,250.911,42.982,111,0,8,0,638,270,81,142.557,0,32,53,27,0
91,43494.48,44045.00,550.52,2207.750,204.460,53.393,79,0,4,0,497,194,49,104.182,0,28,26,25,0
92,44045.00,44579.48,534.48,2386.094,221.168,38.175,86,0,6,0,481,227,56,122.470,0,24,45,18,0
93,44579.48,45126.98,547.50,1528.469,151.991,24.711,65,0,6,0,362,143,35,71.653,0,11,42,12,0
94,45126.98,46000.10,873.12,4537.328,385.288,78.451,140,0,9,0,915,387,110,231.449,0,60,51,29,0
95,46000.10,46363.66,363.56,957.656,116.993,23.841,50,0,4,0,245,93,20,50.817,0,8,26,16,0
96,46363.66,47167.16,803.50,3975.500,443.336,80.354,131,0,8,0,726,332,101,205.730,0,31,79,22,0
97,47167.16,47568.26,401.10,1111.250,160.723,30.621,56,0,4,0,269,100,26,49.328,0,9,30,17,0
98,47568.26,48233.44,665.18,2455.125,274.600,60.481,90,0,7,0,526,223,60,122.568,0,29,39,23,0
99,48233.44,48764.44,531.00,1714.188,170.147,35.403,68,0,5,0,377,156,38,89.482,0,18,40,10,0
100,48764.44,49844.48,1080.04,5130.438,514.018,117.067,159,0,11,0,943,434,129,257.469,0,50,83,27,0
101,49844.48,50514.18,669.70,1849.500,211.789,42.426,73,0,6,0,445,173,43,88.881,0,22,33,18,0
102,50514.18,51167.46,653.28,1851.922,227.027,39.794,73,0,7,0,458,170,43,84.971,0,17,32,24,0
103,51167.46,51639.84,472.38,1410.313,177.090,28.323,66,0,5,0,322,115,36,63.766,0,8,37,21,0
104,51639.84,52205.52,565.68,2254.766,223.697,39.231,82,0,6,0,488,205,52,108.883,0,22,40,20,0
105,52205.52,52840.48,634.96,2539.047,271.834,50.850,92,0,7,0,536,230,62,128.734,0,22,46,24,0
106,52840.48,53568.60,728.12,2628.000,269.254,49.622,91,0,7,0,589,237,61,137.006,0,31,36,24,0
107,53568.60,54424.10,855.50,2381.328,292.523,61.310,89,0,9,0,560,207,59,122.869,0,25,33,31,0
108,54424.10,55158.28,734.18,3647.188,365.291,75.016,121,0,8,0,697,320,91,186.936,0,30,69,22,0
109,55158.28,55776.62,618.34,2483.453,272.770,40.035,89,0,6,0,546,223,59,125.576,0,28,35,26,0
110,55776.62,56431.62,655.00,2056.094,207.152,43.355,80,0,7,0,488,189,50,99.559,0,27,31,22,0
111,56431.62,57014.96,583.34,2312.469,284.518,60.920,82,0,7,0,521,215,52,107.078,0,31,34,17,0
112,57014.96,57745.28,730.32,4178.984,426.856,98.074,130,0,7,0,768,383,100,196.410,0,40,67,23,0
113,57745.28,58336.06,590.78,2130.125,223.641,49.002,80,0,6,0,483,192,50,108.883,0,30,30,20,0
114,58336.06,58812.70,476.64,1249.766,142.572,32.382,57,0,5,0,317,119,27,67.676,0,16,26,15,0
115,58812.70,59754.94,942.24,3668.719,398.619,82.851,121,0,10,0,797,320,91,198.365,0,47,47,28,0
116,59754.94,60712.24,957.30,5553.734,605.758,153.316,166,0,10,0,1055,459,136,274.764,0,58,77,31,0
117,60712.24,61292.44,580.20,2979.969,291.428,53.548,104,0,6,0,573,255,74,142.420,0,26,47,31,0
118,61292.44,61984.38,691.94,2983.703,258.760,45.206,101,0,7,0,640,255,71,149.338,0,36,36,31,0
119,61984.38,62452.50,468.12,1588.703,199.566,27.434,66,0,4,0,379,144,36,85.572,0,18,31,17,0
120,62452.50,63118.14,665.64,3035.844,320.768,55.980,105,0,6,0,605,261,75,146.029,0,23,60,22,0
121,63118.14,63630.54,512.40,2356.047,228.250,48.153,84,0,4,0,473,202,54,120.764,0,22,44,18,0
122,63630.54,64224.98,594.44,2123.109,231.619,43.355,78,0,6,0,482,201,48,114.748,0,25,32,21,0
123,64224.98,64865.36,640.38,2193.188,218.815,42.052,83,0,6,0,502,197,53,110.236,0,26,33,24,0
124,64865.36,65393.54,528.18,1660.125,228.869,63.709,68,0,5,0,385,149,38,81.662,0,17,32,19,0
125,65393.54,66013.60,620.06,1754.281,236.445,62.057,73,0,6,0,402,157,43,80.760,0,13,36,24,0
126,66013.60,66575.62,562.02,2853.313,286.248,64.464,96,0,6,0,567,254,66,150.391,0,21,50,25,0
127,66575.62,67328.98,753.36,3343.313,389.654,98.597,106,0,7,0,715,294,76,167.084,0,43,42,21,0
128,67328.98,68172.14,843.16,4097.891,581.045,180.559,131,0,9,0,815,328,101,194.004,0,46,50,36,0
129,68172.14,68739.02,566.88,3432.063,309.065,72.026,109,0,6,0,614,279,79,174.152,0,28,60,21,0
130,68739.02,69435.84,696.82,2436.594,227.717,35.270,89,0,8,0,541,210,59,124.975,0,27,41,21,0
131,69435.84,70191.96,756.12,2299.875,269.645,40.989,85,0,8,0,524,205,55,108.582,0,23,37,25,0
132,70191.96,70570.04,378.08,892.188,131.299,19.084,49,0,4,0,234,78,19,48.426,0,7,20,22,0
133,70570.04,71165.50,595.46,2306.688,278.494,42.209,86,0,6,0,496,203,56,107.981,0,24,38,24,0
134,71165.50,71976.96,811.46,3933.531,416.117,111.239,129,0,8,0,741,321,99,184.529,0,36,58,35,0
135,71976.96,72541.44,564.48,2621.969,341.580,119.697,94,0,5,0,489,223,64,124.072,0,19,55,20,0
136,72541.44,73100.90,559.46,2644.500,275.059,64.547,96,0,5,0,469,226,66,132.344,0,16,66,14,0
137,73100.90,73822.88,721.98,2765.469,287.520,49.879,98,0,8,0,628,230,68,133.697,0,38,29,31,0
138,73822.88,74554.46,731.58,1910.625,182.270,28.048,77,0,7,0,452,169,47,93.543,0,27,30,20,0
139,74554.46,75654.22,1099.76,5069.969,463.117,95.027,152,0,12,0,1034,458,122,249.799,0,63,59,32,0
140,75654.22,76377.64,723.42,2954.875,340.236,103.187,97,0,7,0,656,265,67,143.473,0,42,34,22,0
141,76377.64,77029.04,651.40,3398.375,372.500,116.626,109,0,6,0,685,289,79,163.625,0,38,51,21,0
142,77029.04,77742.94,713.90,3075.906,291.145,47.763,103,0,7,0,663,256,73,152.947,0,29,40,34,0
143,77742.94,78538.74,795.80,2349.688,219.701,51.257,83,0,9,0,530,219,53,128.434,0,25,36,22,0
144,78538.74,79178.90,640.16,2617.094,247.936,49.971,91,0,7,0,568,235,61,124.975,0,35,31,25,0
145,79178.90,79869.56,690.66,2375.563,267.424,57.649,86,0,6,0,539,205,56,122.117,0,20,37,29,0
146,79869.56,80315.54,445.98,2198.719,243.080,49.373,82,0,4,0,439,186,52,103.318,0,18,41,23,0
147,80315.54,80814.50,498.96,1379.313,148.850,25.176,60,0,5,0,331,139,30,63.465,0,14,30,16,0
148,80814.50,81620.66,806.16,2915.406,310.523,82.153,100,0,8,0,617,246,70,145.127,0,30,48,22,0
149,81620.66,82256.48,635.82,2190.031,252.969,44.741,82,0,6,0,483,200,52,109.635,0,25,42,15,0
150,82256.48,83048.80,792.32,3696.188,350.006,75.794,119,0,7,0,716,315,89,192.199,0,32,55,32,0
151,83048.80,83786.88,738.08,2579.750,254.045,49.838,93,0,7,0,580,225,63,124.223,0,30,41,24,0
152,83786.88,84608.10,821.22,4126.844,430.645,126.803,127,0,8,0,802,346,97,196.861,0,45,55,27,0
153,84608.10,85230.26,622.16,3279.563,279.957,64.207,107,0,6,0,659,279,77,166.031,0,32,45,31,0
154,85230.26,85712.98,482.72,1828.594,135.754,45.106,74,0,5,0,400,159,44,91.588,0,18,34,22,0
155,85712.98,86354.72,641.74,2093.531,180.293,42.276,76,0,5,0,491,192,46,108.432,0,25,33,18,0
156,86354.72,87049.98,695.26,2955.063,261.609,68.141,99,0,7,0,628,260,69,150.090,0,36,41,22,0
157,87049.98,87883.40,833.42,3696.750,243.441,52.743,115,0,8,0,758,317,85,180.167,0,44,50,21,0
158,87883.40,88653.50,770.10,2822.875,218.922,53.009,99,0,8,0,602,249,69,144.676,0,30,52,18,0
159,88653.50,89272.78,619.28,2735.594,182.137,40.724,96,0,6,0,531,250,66,136.705,0,22,57,18,0
160,89272.78,89623.48,350.70,791.750,76.176,17.174,48,0,4,0,202,66,18,42.109,0,2,26,20,0
161,89623.48,90133.00,509.52,1453.688,124.731,38.707,63,0,3,0,318,128,33,79.105,0,13,33,17,0
162,90133.00,90601.50,468.50,1688.406,167.285,54.113,67,0,5,0,392,155,37,89.182,0,19,29,19,0
163,90601.50,91399.72,798.22,2717.438,205.211,40.068,97,0,8,0,584,241,67,132.645,0,29,47,21,0
164,91399.72,92024.48,624.76,2370.688,195.652,36.499,86,0,7,0,535,211,56,122.719,0,28,35,24,0
165,92024.48,92822.50,798.02,2880.969,230.027,45.214,100,0,8,0,650,251,70,145.127,0,38,30,32,0
166,92822.50,93570.34,747.84,4804.469,385.504,123.673,142,0,8,0,870,406,112,226.037,0,48,69,26,0
167,93570.34,94097.50,527.16,1600.906,210.066,54.661,68,0,6,0,380,135,38,72.639,0,12,26,30,0
168,94097.50,95069.42,971.92,3048.563,242.059,72.350,106,0,9,0,686,272,76,135.953,0,38,44,25,0
169,95069.42,95623.86,554.44,2049.500,207.617,58.471,78,0,5,0,452,175,48,96.250,0,18,32,28,0
170,95623.86,96269.00,645.14,1637.844,202.496,64.331,68,0,5,0,392,144,38,82.865,0,14,29,25,0
171,96269.00,96962.10,693.10,3190.531,200.606,63.003,103,0,6,0,643,297,73,150.240,0,33,52,18,0
172,96962.10,97663.02,700.92,2963.781,251.309,79.231,99,0,6,0,601,263,69,152.947,0,30,52,18,0
173,97663.02,98394.72,731.70,3055.469,233.477,47.107,103,0,8,0,656,266,73,151.744,0,35,46,22,0
174,98394.72,99050.48,655.76,2369.531,177.102,40.616,85,0,6,0,521,209,55,120.463,0,24,39,22,0
175,99050.48,99540.44,489.96,2003.188,198.988,45.563,74,0,4,0,438,181,44,100.160,0,20,35,19,0
176,99540.44,100215.78,675.34,2852.156,267.527,86.469,97,0,6,0,575,255,67,131.893,0,26,50,22,0
177,100215.78,100818.68,602.90,2587.094,202.336,76.724,91,0,5,0,517,229,61,131.592,0,24,53,14,0
178,100818.68,101406.12,587.44,2254.969,173.117,32.000,84,0,5,0,493,195,54,113.244,0,22,39,24,0
179,101406.12,101908.54,502.42,884.031,95.102,26.222,47,0,5,0,249,86,17,33.236,0,12,23,12,0
180,101908.54,102679.28,770.74,3253.063,255.398,83.722,106,0,8,0,677,276,76,157.910,0,37,45,24,0
181,102679.28,103492.30,813.02,2970.875,326.055,119.481,102,0,9,0,677,260,72,145.578,0,32,39,32,0
182,103492.30,104201.54,709.24,3680.781,329.273,121.766,116,0,7,0,746,297,86,174.604,0,35,43,38,0
183,104201.54,104768.78,567.24,2538.813,160.070,39.876,91,0,6,0,528,213,61,127.231,0,17,47,27,0
184,104768.78,105297.58,528.80,1468.156,186.781,53.371,63,0,6,0,358,127,33,73.541,0,12,29,22,0
185,105297.58,106019.20,721.62,3926.563,328.602,94.729,123,0,7,0,709,316,93,182.574,0,35,72,17,0
186,106019.20,106588.44,569.24,1647.531,158.336,34.947,65,0,5,0,410,153,35,94.295,0,22,27,16,0
187,106588.44,107134.66,546.22,2028.813,287.426,111.345,81,0,5,0,455,162,51,102.867,0,18,33,30,0
188,107134.66,107716.68,582.02,1756.313,158.008,30.229,68,0,5,0,441,155,38,80.008,0,25,23,21,0
189,107716.68,108343.12,626.44,2365.563,295.207,115.539,84,0,5,0,517,199,54,116.102,0,25,38,21,0
190,108343.12,108719.96,376.84,831.875,91.004,15.396,46,0,3,0,224,78,16,38.500,0,5,24,17,0
191,108719.96,109208.30,488.34,1717.625,143.945,25.462,73,0,4,0,363,135,43,82.414,0,8,37,30,0
192,109208.30,109798.26,589.96,2031.344,165.949,31.385,72,0,6,0,460,201,42,111.139,0,29,30,13,0
193,109798.26,110355.12,556.86,1993.656,182.602,61.257,72,0,5,0,453,194,42,97.002,0,22,39,11,0
194,110355.12,111021.10,665.98,1884.438,286.457,143.798,73,0,5,0,471,170,43,98.957,0,24,25,24,0
195,111021.10,111580.64,559.54,1820.906,284.426,119.205,74,0,5,0,427,150,44,91.588,0,17,27,30,0
196,111580.64,112171.94,591.30,1575.656,173.254,40.350,64,0,5,0,410,139,34,77.150,0,20,22,22,0
197,112171.94,112559.74,387.80,1167.688,382.766,278.172,55,0,2,0,269,97,25,59.254,0,9,35,11,0
198,112559.74,113120.48,560.74,1813.688,329.609,188.605,72,0,4,0,396,142,42,81.512,0,12,32,28,0
199,113120.48,113452.92,332.44,724.438,130.691,32.320,43,0,2,0,203,71,13,38.199,0,5,23,15,0
200,113452.92,113932.50,479.58,1912.688,194.359,58.909,77,0,4,0,417,150,47,92.941,0,11,24,42,0
201,113932.50,114360.50,428.00,969.375,101.797,16.260,51,0,4,0,259,88,21,47.223,0,9,22,20,0
202,114360.50,114887.82,527.32,2284.813,221.516,67.790,85,0,6,0,479,189,55,111.289,0,21,38,26,0
203,114887.82,115539.70,651.88,2381.375,254.027,69.385,85,0,5,0,521,216,55,121.516,0,28,37,20,0
204,115539.70,116017.62,477.92,1846.156,141.508,36.712,72,0,4,0,400,171,42,91.287,0,19,38,15,0
205,116017.62,116684.02,666.40,2842.781,236.188,67.738,98,0,6,0,591,246,68,133.998,0,28,51,19,0
206,116684.02,117328.38,644.36,2158.813,254.043,95.488,81,0,6,0,518,184,51,103.770,0,27,27,27,0
207,117328.38,117838.90,510.52,1454.469,122.836,26.951,63,0,4,0,355,128,33,67.826,0,17,24,22,0
208,117838.90,118381.34,542.44,2107.188,288.891,109.836,81,0,6,0,457,179,51,104.371,0,20,38,25,0
209,118381.34,118987.64,606.30,2185.125,232.301,76.082,84,0,6,0,486,187,54,100.762,0,20,38,27,0
210,118987.64,119412.54,424.90,1199.188,143.488,48.246,56,0,4,0,285,112,26,59.555,0,14,31,12,0
211,119412.54,120044.92,632.38,2796.375,260.461,70.700,91,0,5,0,593,256,61,140.465,0,37,34,20,0
212,120044.92,120607.94,563.02,2202.313,163.106,39.384,83,0,5,0,475,196,53,110.086,0,22,38,23,0
213,120607.94,121101.68,493.74,2196.219,173.328,40.653,81,0,5,0,471,191,51,98.807,0,17,39,25,0
214,121101.68,121887.98,786.30,2982.375,247.797,60.158,99,0,8,0,636,264,69,141.969,0,38,42,20,0
215,121887.98,122309.98,422.00,1386.938,181.102,56.430,62,0,5,0,321,125,32,61.359,0,9,36,17,0
216,122309.98,122958.88,648.90,3447.156,364.672,140.054,113,0,7,0,658,284,83,168.889,0,26,56,31,0
217,122958.88,123506.68,547.80,1693.469,154.715,45.846,67,0,4,0,411,153,37,78.955,0,22,26,19,0
218,123506.68,124127.62,620.94,2467.000,196.762,54.685,87,0,5,0,547,213,57,126.328,0,30,27,30,0
219,124127.62,124435.30,307.68,830.156,95.836,27.380,45,0,3,0,213,85,15,43.463,0,7,26,12,0
220,124435.30,125052.38,617.08,1484.781,123.285,17.539,60,0,5,0,393,147,30,64.217,0,19,22,19,0
221,125052.38,125471.30,418.92,1196.750,176.965,69.200,57,0,4,0,293,110,27,56.848,0,7,26,24,0
222,125471.30,126121.66,650.36,2570.500,298.633,113.981,90,0,6,0,561,221,60,131.742,0,29,38,23,0
223,126121.66,126374.18,252.52,448.688,52.773,11.468,35,0,2,0,126,52,5,27.973,0,3,24,8,0
224,126374.18,126802.70,428.52,1320.875,145.813,40.085,58,0,3,0,314,128,28,71.887,0,15,29,14,0
225,126802.70,127293.96,491.26,1318.875,201.324,72.129,61,0,5,0,334,105,31,66.473,0,10,24,27,0
226,127293.96,128083.00,789.04,3489.500,279.660,76.410,117,0,7,0,669,295,87,164.828,0,24,66,29,0
227,128083.00,128548.28,465.28,1248.906,118.426,26.478,57,0,4,0,325,112,27,55.193,0,15,26,16,0
228,128548.28,128998.50,450.22,1679.875,231.148,67.144,67,0,4,0,374,152,37,75.797,0,9,34,24,0
229,128998.50,129555.10,556.60,2497.781,195.871,57.423,84,0,4,0,520,212,54,124.373,0,26,39,19,0
230,129555.10,130055.48,500.38,1600.875,125.258,42.858,65,0,5,0,365,148,35,77.301,0,16,30,19,0
231,130055.48,130639.50,584.02,1131.000,105.668,30.223,54,0,4,0,275,103,24,48.125,0,8,33,13,0
232,130639.50,131218.82,579.32,1992.625,171.832,66.877,76,0,5,0,437,181,46,100.461,0,19,38,19,0
233,131218.82,131800.98,582.16,2316.656,194.941,33.129,80,0,5,0,519,210,50,121.666,0,29,29,23,0
234,131800.98,132329.70,528.72,1609.219,119.961,23.908,67,0,4,0,373,139,37,75.947,0,12,30,25,0
235,132329.70,132705.84,376.14,1023.094,186.609,69.724,54,0,4,0,262,82,24,46.170,0,6,25,23,0
236,132705.84,133220.72,514.88,1160.281,128.547,44.991,58,0,5,0,287,104,28,53.389,0,9,27,22,0
237,133220.72,133791.18,570.46,1717.875,147.106,45.201,68,0,5,0,412,162,38,74.895,0,24,32,13,0
238,133791.18,134264.42,473.24,1025.438,118.094,30.439,51,0,4,0,282,96,21,42.711,0,15,24,12,0
239,134264.42,134770.38,505.96,1534.094,183.734,44.673,65,0,4,0,360,138,35,77.150,0,15,30,20,0
240,134770.38,135118.52,348.14,917.813,125.422,45.786,49,0,2,0,234,85,19,45.719,0,8,25,16,0
