episode,agentID,type,parents,generation,speed,sightRange,maxSize,maxLifetime,age,reasonOfDeath,lifetimeScore
3,-20188,Prey,-1,0,11.050,0.830,3.451,213.265,44.121,Starvation,2.567233
3,-19908,Prey,-1,0,12.288,1.293,3.158,232.682,46.621,Starvation,0.7178544
3,-16688,Prey,-1,0,17.334,1.189,3.019,200.353,50.001,Dehydration,0.3543501
3,-16828,Prey,-1,0,10.700,0.872,1.920,211.546,50.001,Dehydration,1.904608
3,-16968,Prey,-1,0,10.034,1.447,2.785,233.567,50.001,Dehydration,-0.3083779
3,-18508,Prey,-1,0,16.834,1.280,2.516,239.724,50.001,Dehydration,2.272319
3,-17528,Prey,-1,0,14.976,1.275,2.608,239.020,59.481,Dehydration,0.1765622
3,-19628,Prey,-1,0,15.396,1.316,3.498,200.537,60.501,Starvation,3.590082
3,-20048,Prey,-1,0,11.760,1.272,2.123,233.938,60.801,Starvation,3.101589
3,-18088,Prey,-1,0,19.017,1.432,2.423,219.222,62.601,Starvation,1.427422
3,-19488,Prey,-1,0,18.728,1.025,2.611,246.243,63.481,Dehydration,5.664712
3,-16548,Prey,-1,0,16.676,0.957,3.110,228.300,63.681,Starvation,2.003717
3,-19068,Prey,-1,0,10.283,1.402,2.721,246.042,69.920,Starvation,3.588045
3,-17388,Prey,-1,0,11.011,0.844,2.089,200.692,71.360,Dehydration,3.515404
3,-17108,Prey,-1,0,17.592,1.382,2.211,200.308,73.440,Dehydration,1.525909
3,-17808,Prey,-1,0,10.715,1.498,2.104,215.049,73.960,Starvation,3.110034
3,-17948,Prey,-1,0,17.732,1.310,1.902,209.173,74.000,Starvation,2.718928
3,-17668,Prey,-1,0,16.941,1.472,2.616,240.349,74.679,Starvation,5.398782
3,-18788,Prey,-1,0,15.574,1.215,1.816,211.946,74.699,Dehydration,8.899021
3,-18648,Prey,-1,0,19.107,0.940,1.763,200.650,82.398,Starvation,8.848444
3,-20608,Prey,-1,0,11.232,1.494,2.838,210.436,84.798,Dehydration,5.315845
3,-19208,Prey,-1,0,12.249,1.262,2.077,219.961,85.178,Starvation,3.796047
3,-20328,Prey,-1,0,10.315,1.424,2.917,208.667,96.396,Starvation,9.183027
3,-20748,Prey,[-17248 -18788],1,16.068,1.211,2.112,200.000,33.341,Starvation,-0.7660443
3,-17248,Prey,-1,0,17.279,1.223,2.720,208.320,110.633,Dehydration,18.52566
4,-21308,Prey,-1,0,12.736,0.964,2.690,230.727,33.341,Starvation,0.1010101
4,-22568,Prey,-1,0,18.082,1.498,3.286,220.734,33.341,Starvation,0.4959474
4,-22988,Prey,-1,0,11.032,0.844,1.909,202.585,33.341,Starvation,0.2168756
4,-24248,Prey,-1,0,18.946,0.941,2.090,225.979,33.341,Starvation,-0.1026254
4,-24528,Prey,-1,0,14.190,1.287,2.461,216.821,33.341,Starvation,-1.016044
4,-22148,Prey,-1,0,16.737,1.188,1.956,244.853,40.661,Starvation,0.636096
4,-22288,Prey,-1,0,17.408,1.292,3.439,231.216,40.661,Starvation,1.408452
4,-22848,Prey,-1,0,13.048,1.461,1.787,209.959,40.661,Starvation,-0.9126824
4,-23968,Prey,-1,0,11.583,1.279,3.320,205.741,53.561,Starvation,1.817253
4,-21028,Prey,-1,0,11.773,1.172,2.452,220.931,59.481,Dehydration,3.418152
4,-24668,Prey,-1,0,14.352,1.245,2.821,217.180,59.481,Dehydration,-0.9621807
4,-24948,Prey,-1,0,12.977,0.978,2.210,232.914,59.481,Dehydration,0.4434642
4,-21448,Prey,-1,0,18.015,1.126,2.879,233.128,66.181,Starvation,3.963324
4,-24108,Prey,-1,0,12.379,0.940,2.298,239.055,67.121,Dehydration,5.50723
4,-20888,Prey,-1,0,15.147,1.274,2.290,237.020,68.121,Dehydration,-0.1509619
4,-23828,Prey,-1,0,14.894,1.188,3.434,232.608,68.960,Dehydration,0.7281774
4,-24388,Prey,-1,0,11.195,1.217,2.779,200.606,68.960,Dehydration,1.861569
4,-23268,Prey,-1,0,16.599,1.078,3.236,218.743,73.860,Starvation,4.860145
4,-23548,Prey,-1,0,16.621,0.930,3.199,227.220,76.619,Dehydration,2.841486
4,-22008,Prey,-1,0,13.464,0.839,3.074,234.031,79.299,Starvation,4.265814
4,-21588,Prey,-1,0,11.595,1.392,2.019,223.799,86.877,Dehydration,9.18909
4,-24808,Prey,-1,0,19.951,0.960,2.410,243.175,87.097,Dehydration,10.40982
4,-21168,Prey,-1,0,15.315,1.206,3.299,200.346,90.197,Starvation,8.556109
4,-21728,Prey,-1,0,19.957,0.861,3.324,248.382,104.355,Starvation,9.786899
4,-23408,Prey,-1,0,14.203,1.061,2.568,247.518,105.694,Dehydration,9.479604
4,-21868,Prey,-1,0,18.824,1.296,2.071,236.330,112.713,Starvation,7.001006
4,-22708,Prey,-1,0,11.592,1.011,2.352,203.797,141.734,Starvation,9.675408
4,-23688,Prey,-1,0,15.648,1.405,1.611,231.191,142.794,Starvation,10.63916
4,-22428,Prey,-1,0,19.023,0.920,2.186,202.231,149.815,Starvation,9.083705
4,-23128,Prey,-1,0,17.817,0.937,2.611,210.781,168.359,Starvation,20.04055
5,-25088,Prey,-1,0,19.974,1.086,2.580,219.572,33.341,Starvation,-0.7160423
5,-25228,Prey,-1,0,17.717,1.313,3.071,202.156,33.341,Starvation,-0.3842643
5,-25368,Prey,-1,0,14.799,1.021,2.411,246.652,33.341,Starvation,-0.1345435
5,-25788,Prey,-1,0,12.082,1.437,2.751,207.075,33.341,Starvation,0.5168735
5,-26768,Prey,-1,0,18.476,1.422,2.525,211.660,33.341,Starvation,-1.349376
5,-27188,Prey,-1,0,10.404,1.445,3.195,240.064,33.341,Starvation,-1.016044
5,-27328,Prey,-1,0,19.142,1.349,1.890,208.340,33.341,Starvation,0.3610406
5,-27468,Prey,-1,0,13.645,1.208,3.227,242.164,33.341,Starvation,-1.016044
5,-27608,Prey,-1,0,16.886,0.841,2.470,247.498,33.341,Starvation,-1.016044
5,-27748,Prey,-1,0,16.474,1.299,1.769,233.457,33.341,Starvation,-1.016044
5,-28728,Prey,-1,0,19.395,1.071,2.575,203.858,33.341,Starvation,0.2168787
5,-29008,Prey,-1,0,16.158,1.036,2.606,237.606,33.341,Starvation,0.2017387
5,-29148,Prey,-1,0,15.683,1.444,2.498,231.572,33.341,Starvation,-1.216044
5,-27888,Prey,-1,0,16.068,0.953,2.930,234.518,40.661,Starvation,0.3896607
5,-25648,Prey,-1,0,14.572,0.905,1.540,200.649,50.001,Dehydration,-0.127502
5,-28168,Prey,-1,0,17.833,1.470,2.261,212.723,50.001,Dehydration,0.3316295
5,-27048,Prey,-1,0,17.756,0.929,1.591,229.024,51.981,Dehydration,1.977605
5,-28448,Prey,-1,0,15.791,1.439,3.406,229.262,53.821,Starvation,3.06991
5,-28028,Prey,-1,0,18.023,1.222,2.886,233.740,55.561,Starvation,9.444828
5,-28308,Prey,-1,0,13.092,1.344,1.789,212.931,57.661,Starvation,8.784197
5,-25928,Prey,-1,0,12.366,1.306,2.356,241.030,59.481,Dehydration,1.633157
5,-26488,Prey,-1,0,17.119,0.945,3.241,202.655,71.360,Dehydration,9.505908
5,-28868,Prey,-1,0,17.917,0.949,2.597,234.699,72.100,Dehydration,7.624887
5,-26208,Prey,-1,0,11.115,0.853,2.202,237.019,78.239,Dehydration,2.873133
5,-25508,Prey,-1,0,14.552,1.301,2.188,220.897,81.358,Dehydration,5.843654
5,-26908,Prey,-1,0,18.507,0.836,1.991,221.644,94.096,Starvation,7.600823
5,-28588,Prey,-1,0,16.087,0.955,2.374,248.515,96.456,Dehydration,7.075636
5,-29428,Prey,[-26488 -28308],1,14.874,1.122,2.425,200.000,54.461,Dehydration,1.106891
5,-26628,Prey,-1,0,17.653,0.801,2.352,248.026,117.872,Starvation,8.57143
5,-26068,Prey,-1,0,19.065,1.230,2.430,242.381,125.171,Starvation,13.86454
5,-29288,Prey,[-28868 -28028],1,18.015,1.131,2.745,200.000,126.451,Starvation,7.178856
5,-26348,Prey,-1,0,18.259,0.840,3.118,234.780,181.502,Starvation,18.14918
6,-30408,Prey,-1,0,19.141,1.486,1.524,206.482,40.061,Starvation,1.471254
6,-33488,Prey,-1,0,16.801,1.069,3.272,247.376,40.461,Starvation,-0.9161745
6,-30688,Prey,-1,0,10.631,1.002,2.083,232.002,47.181,Starvation,2.119822
6,-33068,Prey,-1,0,14.101,1.029,2.651,232.601,48.681,Starvation,1.635309
6,-29848,Prey,-1,0,16.353,0.965,2.617,206.639,50.001,Dehydration,1.554153
6,-31108,Prey,-1,0,18.631,1.387,1.762,233.684,50.001,Dehydration,-0.2804949
6,-31528,Prey,-1,0,13.887,1.090,2.663,211.335,50.001,Dehydration,3.184612
6,-33348,Prey,-1,0,16.970,0.877,2.913,216.442,50.001,Dehydration,-0.1564155
6,-33628,Prey,-1,0,13.786,1.040,1.836,243.518,50.001,Dehydration,0.09036946
6,-30968,Prey,-1,0,10.525,1.317,1.519,223.598,55.361,Starvation,3.086192
6,-30268,Prey,-1,0,12.048,1.082,3.248,225.949,56.341,Dehydration,1.155722
6,-32788,Prey,-1,0,11.814,1.068,2.934,228.301,58.321,Starvation,-1.782373
6,-30548,Prey,-1,0,14.187,0.802,2.619,221.842,59.181,Dehydration,6.573575
6,-30128,Prey,-1,0,18.022,0.901,2.489,221.154,59.481,Dehydration,-0.3194571
6,-32508,Prey,-1,0,18.070,1.409,2.512,226.763,59.481,Dehydration,2.218221
6,-30828,Prey,-1,0,19.677,1.019,3.195,200.578,59.801,Starvation,-0.1069685
6,-31948,Prey,-1,0,17.048,1.318,3.062,216.782,61.461,Dehydration,3.122845
6,-31248,Prey,-1,0,11.453,1.132,1.735,240.860,65.661,Starvation,2.297218
6,-31808,Prey,-1,0,11.940,1.097,2.173,220.107,68.461,Starvation,1.780991
6,-32928,Prey,-1,0,19.168,1.400,2.735,224.937,68.621,Dehydration,2.333789
6,-33208,Prey,-1,0,13.583,0.908,1.563,222.304,69.920,Starvation,1.064912
6,-29988,Prey,-1,0,17.618,0.988,1.994,200.237,70.160,Dehydration,2.477879
6,-29568,Prey,-1,0,17.704,1.325,2.220,223.792,78.439,Starvation,2.416269
6,-31668,Prey,-1,0,17.922,1.328,2.432,223.298,84.818,Starvation,13.8448
6,-32088,Prey,-1,0,17.932,0.937,1.995,226.979,108.654,Dehydration,6.742905
6,-32228,Prey,-1,0,11.038,1.226,1.547,206.321,130.431,Starvation,9.26987
6,-31388,Prey,-1,0,16.527,1.500,2.345,213.340,135.192,Dehydration,10.88646
6,-32648,Prey,-1,0,18.801,1.322,1.879,214.130,135.232,Dehydration,15.8395
6,-32368,Prey,-1,0,17.452,0.903,3.154,231.427,150.855,Starvation,18.595
6,-33768,Prey,[-31668 -32648],1,18.443,1.310,2.126,200.000,79.819,Dehydration,7.366472
6,-29708,Prey,-1,0,12.957,0.935,2.495,217.262,173.720,Starvation,14.84412
7,-33908,Prey,-1,0,18.922,1.014,1.833,202.993,33.341,Starvation,0.5082946
7,-36008,Prey,-1,0,10.372,0.891,1.793,233.061,33.341,Starvation,-0.6851959
7,-37548,Prey,-1,0,14.182,1.272,1.802,207.474,33.341,Starvation,0.2168841
7,-35448,Prey,-1,0,13.745,1.364,1.644,236.263,40.401,Starvation,0.1994187
7,-37128,Prey,-1,0,11.167,0.972,3.056,218.565,40.661,Starvation,-1.501661
7,-37408,Prey,-1,0,14.008,1.267,2.191,200.715,40.661,Starvation,0.1822462
7,-35588,Prey,-1,0,18.864,1.499,3.340,227.587,50.001,Dehydration,-0.2848193
7,-36428,Prey,-1,0,18.316,1.150,2.944,229.977,50.001,Dehydration,0.01435423
7,-36708,Prey,-1,0,18.273,0.958,2.021,226.869,50.001,Dehydration,1.810614
7,-36848,Prey,-1,0,16.959,0.806,2.427,232.024,50.001,Dehydration,1.962367
7,-35728,Prey,-1,0,18.784,0.881,2.337,222.341,52.501,Starvation,-3.236545
7,-37968,Prey,-1,0,13.720,0.856,2.756,232.986,54.921,Starvation,1.602488
7,-36148,Prey,-1,0,15.830,1.172,2.070,201.773,56.541,Dehydration,1.882002
7,-34888,Prey,-1,0,13.861,0.878,2.334,214.034,59.481,Dehydration,1.704169
7,-36988,Prey,-1,0,18.762,1.347,2.153,212.114,59.481,Dehydration,4.01379
7,-36288,Prey,-1,0,15.176,1.286,1.699,204.071,59.981,Starvation,0.4531485
7,-37268,Prey,-1,0,18.628,1.365,3.195,204.013,62.701,Starvation,2.901324
7,-35028,Prey,-1,0,18.083,1.152,2.901,214.113,68.960,Dehydration,5.241208
7,-34048,Prey,-1,0,18.844,0.840,2.287,243.334,70.120,Starvation,4.674991
7,-37688,Prey,-1,0,10.044,1.230,3.344,222.470,70.760,Starvation,2.249482
7,-34608,Prey,-1,0,14.491,1.146,1.633,226.538,71.460,Starvation,5.613896
7,-35308,Prey,-1,0,18.184,1.406,2.636,224.205,73.140,Starvation,5.153941
7,-34188,Prey,-1,0,10.313,1.123,3.466,216.522,73.600,Starvation,6.146657
7,-37828,Prey,-1,0,18.251,1.043,2.556,217.946,77.219,Starvation,1.003712
7,-34328,Prey,-1,0,17.865,1.289,2.576,213.741,83.698,Starvation,7.264084
7,-36568,Prey,-1,0,12.496,0.899,1.601,243.671,86.997,Starvation,8.772972
7,-35868,Prey,-1,0,11.417,1.262,1.622,203.151,92.976,Starvation,11.05381
7,-38108,Prey,[-35168 -35868],1,13.769,1.276,1.946,200.000,33.341,Starvation,-0.4557182
7,-35168,Prey,-1,0,19.355,1.288,2.812,210.114,130.771,Starvation,23.38488
7,-34468,Prey,-1,0,17.733,0.953,2.892,206.339,206.347,Natural,34.88233
7,-34748,Prey,-1,0,16.893,1.068,2.657,226.800,226.812,Natural,27.99092
8,-40488,Prey,-1,0,11.631,1.497,1.602,225.213,35.961,Starvation,-0.5815813
8,-41188,Prey,-1,0,13.578,1.326,2.028,236.630,36.001,Starvation,1.269918
8,-39928,Prey,-1,0,12.315,1.233,2.576,206.486,38.961,Starvation,1.039082
8,-38668,Prey,-1,0,12.400,1.052,3.100,222.859,40.661,Starvation,-0.2016619
8,-40908,Prey,-1,0,14.983,1.405,3.369,200.947,40.981,Starvation,1.538923
8,-38948,Prey,-1,0,13.983,0.894,2.261,201.549,45.681,Starvation,0.01238668
8,-40628,Prey,-1,0,12.606,1.300,1.895,210.746,50.001,Dehydration,-0.03560996
8,-38808,Prey,-1,0,13.440,1.033,2.663,247.781,58.881,Dehydration,3.26268
8,-39088,Prey,-1,0,12.378,1.115,2.684,231.911,63.061,Starvation,2.402348
8,-42028,Prey,-1,0,10.980,1.007,2.434,204.065,68.441,Starvation,3.452213
8,-41888,Prey,-1,0,19.992,0.999,2.961,204.643,68.561,Starvation,11.57301
8,-38388,Prey,-1,0,12.892,1.456,1.610,239.131,68.960,Dehydration,3.22113
8,-40348,Prey,-1,0,19.547,1.320,1.915,210.292,75.059,Starvation,5.565814
8,-38528,Prey,-1,0,19.786,0.910,2.211,236.638,77.319,Starvation,6.393707
8,-39508,Prey,-1,0,17.402,0.941,1.648,245.520,80.898,Starvation,8.951459
8,-41608,Prey,-1,0,11.372,1.184,1.523,228.614,82.418,Starvation,7.846442
8,-40208,Prey,-1,0,19.993,1.430,3.045,215.695,83.058,Starvation,5.280926
8,-39368,Prey,-1,0,13.404,1.262,1.547,231.941,85.678,Starvation,10.66054
8,-42168,Prey,-1,0,12.548,0.978,2.143,211.902,86.478,Starvation,5.127105
8,-39648,Prey,-1,0,15.535,1.058,2.944,200.349,91.057,Dehydration,4.768159
8,-41328,Prey,-1,0,14.046,1.204,2.742,207.685,99.455,Dehydration,8.925225
8,-39228,Prey,-1,0,15.673,1.314,1.900,208.087,107.014,Dehydration,20.47357
8,-40068,Prey,-1,0,10.369,1.409,3.072,249.785,107.094,Dehydration,6.638886
8,-38248,Prey,-1,0,14.917,1.390,3.030,241.511,113.713,Dehydration,8.894682
8,-42448,Prey,[-39228 -41888],1,18.353,1.088,2.605,200.000,51.981,Dehydration,2.373977
8,-41468,Prey,-1,0,16.535,1.473,3.123,211.281,130.651,Starvation,13.15235
8,-39788,Prey,-1,0,19.577,1.188,3.159,204.269,135.712,Starvation,13.82798
8,-42308,Prey,-1,0,16.223,1.026,2.714,221.304,143.954,Starvation,14.85398
8,-42588,Prey,[-41048 -39368],1,15.080,1.073,2.182,200.000,71.040,Starvation,9.117006
8,-40768,Prey,-1,0,13.155,1.152,1.779,222.328,158.617,Starvation,19.63571
8,-41048,Prey,-1,0,17.437,0.870,3.096,210.438,190.004,Starvation,26.42633
8,-42728,Prey,[-42588 -40768],2,14.455,1.137,2.042,200.000,61.481,Dehydration,4.986461
8,-41748,Prey,-1,0,16.683,0.931,1.956,200.385,200.386,Natural,31.79984
9,-43428,Prey,-1,0,13.007,0.949,1.750,221.583,33.341,Starvation,-1.482709
9,-43848,Prey,-1,0,19.084,1.440,1.681,249.023,33.341,Starvation,-1.866042
9,-44128,Prey,-1,0,15.931,1.376,2.360,231.370,33.341,Starvation,-0.9842675
9,-45248,Prey,-1,0,13.521,1.246,2.636,206.445,33.341,Starvation,-0.6866209
9,-45808,Prey,-1,0,12.143,0.912,3.474,224.151,33.341,Starvation,-1.232712
9,-46228,Prey,-1,0,15.639,1.269,2.623,209.463,33.341,Starvation,0.004458427
9,-46928,Prey,-1,0,13.640,1.089,1.613,239.185,33.341,Starvation,-1.016044
9,-46088,Prey,-1,0,11.008,1.252,1.576,203.348,37.141,Starvation,0.628655
9,-44548,Prey,-1,0,16.475,1.327,3.287,213.079,37.481,Starvation,-0.8276501
9,-46368,Prey,-1,0,15.007,0.809,3.308,200.555,47.441,Starvation,-0.3885877
9,-44408,Prey,-1,0,10.987,1.286,3.405,242.996,49.101,Starvation,2.549406
9,-44968,Prey,-1,0,14.566,1.406,2.832,249.206,50.001,Dehydration,1.8209
9,-45668,Prey,-1,0,11.463,1.029,2.546,203.880,50.001,Dehydration,0.8971757
9,-46788,Prey,-1,0,16.463,0.972,2.919,231.065,55.401,Dehydration,1.350598
9,-46508,Prey,-1,0,19.427,1.344,1.805,209.767,66.641,Dehydration,2.175519
9,-42868,Prey,-1,0,19.227,1.002,1.567,211.405,70.240,Starvation,3.279252
9,-43148,Prey,-1,0,18.357,1.162,2.140,243.572,71.240,Dehydration,4.306616
9,-46648,Prey,-1,0,19.343,1.434,3.080,229.537,76.159,Dehydration,4.823268
9,-45948,Prey,-1,0,17.519,1.002,3.107,225.040,93.436,Dehydration,17.82003
9,-44268,Prey,-1,0,11.177,0.910,2.147,213.927,95.996,Dehydration,14.87599
9,-43988,Prey,-1,0,18.002,1.287,1.730,226.726,98.715,Dehydration,8.037632
9,-45108,Prey,-1,0,12.510,1.359,3.093,203.490,102.595,Dehydration,6.077199
