episode,agentID,type,parents,generation,speed,sightRange,maxSize,maxLifetime,age,reasonOfDeath,lifetimeScore
0,-350,Prey,-1,0,15.130,1.432,3.292,228.640,33.341,Starvation,-1.016044
0,-490,Prey,-1,0,17.851,1.171,2.090,248.490,33.341,Starvation,-3.01606
0,-630,Prey,-1,0,15.990,1.484,3.018,247.170,33.341,Starvation,-2.616059
0,-770,Prey,-1,0,10.308,0.971,3.088,224.942,33.341,Starvation,-1.016044
0,-910,Prey,-1,0,18.482,0.823,1.980,202.792,33.341,Starvation,-1.016044
0,-1050,Prey,-1,0,16.704,0.930,2.254,242.348,33.341,Starvation,-4.699353
0,-1190,Prey,-1,0,12.832,1.213,1.840,247.404,33.341,Starvation,-5.249352
0,-1330,Prey,-1,0,18.441,1.038,1.872,231.517,33.341,Starvation,-1.016044
0,-1750,Prey,-1,0,18.682,1.041,2.401,205.126,33.341,Starvation,-10.39951
0,-1890,Prey,-1,0,14.609,0.811,2.153,240.612,33.341,Starvation,-1.016044
0,-2170,Prey,-1,0,19.086,1.198,1.694,221.504,33.341,Starvation,-1.016044
0,-2450,Prey,-1,0,16.315,1.416,2.353,218.953,33.341,Starvation,-1.399377
0,-2870,Prey,-1,0,19.265,1.166,2.072,205.767,33.341,Starvation,-20.44924
0,-3010,Prey,-1,0,12.590,1.005,2.265,215.997,33.341,Starvation,-1.016044
0,-3150,Prey,-1,0,14.171,1.093,2.562,248.433,33.341,Starvation,-8.041008
0,-3290,Prey,-1,0,15.627,1.352,2.106,223.739,33.341,Starvation,-1.016044
0,-3570,Prey,-1,0,11.109,1.368,2.486,200.299,33.341,Starvation,-1.016044
0,-3850,Prey,-1,0,12.853,1.164,3.045,224.645,33.341,Starvation,-4.499354
0,-3990,Prey,-1,0,11.582,1.003,2.444,235.798,33.341,Starvation,-1.016044
0,-4270,Prey,-1,0,10.597,0.893,3.477,212.129,33.341,Starvation,-2.016045
0,-3710,Prey,-1,0,15.514,1.079,1.529,240.990,40.101,Starvation,-0.1762555
0,-3430,Prey,-1,0,12.234,0.866,1.828,205.832,40.241,Starvation,-0.4975131
0,-2730,Prey,-1,0,14.059,1.451,2.076,221.166,42.421,Starvation,-2.845696
0,-2310,Prey,-1,0,10.785,0.879,2.857,234.139,45.161,Starvation,1.996613
0,-1470,Prey,-1,0,14.719,1.063,3.258,204.231,50.001,Dehydration,-4.191711
0,-1610,Prey,-1,0,14.008,1.464,1.869,246.588,50.001,Dehydration,0.3497233
0,-2590,Prey,-1,0,12.327,1.217,1.659,200.162,50.001,Dehydration,1.580568
0,-4130,Prey,-1,0,15.186,1.456,1.686,248.134,50.001,Dehydration,1.156412
0,-202,Prey,-1,0,15.767,0.902,2.600,238.404,50.001,Dehydration,0.5743315
0,-2030,Prey,-1,0,16.731,1.202,1.723,216.521,62.001,Starvation,2.710104
1,-6722,Prey,-1,0,15.893,1.256,2.410,226.010,33.341,Starvation,-1.016044
1,-7002,Prey,-1,0,19.111,1.187,1.910,222.315,33.341,Starvation,0.5168736
1,-7142,Prey,-1,0,16.449,1.475,3.410,238.063,33.341,Starvation,0.2168767
1,-7562,Prey,-1,0,17.623,1.007,1.634,202.879,33.341,Starvation,0.5168788
1,-7702,Prey,-1,0,17.848,0.987,2.763,228.143,33.341,Starvation,-3.516016
1,-7842,Prey,-1,0,14.123,1.192,2.087,235.107,33.341,Starvation,-1.516042
1,-7982,Prey,-1,0,10.392,1.472,2.741,248.596,33.341,Starvation,-0.6842642
1,-8402,Prey,-1,0,10.711,1.192,2.459,211.920,33.341,Starvation,-1.016044
1,-9102,Prey,-1,0,16.368,1.275,2.467,224.770,33.341,Starvation,-1.016044
1,-9382,Prey,-1,0,11.850,1.067,2.159,223.591,33.341,Starvation,-0.6842644
1,-9802,Prey,-1,0,12.228,1.452,1.610,203.439,33.341,Starvation,-1.016044
1,-9942,Prey,-1,0,10.964,1.015,1.575,209.764,33.341,Starvation,-1.016044
1,-10222,Prey,-1,0,10.621,1.443,2.603,230.379,33.341,Starvation,-1.016044
1,-10362,Prey,-1,0,19.914,1.236,3.108,204.652,33.341,Starvation,0.2136513
1,-8122,Prey,-1,0,16.020,1.148,3.312,216.185,40.661,Starvation,-2.207426
1,-10642,Prey,-1,0,17.752,1.340,2.716,212.085,41.041,Starvation,2.080662
1,-6862,Prey,-1,0,17.143,1.204,3.257,230.910,42.761,Starvation,-0.1975498
1,-8682,Prey,-1,0,19.111,0.949,1.707,230.783,44.861,Starvation,0.09550226
1,-8542,Prey,-1,0,10.366,1.278,2.981,233.916,45.061,Starvation,0.09155619
1,-9242,Prey,-1,0,15.427,0.959,2.880,237.786,46.141,Starvation,-1.537958
1,-7282,Prey,-1,0,13.207,0.910,3.410,218.135,50.001,Dehydration,1.842984
1,-8262,Prey,-1,0,11.158,0.994,3.372,213.379,50.001,Dehydration,1.229644
1,-8822,Prey,-1,0,11.619,1.222,1.755,214.849,50.001,Dehydration,1.157545
1,-8962,Prey,-1,0,17.951,0.980,1.543,241.535,50.001,Dehydration,1.54195
1,-9522,Prey,-1,0,14.238,0.893,2.377,202.697,50.001,Dehydration,1.264616
1,-10082,Prey,-1,0,19.992,1.323,2.590,242.566,50.001,Dehydration,-0.355749
1,-10502,Prey,-1,0,16.710,0.949,2.403,208.463,50.001,Dehydration,0.3683443
1,-7422,Prey,-1,0,15.776,0.879,2.902,242.836,58.341,Starvation,2.150139
1,-6582,Prey,-1,0,13.865,1.498,2.816,207.946,60.841,Starvation,2.305228
1,-9662,Prey,-1,0,18.464,1.364,3.103,232.588,162.018,Starvation,15.62825
2,-12488,Prey,-1,0,12.178,1.338,3.250,246.638,33.341,Starvation,-1.016044
2,-12768,Prey,-1,0,11.677,0.914,2.081,238.511,33.341,Starvation,-1.016045
2,-13328,Prey,-1,0,13.494,0.940,2.466,211.956,33.341,Starvation,-0.1160412
2,-14588,Prey,-1,0,15.563,1.235,1.617,239.032,33.341,Starvation,-1.016044
2,-15008,Prey,-1,0,13.844,1.455,1.805,217.959,33.341,Starvation,-1.016044
2,-15148,Prey,-1,0,10.357,1.222,2.744,213.740,33.341,Starvation,-1.016044
2,-15288,Prey,-1,0,19.175,1.306,2.150,204.550,33.341,Starvation,-1.016044
2,-15708,Prey,-1,0,10.890,1.378,3.373,207.377,33.341,Starvation,-1.016044
2,-16128,Prey,-1,0,18.531,0.805,2.916,241.529,33.341,Starvation,0.2168734
2,-13468,Prey,-1,0,12.566,0.958,1.903,237.382,38.321,Starvation,-0.506254
2,-12908,Prey,-1,0,19.461,1.454,2.393,204.656,40.661,Starvation,-2.163027
2,-13608,Prey,-1,0,13.644,1.374,2.929,228.701,40.661,Starvation,-0.7815913
2,-14448,Prey,-1,0,11.760,1.267,2.670,207.311,41.201,Starvation,1.096849
2,-15848,Prey,-1,0,14.231,1.119,2.633,238.679,42.501,Starvation,1.996478
2,-13888,Prey,-1,0,14.347,1.393,2.465,210.217,47.061,Starvation,-0.565179
2,-14308,Prey,-1,0,11.739,0.858,1.751,241.093,50.001,Dehydration,-0.5838923
2,-14728,Prey,-1,0,14.479,1.066,2.908,240.977,50.001,Dehydration,1.317951
2,-14028,Prey,-1,0,18.468,0.922,2.357,212.762,54.021,Starvation,2.481383
2,-13048,Prey,-1,0,16.415,1.406,2.110,238.023,54.281,Starvation,0.9519261
2,-16268,Prey,-1,0,12.909,1.497,3.248,244.044,61.461,Starvation,3.181364
2,-15568,Prey,-1,0,15.649,0.911,2.708,238.154,61.841,Starvation,2.456613
2,-14868,Prey,-1,0,16.023,0.932,2.507,236.599,68.581,Dehydration,4.347928
2,-15428,Prey,-1,0,19.263,1.020,3.026,222.143,69.620,Dehydration,4.437814
2,-15988,Prey,-1,0,14.304,1.168,2.239,202.200,78.579,Dehydration,3.367578
