episode,agentID,type,parents,generation,speed,sightRange,maxSize,maxLifetime,age,reasonOfDeath,lifetimeScore
0,-258,Prey,-1,0,13.462,1.325,1.957,108.350,33.341,Starvation,-0.3005225
0,-398,Prey,-1,0,15.856,0.838,1.920,101.894,33.341,Starvation,-0.3005225
0,-1098,Prey,-1,0,14.684,1.330,1.563,105.624,33.341,Starvation,-0.3005225
0,-1238,Prey,-1,0,10.837,0.882,1.917,102.327,33.341,Starvation,-0.3005225
0,-1518,Prey,-1,0,18.548,1.254,1.647,91.322,33.341,Starvation,-0.3005225
0,-2078,Prey,-1,0,17.844,1.097,1.731,93.297,33.341,Starvation,-0.3005225
0,-2218,Prey,-1,0,18.664,1.469,2.202,106.409,33.341,Starvation,1.583478
0,-2358,Prey,-1,0,12.332,1.034,2.477,93.968,33.341,Starvation,0.6649396
0,-2498,Prey,-1,0,12.857,1.055,2.237,99.708,33.341,Starvation,-0.3005225
0,-2778,Prey,-1,0,19.526,0.809,2.397,91.711,33.341,Starvation,-0.3005225
0,-538,Prey,-1,0,18.621,0.800,1.834,102.842,39.041,Starvation,0.4237074
0,-818,Prey,-1,0,16.579,0.850,2.309,97.933,40.661,Starvation,-0.06832409
0,-1938,Prey,-1,0,12.126,1.235,1.711,107.492,40.661,Starvation,0.4082187
0,-678,Prey,-1,0,16.043,1.293,1.943,95.651,49.021,Starvation,5.349141
0,-958,Prey,-1,0,18.217,1.304,1.723,101.156,50.001,Dehydration,2.409612
0,-1378,Prey,-1,0,11.747,1.293,2.123,108.772,50.001,Dehydration,-2.358512
0,-1658,Prey,-1,0,18.953,1.347,1.768,92.878,50.001,Dehydration,0.667652
0,-1798,Prey,-1,0,18.083,1.243,2.071,107.070,50.001,Dehydration,2.435182
0,-2638,Prey,-1,0,12.831,1.452,1.638,90.688,50.001,Dehydration,1.3566
0,-110,Prey,-1,0,16.510,0.904,1.887,94.693,50.001,Dehydration,1.121477
1,-5452,Prey,-1,0,15.741,0.968,2.276,103.302,33.341,Starvation,-0.3005225
1,-5592,Prey,-1,0,10.056,1.009,2.251,95.142,33.341,Starvation,-0.3005225
1,-5732,Prey,-1,0,10.335,1.364,2.251,105.378,33.341,Starvation,-0.3005225
1,-5872,Prey,-1,0,12.299,0.972,1.996,99.428,33.341,Starvation,-5.300515
1,-6012,Prey,-1,0,15.206,1.017,2.289,94.094,33.341,Starvation,-0.3005225
1,-6152,Prey,-1,0,10.199,1.232,1.636,94.884,33.341,Starvation,-0.3005225
1,-6292,Prey,-1,0,17.779,1.052,1.805,96.753,33.341,Starvation,-2.800524
1,-6712,Prey,-1,0,12.836,0.905,2.290,102.197,33.341,Starvation,-2.800523
1,-7132,Prey,-1,0,11.748,1.244,1.945,91.692,33.341,Starvation,-0.3005225
1,-7272,Prey,-1,0,15.358,1.363,1.739,101.325,33.341,Starvation,-0.3005225
