episode,agentID,type,parents,generation,speed,sightRange,maxSize,maxLifetime,age,reasonOfDeath,lifetimeScore
3,-16826,Prey,-1,0,14.293,1.026,3.115,203.610,40.661,Starvation,-0.9391516
3,-20606,Prey,-1,0,15.858,1.180,2.780,244.465,40.661,Starvation,0.1146742
3,-18786,Prey,-1,0,13.199,1.165,1.678,221.075,43.601,Starvation,-0.2718073
3,-16966,Prey,-1,0,12.950,1.277,1.747,205.407,47.521,Starvation,0.9451064
3,-19486,Prey,-1,0,12.775,1.297,2.851,246.059,47.821,Starvation,1.692971
3,-17106,Prey,-1,0,11.274,1.184,2.731,211.852,50.001,Dehydration,1.138385
3,-17246,Prey,-1,0,19.245,1.330,2.738,230.806,50.001,Dehydration,1.062485
3,-17946,Prey,-1,0,13.826,1.284,2.193,234.564,50.001,Dehydration,0.203673
3,-19346,Prey,-1,0,17.685,1.232,1.954,247.219,50.001,Dehydration,0.7394048
3,-19906,Prey,-1,0,17.148,1.355,3.219,202.998,50.001,Dehydration,0.2961538
3,-17666,Prey,-1,0,11.074,1.104,2.354,243.106,50.461,Starvation,-0.8112087
3,-17526,Prey,-1,0,18.662,1.336,2.028,206.777,51.741,Starvation,2.468144
3,-18226,Prey,-1,0,11.956,0.919,2.255,210.441,51.981,Dehydration,0.5661758
3,-18086,Prey,-1,0,18.496,0.950,3.181,229.475,70.600,Starvation,2.105943
3,-20046,Prey,-1,0,18.160,1.169,1.837,213.081,76.999,Starvation,5.888179
3,-17806,Prey,-1,0,16.440,1.259,3.466,217.137,78.179,Starvation,6.094296
3,-18506,Prey,-1,0,14.882,1.380,1.945,248.766,98.655,Starvation,10.37628
3,-16546,Prey,-1,0,18.944,0.806,2.626,230.024,101.735,Dehydration,5.820256
3,-18646,Prey,-1,0,17.639,0.843,2.950,233.931,104.095,Dehydration,7.424079
3,-19626,Prey,-1,0,14.999,1.190,3.056,207.475,116.772,Starvation,13.44291
3,-19766,Prey,-1,0,19.624,1.208,3.208,207.236,124.191,Starvation,8.70635
3,-20326,Prey,-1,0,16.961,1.277,2.050,221.613,151.556,Starvation,13.44802
3,-18926,Prey,-1,0,14.508,1.253,2.748,208.121,164.598,Starvation,18.24526
4,-23686,Prey,-1,0,12.650,1.167,1.841,206.276,33.341,Starvation,-1.016044
4,-23826,Prey,-1,0,15.049,1.299,2.616,232.175,33.341,Starvation,0.1890792
4,-21866,Prey,-1,0,17.266,1.143,2.843,224.624,39.321,Starvation,1.672006
4,-21726,Prey,-1,0,18.752,1.459,2.084,207.582,40.661,Starvation,1.307242
4,-22986,Prey,-1,0,14.041,1.039,2.026,229.311,40.661,Starvation,-0.927533
4,-23126,Prey,-1,0,13.310,1.475,3.383,205.938,40.661,Starvation,0.8580272
4,-24246,Prey,-1,0,14.605,1.126,2.493,227.199,40.661,Starvation,1.132248
4,-21306,Prey,-1,0,17.580,1.026,2.062,227.227,41.641,Starvation,0.5112271
4,-20886,Prey,-1,0,11.020,0.986,2.275,225.530,50.001,Dehydration,0.4174064
4,-21026,Prey,-1,0,12.385,0.887,2.008,221.807,50.001,Dehydration,1.581297
4,-21446,Prey,-1,0,14.974,1.169,3.386,244.665,50.001,Dehydration,1.839006
4,-24386,Prey,-1,0,10.628,1.238,2.981,226.942,50.001,Dehydration,1.923129
4,-24666,Prey,-1,0,12.776,1.492,2.302,222.107,50.001,Dehydration,2.487772
4,-21586,Prey,-1,0,14.236,0.909,2.568,209.477,59.481,Dehydration,3.342639
4,-22006,Prey,-1,0,11.960,1.196,2.109,201.658,59.481,Dehydration,0.07675838
4,-23546,Prey,-1,0,16.615,1.351,2.630,214.591,59.481,Dehydration,-0.09668678
4,-20746,Prey,-1,0,13.178,1.465,1.740,208.072,66.681,Starvation,2.185739
4,-24526,Prey,-1,0,11.368,1.378,3.254,231.453,68.041,Dehydration,1.050004
4,-22426,Prey,-1,0,13.075,1.308,2.832,213.610,68.281,Dehydration,1.697472
4,-22706,Prey,-1,0,10.095,0.926,2.928,205.338,68.960,Dehydration,1.218332
4,-23266,Prey,-1,0,17.671,0.884,3.051,240.758,68.960,Dehydration,3.847455
4,-23406,Prey,-1,0,11.044,1.136,2.872,211.696,69.160,Dehydration,2.480386
4,-22846,Prey,-1,0,18.901,0.833,2.751,249.138,71.080,Starvation,4.03441
4,-21166,Prey,-1,0,11.711,1.069,3.239,213.359,74.679,Starvation,6.522385
4,-22566,Prey,-1,0,19.569,1.479,2.898,208.531,85.118,Dehydration,7.093904
4,-22146,Prey,-1,0,18.282,0.822,2.254,219.399,89.737,Starvation,7.204044
4,-23966,Prey,-1,0,19.587,1.336,2.152,243.423,89.837,Starvation,6.678149
4,-24806,Prey,-1,0,10.713,0.948,3.313,234.535,133.272,Starvation,9.672185
4,-22286,Prey,-1,0,11.395,1.088,1.541,248.762,137.993,Starvation,11.40212
4,-24106,Prey,-1,0,16.817,1.253,2.627,236.014,154.716,Starvation,15.99824
5,-26486,Prey,-1,0,16.817,1.012,1.643,223.153,33.341,Starvation,-0.4040543
5,-27046,Prey,-1,0,10.657,1.066,2.770,207.259,33.341,Starvation,-1.016044
5,-27326,Prey,-1,0,16.711,0.990,2.249,226.084,33.341,Starvation,-0.3920683
5,-26626,Prey,-1,0,12.936,1.150,3.097,229.890,40.281,Starvation,1.045897
5,-27746,Prey,-1,0,19.760,1.367,3.472,249.823,40.661,Starvation,1.406904
5,-27886,Prey,-1,0,11.919,1.149,2.696,211.244,40.661,Starvation,-0.1170129
5,-28026,Prey,-1,0,13.361,1.192,2.919,219.840,47.421,Starvation,-0.2130382
5,-27606,Prey,-1,0,15.537,1.379,2.478,205.022,47.441,Starvation,0.8179449
5,-27186,Prey,-1,0,13.627,0.972,1.740,236.336,50.001,Dehydration,0.3334534
5,-28726,Prey,-1,0,14.270,1.235,1.764,214.119,50.001,Dehydration,-0.2201884
5,-24946,Prey,-1,0,11.877,1.003,3.354,216.895,54.821,Starvation,0.4804723
5,-25926,Prey,-1,0,19.173,1.224,2.895,239.910,58.021,Starvation,2.959977
5,-25086,Prey,-1,0,16.768,1.199,3.003,215.730,59.461,Starvation,1.722739
5,-27466,Prey,-1,0,12.017,1.325,2.563,232.113,59.461,Starvation,2.464874
5,-28306,Prey,-1,0,10.784,0.871,2.137,234.629,59.481,Dehydration,-2.924024
5,-28446,Prey,-1,0,10.179,1.102,2.724,242.761,60.421,Dehydration,1.825431
5,-25786,Prey,-1,0,16.598,1.390,3.274,226.307,61.441,Starvation,5.640458
5,-25646,Prey,-1,0,11.995,0.958,2.070,239.601,64.621,Starvation,2.927164
5,-26066,Prey,-1,0,18.445,1.342,2.359,229.198,77.159,Starvation,9.279482
5,-26906,Prey,-1,0,13.428,0.891,1.826,247.940,77.219,Dehydration,2.744739
5,-29006,Prey,-1,0,16.161,0.981,2.312,234.338,77.519,Starvation,6.840919
5,-26766,Prey,-1,0,15.036,1.109,1.647,205.296,78.439,Dehydration,2.278399
5,-25506,Prey,-1,0,12.899,0.865,2.284,222.236,79.759,Starvation,3.82864
5,-26206,Prey,-1,0,18.713,1.059,2.423,218.001,86.697,Starvation,5.021936
5,-25226,Prey,-1,0,16.571,1.084,2.222,240.428,89.797,Starvation,15.9451
5,-28586,Prey,-1,0,13.716,1.358,3.050,221.203,91.457,Starvation,14.52336
5,-25366,Prey,-1,0,16.106,1.207,3.070,249.427,92.317,Starvation,10.1316
5,-28866,Prey,-1,0,13.222,1.344,2.507,226.085,108.234,Dehydration,15.29454
5,-29286,Prey,[-28586 -25226],1,15.055,1.231,2.672,200.000,33.341,Starvation,2.266928
5,-29146,Prey,[-28866 -26066],1,16.194,1.306,2.432,200.000,53.961,Dehydration,0.8610712
5,-26346,Prey,-1,0,17.969,1.211,1.983,231.557,167.279,Starvation,16.59898
5,-28166,Prey,-1,0,12.620,1.123,2.836,233.580,170.180,Starvation,13.11813
