episode,agentID,type,parents,generation,speed,sightRange,maxSize,maxLifetime,age,reasonOfDeath,lifetimeScore
0,-538,Prey,-1,0,16.598,1.101,1.570,108.589,33.341,Starvation,-0.3005225
0,-678,Prey,-1,0,17.016,0.989,2.364,97.683,33.341,Starvation,-0.3005225
0,-818,Prey,-1,0,18.462,1.143,2.000,106.318,33.341,Starvation,-0.3005225
0,-958,Prey,-1,0,17.255,1.453,2.202,90.998,33.341,Starvation,1.883474
0,-1098,Prey,-1,0,17.304,1.411,2.367,95.706,33.341,Starvation,-0.8212094
0,-1518,Prey,-1,0,14.310,1.355,2.293,109.404,33.341,Starvation,2.183478
0,-1658,Prey,-1,0,10.655,1.223,1.921,100.496,33.341,Starvation,-0.3005225
0,-1798,Prey,-1,0,17.854,1.057,2.487,105.566,33.341,Starvation,-0.3005225
0,-2218,Prey,-1,0,18.396,1.090,2.448,95.817,33.341,Starvation,-3.800523
0,-2358,Prey,-1,0,18.015,0.815,2.467,101.643,33.341,Starvation,-0.3005225
0,-2498,Prey,-1,0,16.219,1.095,1.733,99.287,33.341,Starvation,-0.3005225
0,-2638,Prey,-1,0,14.299,1.267,2.337,94.100,33.341,Starvation,-0.3005225
0,-2778,Prey,-1,0,11.571,1.057,1.582,91.618,33.341,Starvation,-0.3005225
0,-110,Prey,-1,0,18.743,1.264,2.436,99.201,33.341,Starvation,-0.2985227
0,-258,Prey,-1,0,11.830,0.847,2.300,95.458,40.661,Starvation,-0.05175471
0,-1938,Prey,-1,0,18.410,1.138,2.375,96.240,40.661,Starvation,2.983543
0,-398,Prey,-1,0,13.649,0.938,1.952,105.689,50.001,Dehydration,1.219929
0,-1238,Prey,-1,0,19.800,1.350,1.937,91.193,50.001,Dehydration,1.143397
0,-1378,Prey,-1,0,13.910,0.970,1.803,100.974,50.001,Dehydration,1.153108
0,-2078,Prey,-1,0,18.161,0.938,1.561,93.863,50.001,Dehydration,2.680771
1,-5188,Prey,-1,0,11.055,1.019,2.007,105.956,33.341,Starvation,-0.3005225
1,-5328,Prey,-1,0,15.995,0.992,2.169,96.854,33.341,Starvation,-0.3005225
1,-5468,Prey,-1,0,11.342,1.404,1.626,92.346,33.341,Starvation,-0.3005225
1,-5608,Prey,-1,0,15.064,1.442,1.620,103.797,33.341,Starvation,-0.3005225
1,-5748,Prey,-1,0,19.375,1.176,1.884,96.834,33.341,Starvation,-0.3005225
1,-6168,Prey,-1,0,15.527,1.345,1.913,93.208,33.341,Starvation,-0.3005225
1,-6448,Prey,-1,0,17.227,0.935,2.146,107.874,33.341,Starvation,-0.3005225
1,-6588,Prey,-1,0,17.064,1.113,2.359,103.592,33.341,Starvation,-9.800523
1,-6868,Prey,-1,0,12.695,1.215,1.759,103.081,33.341,Starvation,-0.3005225
1,-7008,Prey,-1,0,11.640,1.241,1.590,90.811,33.341,Starvation,-0.8005226
1,-7288,Prey,-1,0,15.376,1.303,1.798,92.837,33.341,Starvation,-0.3005225
1,-7568,Prey,-1,0,14.010,0.922,1.846,101.218,33.341,Starvation,-0.3005225
1,-7708,Prey,-1,0,15.438,1.118,1.568,101.287,33.341,Starvation,-0.8005227
1,-7848,Prey,-1,0,17.998,1.037,2.302,99.853,33.341,Starvation,-0.3005225
1,-5888,Prey,-1,0,11.748,0.818,1.722,96.196,35.341,Starvation,-5.312935
1,-6728,Prey,-1,0,13.869,1.167,2.463,106.040,50.001,Dehydration,-3.115573
1,-7148,Prey,-1,0,13.800,1.281,2.249,90.655,50.001,Dehydration,1.147209
1,-7428,Prey,-1,0,19.004,1.274,1.737,91.411,50.001,Dehydration,2.813359
1,-6308,Prey,-1,0,18.043,1.024,1.787,97.362,61.661,Starvation,4.812598
1,-6028,Prey,-1,0,16.192,1.390,2.294,99.652,75.959,Dehydration,6.343918
2,-10512,Prey,-1,0,12.496,1.114,1.573,92.851,33.341,Starvation,0.01680398
