episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst,diedFromHealthOver
24,3936.34,4130.62,194.28,681.413,61.026,13.213,40,0,2,0,157,50,10,22.049,0,27,7,6,0
25,4130.62,4332.10,201.48,550.622,57.480,7.598,37,0,1,0,126,49,7,25.799,0,18,13,6,0
26,4332.10,4539.88,207.78,512.406,53.602,8.923,36,0,2,0,129,36,6,19.499,0,20,8,8,0
27,4539.88,4810.32,270.44,961.902,71.436,7.840,49,0,2,0,207,64,19,32.099,0,25,8,16,0
28,4810.32,5065.36,255.04,688.221,71.582,11.739,43,0,3,0,143,50,13,30.749,0,16,19,8,0
29,5065.36,5297.24,231.88,616.243,66.624,17.346,40,0,2,0,145,42,10,25.499,0,22,9,9,0
30,5297.24,5557.50,260.26,907.554,74.876,20.812,46,0,2,0,199,63,16,30.899,0,31,5,10,0
31,5557.50,5794.98,237.48,571.022,61.751,8.106,38,0,2,0,135,48,8,16.349,0,25,9,4,0
32,5794.98,6145.74,350.76,882.089,67.127,14.796,45,0,3,0,196,67,15,33.149,0,33,4,8,0
33,6145.74,6361.98,216.24,487.125,64.344,13.297,37,0,2,0,118,41,7,15.149,0,17,15,5,0
34,6361.98,6638.44,276.46,588.355,58.455,14.488,37,0,2,0,149,46,7,21.599,0,24,4,9,0
35,6638.44,6887.78,249.34,732.814,50.047,2.483,41,0,2,0,175,49,11,23.699,0,28,6,7,0
36,6887.78,7161.64,273.86,851.939,62.525,9.581,43,0,2,0,193,63,13,26.103,0,33,5,5,0
37,7161.64,7408.78,247.14,1073.414,61.256,11.031,47,0,2,0,200,67,17,33.005,0,35,5,7,0
38,7408.78,7608.78,200.00,672.898,74.006,13.088,37,0,1,0,133,51,7,25.054,0,27,9,1,0
39,7608.78,7858.58,249.80,790.418,64.439,12.964,41,0,2,0,150,61,11,31.055,0,23,15,3,0
40,7858.58,8215.26,356.68,1196.393,62.929,6.998,49,0,3,0,218,83,19,40.807,0,38,9,2,0
41,8215.26,8510.12,294.86,851.461,56.330,7.806,43,0,3,0,168,61,13,28.655,0,29,7,7,0
42,8510.12,8772.14,262.02,742.947,62.517,7.640,41,0,2,0,152,53,11,24.004,0,22,10,9,0
43,8772.14,9038.28,266.14,1011.092,75.774,18.470,46,0,2,0,182,72,16,36.006,0,34,9,3,0
44,9038.28,9280.68,242.40,696.381,70.109,5.282,39,0,2,0,143,51,9,27.004,0,20,10,9,0
45,9280.68,9562.36,281.68,1186.787,56.910,5.249,49,0,2,0,210,77,19,41.707,0,33,10,6,0
46,9562.36,9791.48,229.12,1075.684,63.104,8.206,47,0,2,0,191,73,17,38.406,0,31,13,3,0
47,9791.48,10008.00,216.52,775.705,69.343,8.131,41,0,2,0,151,54,11,25.054,0,21,11,9,0
48,10008.00,10287.50,279.50,952.014,60.965,8.031,44,0,2,0,180,70,14,31.355,0,30,8,6,0
49,10287.50,10489.00,201.50,614.186,67.717,16.188,37,0,1,0,123,47,7,21.453,0,19,14,4,0
50,10489.00,10750.52,261.52,683.430,54.635,12.972,38,0,2,0,142,45,8,24.904,0,24,10,4,0
51,10750.52,11017.78,267.26,922.988,76.417,16.388,45,0,2,0,179,60,15,32.555,0,28,11,6,0
52,11017.78,11301.12,283.34,1363.199,85.396,22.803,54,0,2,0,234,83,24,46.208,0,44,8,2,0
53,11301.12,11586.16,285.04,1374.402,75.141,8.331,55,0,2,0,234,92,25,48.458,0,34,15,7,0
54,11586.16,11790.12,203.96,680.096,57.025,7.407,40,0,1,0,151,57,10,25.654,0,24,12,4,0
55,11790.12,12060.00,269.88,982.973,73.476,10.106,52,0,2,0,238,81,22,44.857,0,39,4,9,0
56,12060.00,12404.68,344.68,714.953,75.942,10.348,46,0,3,0,178,70,16,30.905,0,30,14,2,0
57,12404.68,12746.40,341.72,1066.469,71.606,10.440,54,0,3,0,227,87,24,53.859,0,37,12,5,0
58,12746.40,13009.82,263.42,533.520,79.267,10.174,40,0,2,0,133,52,10,27.454,0,16,22,2,0
59,13009.82,13378.64,368.82,924.422,65.652,14.481,50,0,3,0,207,88,20,44.407,0,40,10,0,0
60,13378.64,13661.50,282.86,747.375,49.609,8.674,43,0,2,0,195,69,13,35.106,0,37,3,3,0
61,13661.50,13925.52,264.02,684.703,77.017,12.410,44,0,2,0,163,62,14,37.056,0,27,12,5,0
62,13925.52,14234.00,308.48,1124.535,90.656,14.931,58,0,3,0,234,87,28,52.809,0,37,11,10,0
63,14234.00,14504.72,270.72,918.879,53.844,13.473,48,0,2,0,209,80,18,39.006,0,40,6,2,0
64,14504.72,14855.18,350.46,640.309,95.980,16.755,43,0,3,0,161,64,13,32.255,0,24,17,2,0
65,14855.18,15110.38,255.20,681.043,74.187,10.716,44,0,2,0,158,65,14,32.555,0,23,14,7,0
66,15110.38,15338.98,228.60,582.063,63.118,13.665,40,0,2,0,143,63,10,36.156,0,23,13,4,0
67,15338.98,15621.98,283.00,788.176,75.385,10.874,46,0,3,0,179,79,16,40.357,0,36,6,4,0
68,15621.98,15951.30,329.32,1246.043,103.015,35.360,60,0,3,0,249,102,30,61.360,0,43,7,10,0
69,15951.30,16220.46,269.16,709.231,54.830,6.841,44,0,2,0,177,66,14,35.256,0,28,10,6,0
70,16220.46,16608.20,387.74,1156.211,62.912,15.206,55,0,4,0,255,105,25,53.109,0,48,6,1,0
71,16608.20,16878.90,270.70,1094.273,72.614,8.465,53,0,2,0,228,95,23,54.309,0,37,13,3,0
72,16878.90,17254.92,376.02,1210.027,60.650,8.832,57,0,3,0,257,113,27,63.460,0,45,9,3,0
73,17254.92,17508.90,253.98,594.930,74.104,12.032,42,0,2,0,149,55,12,23.104,0,23,10,9,0
74,17508.90,17835.70,326.80,886.617,78.396,19.787,48,0,3,0,216,85,18,39.156,0,37,7,4,0
75,17835.70,18157.02,321.32,856.750,93.177,26.651,48,0,3,0,203,79,18,42.757,0,32,14,2,0
76,18157.02,18475.60,318.58,770.273,81.772,16.956,45,0,3,0,184,71,15,39.606,0,35,5,5,0
77,18475.60,18811.88,336.28,818.660,65.869,17.234,46,0,3,0,194,76,16,42.585,0,34,8,4,0
78,18811.88,19254.82,442.94,1454.375,97.038,13.158,68,0,6,0,286,122,38,67.906,0,47,13,9,0
79,19254.82,19529.20,274.38,1063.457,73.063,18.549,54,0,2,0,223,95,24,49.018,0,41,9,4,0
80,19529.20,19785.88,256.68,704.992,59.783,8.198,44,0,2,0,170,65,14,39.574,0,29,12,3,0
81,19785.88,20148.42,362.54,1087.211,79.362,18.264,53,0,3,0,239,105,23,48.418,0,38,12,3,0
82,20148.42,20472.74,324.32,860.633,79.410,15.032,48,0,3,0,210,77,18,41.673,0,31,10,7,0
83,20472.74,20733.12,260.38,744.875,63.217,14.323,44,0,2,0,169,74,14,37.326,0,28,13,3,0
84,20733.12,20929.30,196.18,502.465,56.525,12.099,37,0,1,0,131,59,7,25.633,0,21,12,4,0
85,20929.30,21197.68,268.38,903.606,76.447,18.548,49,0,2,0,189,85,19,47.519,0,37,11,1,0
86,21197.68,21393.34,195.66,740.613,118.137,34.903,45,0,2,0,158,70,15,41.823,0,27,15,4,0
87,21393.34,21666.02,272.68,672.930,97.868,46.833,43,0,2,0,163,68,13,38.075,0,29,13,1,0
88,21666.02,22020.58,354.56,1225.773,72.204,19.707,58,0,3,0,262,104,28,55.614,0,49,8,1,0
89,22020.58,22358.02,337.44,1117.270,88.860,14.430,56,0,3,0,223,104,26,55.914,0,38,12,6,0
90,22358.02,22669.04,311.02,904.992,64.259,7.902,51,0,3,0,209,77,21,41.973,0,28,14,9,0
91,22669.04,22944.38,275.34,1098.668,75.855,20.800,55,0,2,0,225,96,25,54.415,0,42,10,3,0
92,22944.38,23239.58,295.20,784.672,55.566,6.288,45,0,2,0,194,79,15,35.827,0,33,10,2,0
93,23239.58,23567.78,328.20,847.891,52.847,6.739,48,0,3,0,209,79,18,38.375,0,35,9,5,0
94,23567.78,23856.58,288.80,699.789,58.141,15.017,43,0,3,0,171,73,13,43.322,0,29,9,5,0
95,23856.58,24166.54,309.96,1067.391,62.123,10.148,53,0,3,0,233,101,23,53.815,0,39,10,4,0
96,24166.54,24501.50,334.96,1026.789,129.803,49.749,53,0,3,0,225,96,23,51.716,0,42,11,0,0
97,24501.50,24746.02,244.52,611.086,63.086,9.632,41,0,2,0,147,66,11,37.326,0,19,16,6,0
98,24746.02,25032.72,286.70,876.633,102.440,34.427,49,0,3,0,198,85,19,46.919,0,30,13,6,0
99,25032.72,25352.26,319.54,1316.383,122.331,35.507,62,0,3,0,260,115,32,67.006,0,43,15,5,0
100,25352.26,25649.58,297.32,962.461,85.974,16.798,53,0,3,0,212,80,23,49.768,0,28,16,9,0
101,25649.58,25876.80,227.22,484.531,83.175,27.889,38,0,2,0,129,51,8,29.831,0,16,18,4,0
102,25876.80,26226.40,349.60,1094.141,93.658,25.185,55,0,3,0,236,101,25,57.862,0,34,11,10,0
103,26226.40,26554.60,328.20,1226.898,79.798,17.119,60,0,3,0,262,97,30,65.357,0,46,7,7,0
104,26554.60,26811.40,256.80,564.789,67.510,9.773,40,0,2,0,136,64,10,30.730,0,15,19,6,0
105,26811.40,27063.72,252.32,984.586,87.505,18.223,50,0,2,0,214,93,20,48.718,0,35,11,4,0
106,27063.72,27372.52,308.80,990.359,67.524,17.214,50,0,3,0,224,94,20,56.363,0,35,13,2,0
107,27372.52,27653.78,281.26,688.883,69.129,18.960,43,0,2,0,167,64,13,42.572,0,25,13,5,0
108,27653.78,28066.98,413.20,1212.078,82.463,12.071,60,0,5,0,263,108,30,57.563,0,43,11,6,0
109,28066.98,28402.12,335.14,1285.281,77.209,15.626,59,0,3,0,268,111,29,67.456,0,44,10,5,0
110,28402.12,28761.70,359.58,1198.820,61.907,9.506,57,0,3,0,267,101,27,58.612,0,46,9,2,0
111,28761.70,29039.40,277.70,693.359,54.240,9.998,42,0,2,0,164,78,12,38.375,0,30,8,4,0
112,29039.40,29371.76,332.36,1289.000,66.181,9.528,60,0,3,0,260,105,30,60.261,0,50,7,3,0
113,29371.76,29720.10,348.34,1110.734,63.600,18.433,55,0,3,0,242,104,25,54.115,0,43,10,2,0
114,29720.10,30065.44,345.34,1208.945,62.409,10.259,57,0,3,0,261,113,27,60.261,0,44,9,4,0
115,30065.44,30416.64,351.20,991.125,66.200,15.325,53,0,4,0,232,90,23,40.474,0,40,5,8,0
116,30416.64,30691.04,274.40,754.938,80.619,23.388,46,0,2,0,176,66,16,39.874,0,26,13,7,0
117,30691.04,31021.78,330.74,1031.102,69.188,12.924,54,0,3,0,228,85,24,47.219,0,41,2,11,0
118,31021.78,31372.26,350.48,1229.000,84.772,14.239,60,0,3,0,253,98,30,59.211,0,37,11,12,0
119,31372.26,31641.94,269.68,884.445,64.617,20.889,48,0,2,0,201,83,18,43.622,0,37,8,3,0
120,31641.94,31980.00,338.06,1338.922,84.433,16.462,63,0,3,0,275,112,33,64.758,0,44,14,5,0
121,31980.00,32339.48,359.48,868.727,57.735,8.486,50,0,3,0,203,75,20,46.470,0,30,10,10,0
122,32339.48,32639.70,300.22,877.906,62.431,17.512,48,0,3,0,198,81,18,41.973,0,36,9,3,0
123,32639.70,32922.64,282.94,1095.352,79.854,15.473,55,0,2,0,216,101,25,54.265,0,38,15,2,0
124,32922.64,33274.88,352.24,1349.930,70.017,17.365,60,0,3,0,269,131,30,66.257,0,50,9,1,0
125,33274.88,33545.40,270.52,954.820,67.210,18.249,50,0,2,0,216,80,20,55.314,0,35,12,4,0
126,33545.40,33846.98,301.58,1175.297,80.827,15.224,57,0,3,0,240,107,27,60.710,0,44,11,2,0
127,33846.98,34115.06,268.08,899.914,62.590,20.693,49,0,2,0,196,86,19,46.620,0,36,11,2,0
128,34115.06,34447.82,332.76,1059.336,78.331,20.483,55,0,3,0,227,92,25,55.614,0,34,13,8,0
129,34447.82,34710.80,262.98,1015.828,72.680,13.335,50,0,2,0,229,101,20,54.415,0,39,7,4,0
130,34710.80,34979.02,268.22,1075.359,63.247,14.465,53,0,2,0,220,102,23,56.213,0,40,13,0,0
131,34979.02,35378.46,399.44,1362.008,81.476,22.521,63,0,4,0,275,119,33,66.557,0,48,10,5,0
132,35378.46,35739.84,361.38,1216.133,74.460,16.192,57,0,3,0,277,103,27,64.458,0,46,6,5,0
133,35739.84,36113.36,373.52,1018.047,68.192,13.754,52,0,3,0,225,90,22,51.117,0,42,8,2,0
134,36113.36,36470.54,357.18,1047.375,75.145,13.961,56,0,3,0,232,88,26,50.067,0,38,13,6,0
135,36470.54,36887.66,417.12,1279.430,83.060,15.950,62,0,4,0,261,118,32,69.255,0,42,16,4,0
136,36887.66,37150.40,262.74,716.180,66.643,13.786,44,0,2,0,171,68,14,41.673,0,25,12,7,0
137,37150.40,37544.90,394.50,1000.336,107.605,32.654,55,0,4,0,223,88,25,56.363,0,30,18,7,0
138,37544.90,37872.68,327.78,901.844,80.026,23.572,48,0,3,0,201,90,18,52.016,0,35,10,3,0
139,37872.68,38209.30,336.62,978.867,67.327,17.197,51,0,3,0,219,94,21,47.069,0,40,10,1,0
140,38209.30,38486.16,276.86,919.969,82.257,16.120,49,0,2,0,204,92,19,49.018,0,38,9,2,0
141,38486.16,38815.90,329.74,1101.352,69.021,18.656,54,0,3,0,241,106,24,59.062,0,40,9,5,0
142,38815.90,39207.52,391.62,1079.414,88.722,13.133,56,0,4,0,241,91,26,54.714,0,31,11,14,0
143,39207.52,39565.02,357.50,832.492,108.485,49.463,47,0,3,0,204,81,17,45.271,0,33,12,3,0
144,39565.02,39884.52,319.50,1000.102,70.040,14.338,52,0,3,0,226,85,22,45.570,0,41,8,3,0
145,39884.52,40148.10,263.58,884.469,76.103,25.685,48,0,2,0,193,83,18,53.965,0,36,10,2,0
146,40148.10,40562.68,414.58,1389.266,82.916,17.158,64,0,4,0,299,113,34,68.056,0,49,7,9,0
147,40562.68,40826.38,263.70,581.375,74.054,22.644,40,0,2,0,140,65,10,35.227,0,17,20,3,0
148,40826.38,41096.16,269.78,792.180,65.130,15.257,46,0,2,0,181,74,16,42.422,0,32,11,3,0
149,41096.16,41520.94,424.78,1352.992,86.049,22.587,64,0,4,0,273,112,34,64.908,0,48,12,4,0
150,41520.94,41946.82,425.88,1496.695,87.567,24.691,68,0,4,0,303,130,38,76.600,0,54,12,3,0
151,41946.82,42308.76,361.94,1278.258,74.485,23.335,60,0,3,0,254,115,30,58.312,0,48,11,1,0
152,42308.76,42575.38,266.62,872.750,51.673,11.573,48,0,2,0,201,75,18,43.172,0,38,6,4,0
153,42575.38,42896.94,321.56,1203.813,85.782,15.016,60,0,3,0,244,98,30,64.908,0,41,12,7,0
154,42896.94,43225.84,328.90,1150.453,88.032,17.042,57,0,3,0,251,94,27,56.063,0,43,8,6,0
155,43225.84,43579.48,353.64,817.234,61.354,11.746,47,0,3,0,203,77,17,37.326,0,31,7,9,0
156,43579.48,43882.70,303.22,897.375,96.593,32.802,51,0,3,0,193,82,21,49.318,0,29,19,3,0
157,43882.70,44206.74,324.04,929.078,62.101,12.401,51,0,3,0,207,82,21,52.466,0,37,12,2,0
158,44206.74,44460.56,253.82,784.844,66.841,22.073,44,0,2,0,175,81,14,43.921,0,38,6,0,0
159,44460.56,44702.16,241.60,663.047,69.034,19.089,43,0,2,0,150,66,13,43.622,0,26,16,2,0
160,44702.16,45046.56,344.40,1206.734,82.291,16.187,59,0,3,0,246,103,29,64.908,0,40,16,3,0
161,45046.56,45403.64,357.08,829.188,106.703,55.898,47,0,3,0,204,79,17,42.272,0,37,6,4,0
162,45403.64,45681.28,277.64,945.094,66.593,9.081,52,0,2,0,214,77,22,49.768,0,32,16,4,0
163,45681.28,45946.42,265.14,1047.141,73.444,15.207,52,0,2,0,220,94,22,61.610,0,39,11,2,0
164,45946.42,46207.78,261.36,892.172,88.177,30.311,50,0,2,0,194,78,20,48.119,0,27,16,7,0
165,46207.78,46526.78,319.00,954.094,76.640,20.937,51,0,3,0,209,94,21,47.219,0,36,11,4,0
166,46526.78,46883.96,357.18,871.375,66.228,19.689,49,0,3,0,189,81,19,50.967,0,34,13,2,0
167,46883.96,47167.34,283.38,928.547,58.193,14.991,49,0,2,0,200,86,19,47.969,0,40,7,2,0
168,47167.34,47436.90,269.56,907.766,74.515,22.180,50,0,2,0,195,82,20,48.568,0,34,15,1,0
169,47436.90,47696.50,259.60,705.063,55.339,7.736,44,0,2,0,169,74,14,39.874,0,25,15,4,0
170,47696.50,48136.94,440.44,1506.484,87.962,22.711,68,0,5,0,320,121,38,77.799,0,51,12,5,0
171,48136.94,48413.00,276.06,864.797,55.031,9.214,48,0,2,0,201,78,18,45.720,0,38,7,3,0
172,48413.00,48728.98,315.98,1278.203,77.742,17.996,60,0,3,0,274,108,30,60.860,0,49,6,6,0
173,48728.98,49080.18,351.20,1265.141,66.425,10.683,60,0,3,0,276,102,30,63.709,0,46,7,7,0
174,49080.18,49397.10,316.92,722.703,61.528,10.186,46,0,3,0,160,71,16,40.174,0,17,25,4,0
175,49397.10,49681.30,284.20,870.453,71.781,15.506,49,0,2,0,205,84,19,40.474,0,31,11,7,0
176,49681.30,50041.00,359.70,1370.422,93.782,19.790,64,0,4,0,291,110,34,73.152,0,45,9,10,0
177,50041.00,50311.58,270.58,569.969,70.915,18.800,40,0,2,0,148,56,10,33.428,0,22,15,3,0
178,50311.58,50647.36,335.78,1248.891,79.319,15.714,61,0,3,0,253,104,31,59.511,0,43,13,5,0
179,50647.36,50905.88,258.52,768.969,163.770,110.188,46,0,2,0,188,66,16,40.624,0,29,10,7,0
180,50905.88,51142.32,236.44,926.625,65.480,11.938,49,0,2,0,191,96,19,56.513,0,36,11,2,0
181,51142.32,51485.50,343.18,1032.688,68.400,19.992,53,0,3,0,234,89,23,56.363,0,41,10,2,0
182,51485.50,51723.64,238.14,638.266,65.350,11.721,42,0,2,0,151,62,12,42.572,0,19,19,4,0
183,51723.64,52043.38,319.74,845.313,99.401,36.465,48,0,2,0,209,80,18,39.274,0,32,13,3,0
184,52043.38,52291.58,248.20,561.031,65.725,8.832,40,0,2,0,151,59,10,29.831,0,17,15,8,0
185,52291.58,52558.12,266.54,928.203,84.876,25.613,50,0,2,0,180,88,20,47.819,0,30,19,1,0
186,52558.12,52805.96,247.84,696.906,63.485,11.613,45,0,2,0,159,66,15,44.971,0,24,19,2,0
187,52805.96,53083.20,277.24,757.500,71.707,18.618,45,0,2,0,176,72,15,41.823,0,27,13,5,0
188,53083.20,53375.36,292.16,931.359,76.838,15.880,50,0,3,0,218,89,20,49.768,0,35,9,6,0
189,53375.36,53724.48,349.12,1077.359,71.226,13.505,55,0,4,0,238,91,25,57.413,0,39,6,10,0
190,53724.48,54076.78,352.30,942.047,69.816,14.111,52,0,3,0,202,87,22,43.771,0,39,9,4,0
191,54076.78,54350.64,273.86,1075.844,63.612,15.464,53,0,2,0,242,93,23,53.965,0,44,7,2,0
192,54350.64,54773.00,422.36,1120.500,88.887,18.786,56,0,4,0,251,99,26,58.912,0,47,6,3,0
193,54773.00,55098.46,325.46,977.453,68.011,9.828,52,0,3,0,228,86,22,49.768,0,41,6,5,0
194,55098.46,55384.84,286.38,653.328,53.337,12.435,42,0,2,0,157,71,12,36.426,0,28,13,1,0
195,55384.84,55683.78,298.94,524.719,67.004,9.770,39,0,3,0,136,63,9,33.128,0,17,19,3,0
196,55683.78,56042.10,358.32,1244.016,87.131,15.009,59,0,3,0,273,111,29,63.109,0,44,10,5,0
197,56042.10,56393.52,351.42,1247.375,93.317,24.171,60,0,3,0,257,106,30,62.509,0,47,10,3,0
198,56393.52,56715.92,322.40,710.734,61.856,18.420,44,0,3,0,175,72,14,35.827,0,34,6,4,0
199,56715.92,56999.30,283.38,818.141,56.943,9.488,46,0,2,0,200,77,16,44.502,0,36,7,3,0
200,56999.30,57283.60,284.30,983.609,100.690,21.433,51,0,2,0,226,82,21,48.576,0,38,10,4,0
201,57283.60,57692.02,408.42,1348.156,85.409,20.672,63,0,4,0,291,116,33,67.977,0,50,9,4,0
202,57692.02,58121.90,429.88,992.406,68.817,14.643,54,0,4,0,226,93,24,49.027,0,35,16,3,0
203,58121.90,58450.68,328.78,917.094,70.246,16.778,52,0,3,0,209,83,22,54.141,0,35,10,7,0
204,58450.68,58853.60,402.92,1495.109,111.582,19.092,68,0,4,0,296,122,38,72.639,0,46,14,8,0
205,58853.60,59131.06,277.46,774.078,66.289,15.614,46,0,2,0,181,74,16,44.666,0,28,16,2,0
206,59131.06,59392.66,261.60,524.797,63.805,14.950,39,0,2,0,133,53,9,35.191,0,15,20,4,0
207,59392.66,59732.12,339.46,983.859,78.285,22.031,51,0,3,0,221,94,21,51.734,0,40,9,2,0
208,59732.12,60016.72,284.60,734.984,89.863,20.396,44,0,2,0,183,76,14,40.756,0,32,10,2,0
209,60016.72,60365.76,349.04,1024.172,77.486,20.744,54,0,3,0,228,94,24,52.186,0,37,12,5,0
210,60365.76,60757.04,391.28,1164.906,82.525,16.610,58,0,3,0,258,101,28,56.697,0,41,9,8,0
211,60757.04,60972.44,215.40,555.453,63.381,11.115,40,0,1,0,140,53,10,34.740,0,21,15,4,0
212,60972.44,61318.74,346.30,1168.078,102.065,17.249,57,0,3,0,253,97,27,63.615,0,42,10,5,0
213,61318.74,61659.48,340.74,1142.688,82.283,17.219,56,0,3,0,258,101,26,53.689,0,43,9,4,0
214,61659.48,61935.12,275.64,773.500,83.438,24.062,46,0,2,0,178,74,16,42.410,0,32,9,5,0
215,61935.12,62260.92,325.80,978.891,64.436,19.343,52,0,4,0,222,92,22,46.170,0,41,8,3,0
216,62260.92,62518.58,257.66,595.891,73.238,20.644,40,0,2,0,146,61,10,36.996,0,21,17,2,0
217,62518.58,62793.44,274.86,891.516,74.491,27.650,49,0,2,0,199,86,19,45.869,0,39,7,3,0
218,62793.44,63150.84,357.40,1329.391,88.180,16.469,61,0,3,0,289,116,31,66.021,0,52,5,4,0
219,63150.84,63495.66,344.82,864.281,65.195,16.984,48,0,3,0,202,83,18,42.260,0,36,8,4,0
220,63495.66,63755.30,259.64,520.234,129.380,78.306,39,0,2,0,134,59,9,31.883,0,18,18,3,0
221,63755.30,64045.68,290.38,977.594,73.825,20.440,52,0,2,0,217,89,22,49.328,0,33,14,5,0
222,64045.68,64320.10,274.42,789.953,72.312,16.220,46,0,2,0,175,86,16,47.674,0,28,16,2,0
223,64320.10,64668.34,348.24,1116.266,79.195,16.594,55,0,3,0,238,98,25,53.088,0,36,15,4,0
224,64668.34,64878.06,209.72,589.781,55.478,14.850,39,0,1,0,153,61,9,32.334,0,25,10,4,0
225,64878.06,65071.68,193.62,394.031,66.614,13.671,35,0,1,0,106,44,5,23.461,0,12,21,2,0
226,65071.68,65355.60,283.92,792.234,63.661,14.452,46,0,2,0,192,80,16,38.199,0,36,8,2,0
227,65355.60,65717.96,362.36,1186.094,74.818,10.202,59,0,3,0,234,105,29,60.307,0,41,16,2,0
228,65717.96,66086.80,368.84,1033.641,111.635,29.146,55,0,4,0,227,98,25,47.824,0,38,14,3,0
229,66086.80,66385.08,298.28,829.109,73.484,10.725,48,0,3,0,197,75,18,47.373,0,28,12,8,0
230,66385.08,66710.64,325.56,927.406,75.469,26.987,50,0,3,0,213,87,20,47.373,0,39,9,2,0
231,66710.64,67044.40,333.76,1025.922,93.701,15.988,52,0,3,0,222,97,22,53.238,0,37,10,5,0
232,67044.40,67327.56,283.16,1006.469,88.033,14.253,54,0,2,0,221,85,24,47.975,0,34,11,9,0
233,67327.56,67568.04,240.48,608.938,56.295,12.020,40,0,2,0,163,63,10,28.424,0,32,6,2,0
234,67568.04,67910.30,342.26,1065.359,143.221,52.528,55,0,3,0,233,92,25,49.629,0,38,14,3,0
235,67910.30,68180.80,270.50,731.969,75.920,22.007,45,0,2,0,170,70,15,40.154,0,26,17,2,0
236,68180.80,68558.04,377.24,1258.469,102.293,32.991,61,0,4,0,264,98,31,65.570,0,42,9,10,0
237,68558.04,68882.94,324.90,1021.344,66.395,11.239,54,0,3,0,219,92,24,51.885,0,37,12,5,0
238,68882.94,69166.24,283.30,672.500,60.391,12.542,42,0,2,0,169,68,12,39.102,0,28,10,4,0
239,69166.24,69616.12,449.88,1203.688,80.637,15.872,59,0,4,0,264,109,29,64.217,0,43,12,4,0
240,69616.12,69930.66,314.54,776.156,65.354,11.588,46,0,3,0,184,76,16,44.816,0,30,14,2,0
241,69930.66,70203.04,272.38,823.859,62.701,13.746,46,0,2,0,206,77,16,40.305,0,36,6,4,0
242,70203.04,70497.00,293.96,726.719,64.232,8.367,46,0,3,0,175,67,16,36.244,0,28,10,8,0
243,70497.00,70815.88,318.88,1023.359,70.295,8.666,54,0,3,0,237,90,24,47.523,0,42,3,9,0
