episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
1,0,57.36,57.36,35.367,32.384,0.000,20,0,5,0,0,0.000,0,0,18,2
2,57.36,117.36,60.00,38.312,30.305,0.000,20,0,4,1,0,0.000,0,1,18,1
3,117.36,177.36,60.00,36.579,36.256,6.517,20,0,3,2,0,0.000,0,1,17,2
