episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
1,0,60.00,60.00,118.007,29.264,3.533,20,0,34,5,0,0.000,0,9,2,9
2,60.00,120.00,60.00,102.769,34.760,0.700,20,0,32,2,0,0.000,0,6,4,10
