episode,agentID,type,parents,generation,speed,sightRange,maxSize,maxLifetime,age,reasonOfDeath,episodeLifetimeScore
2,-15452,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,50.001,Dehydration,1.881677
2,-15592,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,50.001,Dehydration,1.523694
2,-16012,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,50.001,Dehydration,1.756036
2,-16292,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,50.001,Dehydration,2.800963
2,-14332,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,57.281,Starvation,2.637656
2,-13772,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,58.941,Starvation,4.301759
2,-15312,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,59.481,Starvation,2.118161
2,-14472,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,60.001,Natural,4.132536
2,-16432,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,60.001,Natural,6.133864
3,-19052,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,0.6752695
3,-19892,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,0.3742663
3,-20032,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-20172,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-20872,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-21292,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-19752,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,36.981,Starvation,0.3099624
3,-19332,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,37.281,Starvation,0.3295345
3,-20312,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,38.441,Starvation,0.396686
3,-19192,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,40.661,Starvation,-0.07943934
3,-20452,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,40.901,Starvation,0.7817229
3,-21572,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,44.961,Starvation,1.042579
3,-19612,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,50.001,Dehydration,2.707122
3,-20732,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,50.001,Dehydration,1.393872
3,-21152,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,50.001,Dehydration,2.483106
3,-21432,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,50.001,Dehydration,2.007875
3,-21712,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,50.001,Dehydration,2.339746
3,-19472,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,60.001,Natural,5.066285
3,-20592,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,60.001,Natural,3.480221
3,-21012,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,60.001,Natural,3.496623
4,-24612,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-24752,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-25312,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,1.258278
4,-25452,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-25592,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,0.3770517
4,-25872,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,0.6834785
4,-26292,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,0.04942858
4,-26572,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-26852,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,1.265618
4,-24892,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,39.861,Starvation,1.089008
4,-26432,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,40.341,Starvation,0.4575552
4,-26992,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,49.941,Starvation,0.91865
4,-24332,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,50.001,Dehydration,1.302756
4,-25172,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,50.001,Dehydration,0.4456778
4,-25732,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,50.001,Dehydration,1.234133
4,-26012,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,50.001,Dehydration,1.771351
4,-26712,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,50.001,Dehydration,1.677714
4,-24472,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,60.001,Natural,4.783583
4,-25032,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,60.001,Natural,3.117283
4,-26152,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,60.001,Natural,4.956563
