episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
1,0,111.00,111.00,195.749,31.215,1.700,23,0,45,14,3,4.500,0,14,8,1
2,111.00,222.66,111.66,180.366,25.868,0.817,21,0,47,13,1,4.200,0,17,2,2
3,222.66,331.66,109.00,175.103,32.901,1.333,23,0,45,11,3,5.850,0,13,6,4
4,331.66,435.66,104.00,167.256,28.686,0.667,22,0,49,9,2,3.000,0,11,5,6
5,435.66,535.66,100.00,155.967,29.758,0.883,21,0,48,9,1,1.500,0,8,5,8
