episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
85,8923.32,9040.00,116.68,259.402,27.228,2.849,22,0,70,10,2,5.400,0,19,0,3
86,9040.00,9190.00,150.00,301.930,28.855,1.583,25,0,76,19,5,10.650,0,23,0,2
87,9190.00,9299.48,109.48,213.557,27.493,1.033,22,0,55,15,2,3.450,0,14,4,4
88,9299.48,9409.66,110.18,257.910,30.659,5.365,23,0,60,21,3,8.850,0,19,3,1
89,9409.66,9526.00,116.34,285.045,26.972,2.299,23,0,74,13,3,6.900,0,20,0,3
90,9526.00,9639.00,113.00,242.121,27.350,4.216,21,0,64,13,1,3.750,0,20,0,1
91,9639.00,9749.32,110.32,234.787,27.746,3.749,22,0,59,15,2,9.150,0,20,2,0
92,9749.32,9861.66,112.34,272.049,30.750,2.691,22,0,63,22,2,7.200,0,19,1,2
93,9861.66,9980.66,119.00,242.686,24.839,2.299,21,0,61,12,1,6.000,0,20,0,1
94,9980.66,10092.66,112.00,303.887,29.811,3.924,24,0,74,15,4,8.700,0,23,0,1
95,10092.66,10203.80,111.14,227.051,26.204,3.383,21,0,57,15,1,4.800,0,19,1,1
96,10203.80,10369.00,165.20,315.623,39.007,2.866,26,0,76,23,6,13.350,0,20,1,5
97,10369.00,10487.66,118.66,275.215,27.556,1.600,22,0,67,16,2,7.651,0,21,0,1
98,10487.66,10603.00,115.34,258.365,26.435,0.433,23,0,67,16,3,6.451,0,19,0,4
99,10603.00,10720.66,117.66,290.209,28.729,0.700,23,0,70,17,3,7.051,0,21,1,1
100,10720.66,10830.66,110.00,242.535,32.276,3.158,22,0,61,17,2,4.951,0,19,1,2
101,10830.66,10890.66,60.00,205.643,32.383,1.933,20,0,58,12,0,2.550,0,18,0,2
102,10890.66,11000.66,110.00,254.797,33.906,3.949,24,0,65,16,4,8.251,0,17,3,4
103,11000.66,11087.34,86.68,199.291,28.552,2.516,21,0,56,12,1,2.400,0,18,1,2
104,11087.34,11169.34,82.00,194.602,26.282,1.366,21,0,57,11,1,1.950,0,17,2,2
105,11169.34,11229.34,60.00,203.967,23.537,0.750,20,0,54,12,0,3.151,0,18,1,1
106,11229.34,11345.00,115.66,289.250,28.104,1.783,23,0,70,17,3,7.651,0,22,0,1
107,11345.00,11405.00,60.00,206.174,27.342,1.600,20,0,57,13,0,4.801,0,15,3,2
108,11405.00,11523.32,118.32,283.674,29.188,1.000,23,0,75,11,3,7.501,0,19,0,4
109,11523.32,11624.00,100.68,240.766,24.570,0.766,21,0,61,12,1,6.001,0,18,0,3
110,11624.00,11735.66,111.66,288.479,27.503,3.249,23,0,68,16,3,9.452,0,23,0,0
111,11735.66,11848.32,112.66,241.295,33.117,5.099,23,0,58,18,3,8.251,0,16,4,3
112,11848.32,12016.66,168.34,312.203,37.549,2.449,26,0,74,20,6,10.802,0,24,1,1
113,12016.66,12131.32,114.66,279.281,25.318,1.333,22,0,65,17,2,7.201,0,21,1,0
114,12131.32,12242.66,111.34,261.666,34.890,4.024,23,0,62,17,3,7.351,0,20,2,1
115,12242.66,12356.00,113.34,315.414,28.927,1.450,25,0,74,14,5,9.752,0,21,2,2
116,12356.00,12466.32,110.32,239.012,27.498,0.567,21,0,71,11,1,2.850,0,19,0,2
117,12466.32,12579.32,113.00,261.313,30.257,3.524,22,0,64,17,2,6.151,0,20,2,0
118,12579.32,12694.00,114.68,267.059,24.562,0.850,22,0,68,16,2,4.051,0,20,0,2
119,12694.00,12853.66,159.66,287.369,31.897,4.066,25,0,71,24,5,8.251,0,21,2,2
120,12853.66,12968.00,114.34,283.963,27.072,1.150,23,0,71,14,3,7.951,0,21,1,1
121,12968.00,13077.00,109.00,236.037,25.313,2.399,21,0,62,12,1,4.651,0,18,0,3
122,13077.00,13194.66,117.66,240.680,28.149,3.766,22,0,72,9,2,4.051,0,19,1,2
123,13194.66,13313.66,119.00,295.379,29.301,1.416,24,0,76,16,4,8.401,0,21,2,1
124,13313.66,13429.00,115.34,234.561,28.404,1.450,22,0,61,21,2,4.951,0,17,3,2
125,13429.00,13543.00,114.00,234.404,32.452,0.533,22,0,61,15,2,3.601,0,18,2,2
126,13543.00,13655.00,112.00,221.779,30.696,1.350,21,0,61,14,1,3.301,0,19,0,2
127,13655.00,13765.66,110.66,232.324,28.938,3.341,21,0,64,11,1,3.451,0,19,0,2
128,13765.66,13883.66,118.00,263.791,26.434,0.567,23,0,67,17,3,5.551,0,19,1,3
129,13883.66,14002.00,118.34,354.957,33.234,0.033,27,0,83,18,7,11.702,0,23,0,4
130,14002.00,14120.00,118.00,234.947,28.428,2.266,22,0,61,15,2,5.851,0,18,2,2
131,14120.00,14228.76,108.76,240.137,26.061,1.850,21,0,61,10,1,6.901,0,20,0,1
132,14228.76,14345.66,116.90,229.975,26.423,0.900,22,0,64,13,2,4.351,0,21,1,0
133,14345.66,14405.66,60.00,250.504,25.866,3.041,20,0,59,13,0,7.351,0,19,0,1
134,14405.66,14523.66,118.00,362.891,33.158,3.907,23,0,69,23,3,7.501,0,20,0,3
135,14523.66,14639.00,115.34,304.215,28.594,3.333,21,0,65,11,1,3.151,0,20,1,0
136,14639.00,14755.32,116.32,416.699,28.791,1.400,25,0,78,17,5,9.752,0,22,0,3
137,14755.32,14869.32,114.00,298.309,36.013,1.300,21,0,63,12,1,4.801,0,20,0,1
138,14869.32,14984.32,115.00,313.176,24.079,1.066,21,0,63,10,1,3.751,0,19,0,2
139,14984.32,15100.00,115.68,441.445,30.361,1.150,26,0,80,21,6,12.752,0,23,2,1
140,15100.00,15216.32,116.32,377.703,29.539,1.466,24,0,72,12,4,6.901,0,19,0,5
141,15216.32,15299.66,83.34,283.215,27.885,2.516,21,0,53,16,1,6.901,0,17,3,1
142,15299.66,15413.32,113.66,304.223,24.006,1.366,21,0,61,16,1,3.301,0,21,0,0
143,15413.32,15528.00,114.68,366.293,29.243,2.566,22,0,66,18,2,9.302,0,19,1,2
144,15528.00,15637.32,109.32,273.383,30.159,2.983,21,0,56,9,1,3.901,0,18,1,2
145,15637.32,15748.00,110.68,334.137,23.739,1.133,22,0,65,14,2,4.651,0,21,0,1
146,15748.00,15859.32,111.32,388.195,26.469,2.000,24,0,73,16,4,7.051,0,23,1,0
147,15859.32,15972.32,113.00,336.047,25.593,1.950,23,0,70,14,3,6.901,0,21,2,0
148,15972.32,16082.66,110.34,299.148,24.062,1.966,21,0,62,16,1,2.700,0,20,0,1
149,16082.66,16193.24,110.58,371.031,26.392,1.866,23,0,67,16,3,9.151,0,20,0,3
150,16193.24,16312.32,119.08,410.699,37.185,7.748,25,0,85,19,5,9.902,0,24,0,1
151,16312.32,16429.32,117.00,326.656,28.339,4.432,22,0,62,16,2,8.101,0,21,1,0
152,16429.32,16549.00,119.68,367.066,26.525,0.033,25,0,81,11,5,8.101,0,22,0,3
153,16549.00,16667.32,118.32,329.715,26.766,2.649,23,0,66,16,3,4.801,0,21,1,1
154,16667.32,16766.98,99.66,285.109,29.523,1.883,22,0,54,12,2,5.401,0,18,4,0
155,16766.98,16881.66,114.68,371.496,26.262,2.349,23,0,75,11,3,7.201,0,19,1,3
156,16881.66,16994.00,112.34,338.379,26.220,2.633,23,0,61,10,3,10.502,0,21,1,1
157,16994.00,17105.32,111.32,361.207,25.795,1.683,23,0,71,20,3,7.201,0,21,0,2
158,17105.32,17165.32,60.00,265.469,25.753,2.749,20,0,60,6,0,0.750,0,16,0,4
159,17165.32,17269.08,103.76,318.672,27.435,1.866,22,0,56,18,2,7.201,0,20,2,0
160,17269.08,17381.00,111.92,354.938,29.275,0.900,23,0,67,18,3,8.101,0,22,1,0
161,17381.00,17441.00,60.00,274.941,21.587,0.800,20,0,55,11,0,3.751,0,17,0,3
162,17441.00,17501.00,60.00,309.609,21.692,1.516,20,0,63,12,0,6.001,0,20,0,0
163,17501.00,17613.32,112.32,398.793,32.950,6.157,25,0,72,15,5,9.902,0,21,3,1
164,17613.32,17727.66,114.34,331.984,29.463,2.716,22,0,67,13,2,8.101,0,22,0,0
165,17727.66,17843.00,115.34,379.391,31.396,4.299,24,0,69,15,4,7.351,0,23,0,1
166,17843.00,17954.32,111.32,309.547,25.462,1.166,22,0,66,10,2,4.351,0,18,1,3
167,17954.32,18073.66,119.34,320.613,24.994,1.833,22,0,63,14,2,5.851,0,18,0,4
168,18073.66,18183.66,110.00,328.145,31.270,2.549,22,0,63,16,2,7.201,0,20,2,0
169,18183.66,18296.32,112.66,410.563,27.834,1.833,25,0,79,13,5,10.202,0,22,0,3
170,18296.32,18409.32,113.00,317.922,31.050,3.416,23,0,62,13,3,5.551,0,18,1,4
171,18409.32,18526.00,116.68,326.012,25.680,3.824,21,0,65,16,1,6.601,0,19,1,1
172,18526.00,18643.66,117.66,395.008,32.329,0.483,24,0,81,12,4,9.452,0,23,0,1
173,18643.66,18762.32,118.66,319.141,29.627,2.199,23,0,59,19,3,7.501,0,21,2,0
174,18762.32,18873.32,111.00,360.484,27.413,3.766,23,0,70,19,3,8.551,0,20,1,2
175,18873.32,19038.00,164.68,342.332,25.820,0.350,24,0,70,12,4,7.351,0,21,2,1
176,19038.00,19191.32,153.32,388.047,29.089,2.716,25,0,74,21,5,10.802,0,22,0,3
177,19191.32,19337.66,146.34,398.773,28.555,3.333,24,0,74,17,4,8.851,0,23,0,1
178,19337.66,19453.66,116.00,269.656,22.941,0.900,21,0,58,13,1,2.550,0,17,1,3
179,19453.66,19571.66,118.00,327.863,24.905,1.283,22,0,69,9,2,4.801,0,21,0,1
180,19571.66,19685.90,114.24,331.977,24.713,1.916,22,0,67,15,2,6.151,0,18,1,3
181,19685.90,19805.66,119.76,378.684,25.285,1.050,23,0,73,15,3,7.801,0,22,0,1
182,19805.66,19918.32,112.66,363.465,23.636,1.500,22,0,70,13,2,10.502,0,21,0,1
183,19918.32,20030.66,112.34,320.637,24.414,1.883,22,0,63,17,2,3.301,0,19,0,3
184,20030.66,20139.66,109.00,380.008,29.756,2.966,23,0,66,18,3,11.552,0,22,0,1
185,20139.66,20199.66,60.00,269.281,22.654,1.750,20,0,58,7,0,1.350,0,17,0,3
186,20199.66,20313.32,113.66,364.688,26.604,3.349,22,0,69,16,2,6.151,0,21,0,1
187,20313.32,20428.66,115.34,274.938,22.819,0.450,21,0,63,9,1,1.500,0,17,0,4
188,20428.66,20546.90,118.24,362.867,24.850,0.900,23,0,73,17,3,7.351,0,17,2,4
189,20546.90,20634.00,87.10,268.352,25.590,1.366,21,0,55,13,1,5.101,0,17,2,2
190,20634.00,20743.66,109.66,420.305,29.942,3.299,25,0,73,18,5,10.952,0,25,0,0
191,20743.66,20863.00,119.34,386.277,35.369,4.582,26,0,73,22,6,9.902,0,20,3,3
192,20863.00,20976.32,113.32,321.648,21.486,0.400,21,0,62,13,1,9.302,0,21,0,0
193,20976.32,21091.00,114.68,318.090,26.864,3.924,22,0,66,14,2,7.351,0,19,2,1
194,21091.00,21190.58,99.58,314.223,28.750,1.566,22,0,56,15,2,5.851,0,19,2,1
195,21190.58,21307.32,116.74,290.008,28.081,0.900,23,0,54,10,3,6.751,0,16,5,2
196,21307.32,21426.00,118.68,420.188,30.782,1.600,25,0,87,13,5,8.851,0,23,0,2
197,21426.00,21544.00,118.00,420.465,43.012,6.715,27,0,79,22,7,12.752,0,24,2,1
198,21544.00,21660.66,116.66,332.551,24.656,0.916,22,0,69,15,2,4.351,0,20,0,2
199,21660.66,21775.66,115.00,319.125,24.273,1.941,21,0,62,14,1,6.151,0,20,0,1
200,21775.66,21835.66,60.00,294.734,22.899,1.366,20,0,57,13,0,2.400,0,19,0,1
201,21835.66,21948.00,112.34,328.488,30.012,1.683,22,0,68,9,2,8.101,0,21,1,0
202,21948.00,22062.66,114.66,330.203,25.986,1.266,22,0,64,13,2,5.101,0,21,0,1
203,22062.66,22181.00,118.34,387.672,28.503,1.166,25,0,76,20,5,9.752,0,21,2,2
204,22181.00,22300.32,119.32,390.859,30.731,1.483,23,0,69,18,3,7.351,0,22,0,1
205,22300.32,22414.66,114.34,343.738,26.875,1.683,23,0,68,13,3,6.301,0,20,0,3
206,22414.66,22558.32,143.66,340.168,30.282,1.400,24,0,67,19,4,7.501,0,20,2,2
207,22558.32,22671.00,112.68,360.813,32.247,2.799,24,0,70,14,4,8.551,0,21,1,2
208,22671.00,22782.32,111.32,359.832,34.874,2.699,23,0,70,15,3,7.651,0,21,1,1
209,22782.32,22899.66,117.34,344.430,25.762,1.366,23,0,71,13,3,5.401,0,20,0,3
210,22899.66,23019.32,119.66,397.766,29.606,1.316,24,0,80,16,4,8.401,0,24,0,0
211,23019.32,23132.66,113.34,399.820,30.133,4.657,25,0,70,21,5,13.202,0,22,3,0
212,23132.66,23248.32,115.66,305.277,21.984,0.233,21,0,65,10,1,3.451,0,20,1,0
213,23248.32,23361.32,113.00,312.938,23.832,1.816,21,0,58,13,1,4.051,0,17,1,3
214,23361.32,23471.44,110.12,364.656,29.380,3.216,22,0,64,13,2,8.701,0,20,0,2
215,23471.44,23582.66,111.22,295.402,24.176,1.300,22,0,62,14,2,5.101,0,18,2,2
216,23582.66,23696.66,114.00,320.734,28.363,2.999,24,0,63,16,4,7.351,0,21,2,1
217,23696.66,23807.32,110.66,389.922,31.446,1.600,24,0,73,14,4,10.202,0,22,1,1
218,23807.32,23913.32,106.00,402.188,25.219,0.300,24,0,77,15,4,8.851,0,20,0,4
219,23913.32,24026.32,113.00,360.289,31.440,1.716,24,0,70,14,4,7.351,0,20,0,4
220,24026.32,24138.24,111.92,354.191,24.084,0.333,22,0,72,14,2,6.301,0,20,0,2
221,24138.24,24252.32,114.08,343.684,27.030,0.400,22,0,63,18,2,7.351,0,19,0,3
222,24252.32,24363.66,111.34,342.004,24.409,1.700,22,0,66,13,2,9.001,0,20,0,2
223,24363.66,24478.66,115.00,446.289,33.085,4.899,26,0,80,19,6,9.902,0,24,0,2
224,24478.66,24586.00,107.34,357.098,28.775,0.783,23,0,73,15,3,7.051,0,20,1,2
225,24586.00,24703.66,117.66,379.078,32.215,7.082,24,0,72,13,4,9.902,0,20,2,2
226,24703.66,24823.00,119.34,362.891,26.686,1.133,23,0,76,14,3,5.701,0,23,0,0
227,24823.00,24933.66,110.66,344.695,32.118,3.624,23,0,73,16,3,7.201,0,18,1,4
228,24933.66,25052.00,118.34,313.551,34.032,6.998,23,0,74,18,3,6.901,0,22,0,1
229,25052.00,25166.32,114.32,202.664,35.821,0.550,24,0,70,22,4,9.752,0,24,0,0
230,25166.32,25284.66,118.34,200.477,29.113,2.908,23,0,77,11,3,7.501,0,22,0,1
231,25284.66,25397.70,113.04,201.797,25.504,0.317,23,0,69,14,3,8.251,0,20,0,3
232,25397.70,25510.70,113.00,177.336,27.813,1.000,23,0,65,10,3,5.851,0,18,2,3
233,25510.70,25622.32,111.62,167.648,24.509,1.441,21,0,64,16,1,4.051,0,21,0,0
234,25622.32,25731.66,109.34,162.281,27.949,2.616,21,0,61,15,1,6.001,0,20,0,1
235,25731.66,25838.66,107.00,166.766,25.965,1.416,21,0,65,12,1,4.201,0,19,0,2
236,25838.66,25951.32,112.66,180.055,24.783,0.966,22,0,67,17,2,4.951,0,21,0,1
237,25951.32,26061.00,109.68,179.156,26.152,1.733,22,0,66,20,2,5.251,0,21,0,1
238,26061.00,26179.66,118.66,170.758,29.083,1.500,22,0,64,15,2,5.101,0,20,1,1
239,26179.66,26293.00,113.34,197.945,27.096,1.266,24,0,72,18,4,9.452,0,22,1,1
240,26293.00,26411.32,118.32,198.500,29.596,2.508,23,0,71,17,3,6.901,0,22,0,1
241,26411.32,26529.00,117.68,186.109,26.916,2.133,23,0,68,12,3,5.701,0,22,0,1
242,26529.00,26643.32,114.32,182.313,29.349,1.100,23,0,69,11,3,5.101,0,19,0,4
243,26643.32,26755.32,112.00,205.680,27.395,1.166,24,0,73,15,4,8.551,0,21,1,2
244,26755.32,26869.00,113.68,218.867,37.996,5.341,26,0,74,21,6,11.252,0,23,1,2
245,26869.00,27041.00,172.00,232.750,32.518,3.466,27,0,78,22,7,10.502,0,24,0,3
246,27041.00,27160.66,119.66,186.367,25.978,2.233,23,0,71,13,3,7.351,0,21,1,1
247,27160.66,27274.00,113.34,187.352,29.491,1.833,24,0,66,18,4,9.452,0,21,2,1
248,27274.00,27421.00,147.00,175.969,25.714,0.683,23,0,64,15,3,6.901,0,21,1,1
249,27421.00,27534.32,113.32,204.359,27.415,2.466,24,0,68,19,4,9.001,0,21,1,2
250,27534.32,27651.66,117.34,211.578,28.650,2.799,24,0,78,14,4,9.752,0,23,1,0
251,27651.66,27771.32,119.66,177.633,26.909,1.333,22,0,65,13,2,6.301,0,22,0,0
252,27771.32,27881.00,109.68,182.828,25.580,1.100,22,0,67,15,2,6.451,0,21,0,1
253,27881.00,27997.00,116.00,202.219,30.022,4.924,24,0,68,18,4,7.951,0,18,2,4
254,27997.00,28108.00,111.00,173.523,25.548,1.533,23,0,63,13,3,4.801,0,20,2,1
255,28108.00,28221.32,113.32,156.930,26.360,3.308,21,0,62,13,1,3.751,0,16,2,3
256,28221.32,28339.00,117.68,181.430,25.998,3.033,22,0,66,19,2,6.301,0,21,0,1
257,28339.00,28452.66,113.66,160.539,25.264,1.483,22,0,64,12,2,3.451,0,19,2,1
258,28452.66,28566.00,113.34,196.336,31.994,2.508,24,0,73,18,4,7.801,0,23,1,0
259,28566.00,28683.66,117.66,202.063,26.210,2.349,23,0,82,11,3,7.501,0,22,0,1
260,28683.66,28794.00,110.34,205.422,31.784,4.316,24,0,72,14,4,8.701,0,20,2,2
261,28794.00,28905.66,111.66,196.547,26.201,2.533,23,0,69,17,3,6.601,0,22,0,1
262,28905.66,28965.66,60.00,144.180,24.326,2.150,20,0,56,14,0,3.601,0,17,1,2
263,28965.66,29080.72,115.06,161.523,28.450,4.791,22,0,60,14,2,6.301,0,20,1,1
264,29080.72,29199.80,119.08,153.258,25.631,1.883,21,0,58,16,1,3.301,0,16,1,4
265,29199.80,29314.66,114.86,199.266,39.645,3.742,23,0,71,16,3,11.102,0,20,2,1
266,29314.66,29429.32,114.66,175.781,27.391,2.983,22,0,63,15,2,4.051,0,21,1,0
267,29429.32,29549.00,119.68,190.297,27.493,2.441,23,0,66,12,3,9.752,0,21,0,2
268,29549.00,29663.32,114.32,203.586,28.601,0.733,24,0,71,16,4,7.801,0,20,1,3
269,29663.32,29775.00,111.68,158.438,25.285,2.175,21,0,58,16,1,3.151,0,19,1,1
270,29775.00,29886.00,111.00,158.117,23.153,1.133,21,0,63,11,1,4.201,0,19,0,2
271,29886.00,30000.32,114.32,173.078,25.081,1.650,22,0,65,14,2,4.351,0,19,0,3
272,30000.32,30111.66,111.34,151.664,24.222,1.616,21,0,58,14,1,3.151,0,19,1,1
273,30111.66,30224.66,113.00,188.141,33.710,5.799,23,0,68,13,3,8.551,0,22,0,1
274,30224.66,30341.32,116.66,208.336,32.709,0.933,24,0,72,16,4,8.251,0,21,0,3
275,30341.32,30460.66,119.34,207.313,29.977,4.766,23,0,69,18,3,14.102,0,23,0,0
