episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst,diedFromHealthOver
227,125207.14,125672.22,465.08,1327.813,160.258,28.310,58,0,4,0,330,128,28,63.766,0,14,27,17,0
228,125672.22,126172.88,500.66,1879.156,169.656,59.665,72,0,5,0,415,171,42,89.182,0,18,35,19,0
229,126172.88,126804.18,631.30,2877.375,219.078,53.970,94,0,5,0,564,263,64,149.789,0,27,50,17,0
230,126804.18,127152.20,348.02,754.406,73.586,17.657,43,0,2,0,216,73,13,32.033,0,9,19,15,0
231,127152.20,127660.12,507.92,1670.688,218.008,67.805,69,0,4,0,388,138,39,84.219,0,17,31,22,0
232,127660.12,128322.20,662.08,1795.813,137.676,31.452,74,0,6,0,407,160,44,92.641,0,20,37,17,0
233,128322.20,128859.34,537.14,1889.750,220.824,91.255,75,0,5,0,410,163,45,94.746,0,15,34,26,0
234,128859.34,129331.50,472.16,1627.875,419.086,254.115,69,0,5,0,367,137,39,86.625,0,17,36,16,0
235,129331.50,129905.26,573.76,2612.063,235.160,46.409,90,0,5,0,541,231,60,128.133,0,27,41,22,0
236,129905.26,130307.48,402.22,1569.313,187.895,75.158,65,0,4,0,346,136,35,81.211,0,10,34,22,0
237,130307.48,130725.50,418.02,1155.281,152.805,45.113,54,0,4,0,317,93,24,57.299,0,9,20,26,0
238,130725.50,131167.36,441.86,1285.438,109.391,26.451,55,0,3,0,301,126,25,63.766,0,11,31,14,0
239,131167.36,131534.00,366.64,696.063,111.297,43.211,43,0,3,0,210,61,13,30.680,0,5,18,20,0
240,131534.00,132013.02,479.02,2003.438,136.949,23.885,76,0,5,0,445,169,46,98.055,0,17,32,27,0
241,132013.02,132476.70,463.68,1202.781,107.770,21.220,56,0,4,0,300,104,26,63.615,0,13,25,18,0
242,132476.70,132816.34,339.64,646.938,115.445,21.194,42,0,2,0,188,56,12,33.086,0,4,22,16,0
243,132816.34,133369.72,553.38,1242.469,121.594,21.792,58,0,4,0,312,111,28,57.600,0,14,26,18,0
244,133369.72,133973.98,604.26,2542.094,184.223,21.714,91,0,6,0,557,206,61,121.065,0,28,22,42,0
245,133973.98,134513.74,539.76,1818.156,150.527,35.627,72,0,4,0,415,160,42,85.572,0,14,29,30,0
246,134513.74,134967.38,453.64,1199.688,126.258,34.863,56,0,4,0,307,110,26,57.148,0,10,27,19,0
247,134967.38,135394.38,427.00,1195.094,134.203,31.882,57,0,4,0,297,112,27,50.982,0,12,29,16,0
248,135394.38,135696.78,302.40,783.125,121.168,45.963,45,0,2,0,215,71,15,37.297,0,5,17,23,0
249,135696.78,135967.00,270.22,762.969,109.004,21.476,45,0,2,0,191,66,15,43.463,0,3,22,20,0
250,135967.00,136494.78,527.78,1515.719,147.555,39.324,62,0,4,0,369,135,32,63.615,0,14,28,20,0
251,136494.78,137027.16,532.38,2153.656,137.348,36.127,76,0,4,0,453,200,46,101.815,0,24,44,8,0
252,137027.16,137711.36,684.20,2214.500,257.598,98.253,83,0,7,0,507,192,53,104.672,0,23,36,24,0
253,137711.36,138133.34,421.98,979.125,194.914,82.436,48,0,3,0,276,88,18,44.816,0,9,23,16,0
254,138133.34,138511.96,378.62,915.969,104.375,37.106,49,0,2,0,214,90,19,44.365,0,3,30,16,0
255,138511.96,138927.28,415.32,1200.281,167.328,48.822,57,0,4,0,295,109,27,55.795,0,8,28,22,0
256,138927.28,139350.96,423.68,1618.313,304.617,140.910,69,0,3,0,355,134,39,77.000,0,11,27,31,0
257,139350.96,139716.50,365.54,615.313,95.957,27.922,42,0,2,0,169,55,12,24.063,0,2,24,16,0
258,139716.50,140134.66,418.16,1458.156,164.531,62.784,64,0,4,0,329,129,34,74.293,0,9,32,23,0
259,140134.66,140468.50,333.84,751.250,155.473,66.674,44,0,3,0,214,73,14,38.650,0,5,21,19,0
260,140468.50,140864.84,396.34,1047.313,113.113,23.600,51,0,3,0,282,96,21,44.816,0,8,19,24,0
261,140864.84,141276.00,411.16,1343.250,217.223,83.816,61,0,3,0,310,112,31,67.525,0,6,36,19,0
262,141276.00,141735.40,459.40,1183.188,127.934,36.119,57,0,4,0,292,99,27,61.811,0,3,27,27,0
263,141735.40,142009.74,274.34,729.438,110.008,38.928,46,0,2,0,160,61,16,38.199,0,1,29,16,0
264,142009.74,142430.00,420.26,1189.563,168.785,47.357,57,0,4,0,313,107,27,55.344,0,13,25,20,0
265,142430.00,143038.90,608.90,952.688,102.445,13.227,50,0,4,0,258,83,20,54.592,0,9,22,19,0
266,143038.90,143451.16,412.26,1090.000,130.445,34.524,53,0,3,0,287,96,23,52.486,0,7,27,19,0
267,143451.16,143844.76,393.60,858.438,309.582,194.286,47,0,3,0,233,71,17,38.801,0,5,24,18,0
268,143844.76,144142.12,297.36,730.313,116.258,44.409,44,0,3,0,196,68,14,37.748,0,3,24,17,0
269,144142.12,144451.34,309.22,509.063,85.133,8.654,40,0,2,0,145,51,10,21.355,0,5,20,15,0
270,144451.34,145044.44,593.10,2018.125,154.516,39.666,77,0,6,0,472,178,47,92.189,0,21,28,28,0
271,145044.44,145445.18,400.74,604.250,222.176,138.152,41,0,3,0,183,60,11,21.957,0,5,25,11,0
272,145445.18,145862.14,416.96,929.063,92.746,16.184,49,0,4,0,258,82,19,42.711,0,6,17,26,0
273,145862.14,146406.50,544.36,1537.438,108.387,24.930,61,0,4,0,378,151,31,73.541,0,18,27,18,0
274,146406.50,146931.96,525.46,1639.500,129.328,25.222,66,0,5,0,396,140,36,76.549,0,17,28,21,0
275,146931.96,147340.38,408.42,1319.438,214.695,75.123,61,0,4,0,341,103,31,63.164,0,10,20,31,0
276,147340.38,147778.30,437.92,867.813,93.707,20.821,45,0,3,0,251,86,15,42.711,0,9,24,12,0
277,147778.30,148135.28,356.98,872.750,98.188,24.662,48,0,3,0,222,83,18,40.004,0,7,25,16,0
278,148135.28,148722.90,587.62,2223.875,262.094,123.346,82,0,5,0,480,192,52,107.830,0,20,38,24,0
279,148722.90,149106.92,384.02,1236.750,164.188,56.203,58,0,3,0,300,104,28,54.742,0,10,28,20,0
280,149106.92,149612.58,505.66,1563.250,197.211,54.383,66,0,5,0,378,140,36,76.098,0,16,29,21,0
281,149612.58,149955.50,342.92,861.625,98.328,31.959,48,0,3,0,228,79,18,34.590,0,5,26,17,0
282,149955.50,150456.48,500.98,1356.813,210.406,86.147,59,0,4,0,331,119,29,63.465,0,8,30,22,0
283,150456.48,150935.48,479.00,891.563,93.645,24.933,49,0,4,0,248,80,19,39.703,0,6,23,22,0
284,150935.48,151394.98,459.50,1356.500,143.277,31.889,61,0,3,0,314,129,31,67.525,0,13,34,14,0
285,151394.98,151866.00,471.02,1110.375,106.313,21.626,53,0,4,0,293,103,23,56.246,0,14,23,17,0
286,151866.00,152290.84,424.84,1351.938,156.117,40.774,60,0,4,0,335,122,30,69.781,0,11,25,24,0
287,152290.84,152561.44,270.60,458.000,117.309,51.106,37,0,1,0,140,43,7,23.762,0,0,23,14,0
288,152561.44,153043.78,482.34,1336.125,105.309,27.753,61,0,5,0,334,117,31,73.240,0,12,24,25,0
289,153043.78,153503.84,460.06,1664.813,166.559,46.019,67,0,4,0,378,158,37,83.166,0,18,24,25,0
290,153503.84,154008.00,504.16,1527.875,131.180,40.826,62,0,3,0,395,130,32,72.939,0,18,20,24,0
291,154008.00,154389.50,381.50,989.813,109.473,35.340,52,0,2,0,244,86,22,50.080,0,5,27,20,0
292,154389.50,154821.98,432.48,1843.313,177.129,32.794,75,0,4,0,394,153,45,86.475,0,17,30,30,0
293,154821.98,155067.36,245.38,514.125,63.305,15.749,37,0,1,0,158,56,7,24.363,0,1,17,19,0
294,155067.36,155413.64,346.28,855.688,127.938,37.669,49,0,3,0,220,74,19,40.756,0,5,26,18,0
295,155413.64,155784.48,370.84,895.750,107.086,19.757,51,0,4,0,239,71,21,44.365,0,10,18,23,0
296,155784.48,156173.98,389.50,707.375,137.504,46.765,44,0,3,0,203,67,14,38.049,0,7,21,16,0
297,156173.98,156606.90,432.92,1739.250,310.859,141.338,70,0,4,0,383,161,40,84.369,0,14,41,16,0
298,156606.90,157121.68,514.78,1731.125,183.051,42.103,69,0,4,0,426,153,39,86.475,0,16,27,26,0
299,157121.68,157467.92,346.24,742.625,154.363,57.731,44,0,3,0,215,71,14,33.838,0,5,23,16,0
300,157467.92,157832.70,364.78,795.938,90.492,17.535,46,0,3,0,217,78,16,36.545,0,4,23,19,0
301,157832.70,158197.06,364.36,842.250,257.203,100.560,49,0,3,0,228,71,19,42.861,0,4,19,27,0
302,158197.06,158515.10,318.04,600.250,124.047,67.814,40,0,3,0,165,56,10,32.184,0,4,22,14,0
303,158515.10,158901.50,386.40,627.313,108.215,32.332,41,0,2,0,185,61,11,27.973,0,6,24,11,0
304,158901.50,159239.20,337.70,1018.313,158.852,39.104,54,0,3,0,224,100,24,53.088,0,8,37,10,0
305,159239.20,159720.48,481.28,1493.125,144.895,32.339,63,0,3,0,337,151,33,73.541,0,13,36,14,0
306,159720.48,160154.34,433.86,1107.188,107.641,21.988,54,0,4,0,286,105,24,45.869,0,10,28,17,0
307,160154.34,160634.36,480.02,1465.500,185.148,48.121,62,0,5,0,358,135,32,74.594,0,11,31,21,0
308,160634.36,160957.76,323.40,823.688,98.059,33.010,48,0,2,0,200,72,18,39.252,0,4,30,14,0
309,160957.76,161285.00,327.24,714.125,94.035,13.491,41,0,2,0,203,73,11,31.131,0,7,24,10,0
310,161285.00,161822.56,537.56,2032.313,301.148,93.760,79,0,5,0,429,176,49,105.574,0,15,39,25,0
311,161822.56,162453.34,630.78,1769.688,219.996,55.502,72,0,6,0,420,157,42,88.730,0,17,28,27,0
312,162453.34,162780.00,326.66,978.813,116.606,37.442,52,0,3,0,236,86,22,43.613,0,6,29,17,0
313,162780.00,163309.14,529.14,2106.438,224.156,98.135,77,0,4,0,469,192,47,109.936,0,26,32,19,0
314,163309.14,163766.86,457.72,1335.938,126.816,27.672,59,0,4,0,313,128,29,67.074,0,10,32,18,0
315,163766.86,164186.02,419.16,950.188,103.090,31.134,51,0,3,0,250,81,21,53.840,0,6,24,22,0
316,164186.02,164604.12,418.10,1384.375,196.879,67.166,59,0,3,0,327,126,29,75.496,0,8,31,20,0
317,164604.12,165092.50,488.38,2073.375,269.731,122.405,80,0,5,0,440,175,50,101.514,0,17,37,26,0
318,165092.50,165581.40,488.90,1288.063,203.938,94.520,60,0,4,0,318,107,30,55.344,0,10,25,25,0
319,165581.40,166064.24,482.84,2035.375,215.383,73.713,78,0,4,0,460,167,48,98.205,0,19,29,30,0
320,166064.24,166542.00,477.76,1711.063,179.727,57.080,69,0,4,0,389,147,39,82.715,0,15,31,23,0
321,166542.00,167079.78,537.78,1894.375,177.816,60.676,77,0,6,0,417,159,47,89.332,0,12,35,30,0
322,167079.78,167486.82,407.04,1266.875,121.813,38.443,57,0,3,0,329,110,27,56.697,0,12,21,25,0
323,167486.82,167857.70,370.88,719.500,82.879,22.000,44,0,2,0,196,71,14,29.627,0,4,22,18,0
324,167857.70,168254.98,397.28,1798.938,223.918,58.365,72,0,4,0,368,163,42,96.551,0,11,43,19,0
325,168254.98,168901.68,646.70,2244.938,262.555,88.895,84,0,5,0,502,196,54,101.363,0,24,44,17,0
326,168901.68,169373.36,471.68,1812.750,191.309,53.041,71,0,4,0,412,157,41,91.588,0,15,36,20,0
327,169373.36,169784.86,411.50,1222.688,123.914,32.205,57,0,4,0,314,107,27,60.908,0,13,20,24,0
328,169784.86,170053.50,268.64,538.438,89.523,10.131,41,0,2,0,154,43,11,24.363,0,0,21,20,0
329,170053.50,170509.40,455.90,1099.063,204.969,80.621,54,0,5,0,298,95,24,53.389,0,8,19,27,0
330,170509.40,170921.96,412.56,1834.000,151.406,42.016,72,0,4,0,398,167,42,88.279,0,15,31,26,0
331,170921.96,171384.76,462.80,1377.813,166.664,50.598,62,0,4,0,339,123,32,73.090,0,15,25,22,0
332,171384.76,171893.50,508.74,1520.000,274.891,162.412,64,0,4,0,358,127,34,69.631,0,17,23,24,0
333,171893.50,172260.50,367.00,1051.813,103.613,22.363,56,0,4,0,258,86,26,48.727,0,6,23,27,0
334,172260.50,172713.92,453.42,1903.625,259.902,88.289,72,0,5,0,437,161,42,94.746,0,21,27,24,0
335,172713.92,172959.02,245.10,466.000,66.039,19.539,38,0,2,0,129,48,8,28.273,0,0,27,11,0
336,172959.02,173424.96,465.94,1971.625,230.422,46.443,77,0,4,0,416,165,47,102.867,0,11,39,28,0
337,173424.96,173913.10,488.14,1195.750,131.625,13.240,57,0,4,0,308,103,27,57.299,0,12,24,21,0
338,173913.10,174313.58,400.48,1411.438,120.148,32.637,61,0,3,0,323,125,31,62.713,0,4,39,18,0
339,174313.58,174873.00,559.42,2202.500,179.828,36.803,87,0,5,0,499,166,57,105.273,0,12,32,44,0
340,174873.00,175307.36,434.36,1048.813,135.500,17.410,50,0,3,0,286,99,20,56.848,0,15,20,15,0
341,175307.36,175842.90,535.54,1785.125,143.945,44.195,71,0,5,0,409,162,41,86.625,0,19,32,20,0
342,175842.90,176146.72,303.82,361.250,78.320,14.063,35,0,3,0,119,37,5,14.137,0,3,20,13,0
343,176146.72,176503.00,356.28,596.500,161.516,66.979,43,0,3,0,170,51,13,29.928,0,2,24,17,0
344,176503.00,176799.98,296.98,466.000,101.852,31.127,37,0,2,0,155,44,7,18.799,0,1,18,18,0
345,176799.98,177245.46,445.48,1083.500,121.867,44.607,53,0,3,0,268,93,23,49.629,0,5,29,20,0
346,177245.46,177572.08,326.62,1223.750,117.672,24.855,57,0,2,0,280,107,27,57.750,0,7,32,18,0
347,177572.08,177922.88,350.80,941.563,103.117,37.518,50,0,3,0,233,93,20,45.869,0,5,27,18,0
348,177922.88,178370.96,448.08,1568.438,178.320,48.646,65,0,4,0,376,133,35,68.127,0,14,26,26,0
349,178370.96,178763.60,392.64,900.438,84.922,15.082,50,0,4,0,238,78,20,43.012,0,3,26,21,0
350,178763.60,179261.46,497.86,1355.188,133.102,27.838,60,0,4,0,340,131,30,67.375,0,13,30,18,0
351,179261.46,179565.52,304.06,442.250,103.727,55.287,36,0,3,0,132,51,6,19.400,0,4,22,10,0
352,179565.52,180012.06,446.54,923.375,97.758,39.385,50,0,4,0,251,87,20,38.199,0,8,25,17,0
353,180012.06,180360.80,348.74,759.250,90.609,16.381,45,0,3,0,200,72,15,45.117,0,5,27,13,0
354,180360.80,180989.76,628.96,2430.125,215.945,62.088,89,0,6,0,525,210,59,119.711,0,24,42,23,0
355,180989.76,181477.96,488.20,1608.188,121.469,40.059,64,0,5,0,409,150,34,73.090,0,21,21,22,0
356,181477.96,181991.60,513.64,1718.250,177.391,56.109,67,0,4,0,420,156,37,76.850,0,20,23,24,0
357,181991.60,182380.34,388.74,1110.750,125.328,18.359,53,0,3,0,298,91,23,49.328,0,11,22,22,0
358,182380.34,182628.74,248.40,287.438,66.219,28.195,36,0,2,0,87,22,6,12.633,0,0,24,12,0
359,182628.74,183049.96,421.22,1426.563,160.906,48.068,64,0,4,0,341,116,34,71.135,0,8,32,24,0
360,183049.96,183418.62,368.66,1217.188,130.859,54.482,56,0,3,0,291,109,26,65.871,0,8,24,24,0
361,183418.62,183858.32,439.70,1741.625,155.188,39.365,73,0,5,0,382,147,43,80.459,0,14,36,24,0
362,183858.32,184224.28,365.96,822.938,148.109,50.473,46,0,3,0,229,67,16,41.207,0,1,19,27,0
363,184224.28,184755.62,531.34,2826.188,354.336,157.035,94,0,5,0,551,242,64,137.307,0,30,48,17,0
364,184755.62,185073.86,318.24,647.438,141.367,27.348,43,0,2,0,180,54,13,30.980,0,1,23,19,0
365,185073.86,185440.78,366.92,800.938,121.828,34.186,46,0,2,0,228,71,16,31.582,0,5,25,16,0
366,185440.78,185916.02,475.24,1553.438,162.609,51.260,66,0,5,0,354,136,36,74.594,0,10,38,18,0
367,185916.02,186367.12,451.10,1483.000,120.602,38.131,63,0,5,0,353,136,33,70.383,0,15,26,24,0
368,186367.12,186928.94,561.82,1458.375,98.430,22.621,63,0,5,0,367,132,33,60.156,0,13,23,27,0
369,186928.94,187315.10,386.16,673.625,81.406,21.920,42,0,3,0,195,66,12,29.025,0,5,27,10,0
370,187315.10,187757.52,442.42,1177.563,129.641,38.186,58,0,3,0,289,98,28,52.486,0,7,27,25,0
371,187757.52,188204.12,446.60,1680.063,174.492,52.734,71,0,4,0,378,142,41,78.203,0,14,31,26,0
372,188204.12,188565.08,360.96,1505.938,287.992,125.176,61,0,3,0,348,137,31,78.654,0,12,30,20,0
373,188565.08,188987.02,421.94,1600.313,128.109,29.891,63,0,3,0,371,149,33,70.533,0,18,29,16,0
374,188987.02,189442.10,455.08,1532.813,135.625,39.291,62,0,4,0,360,146,32,81.361,0,23,30,10,0
375,189442.10,189931.80,489.70,1240.500,154.570,64.768,56,0,4,0,325,112,26,59.254,0,12,24,21,0
376,189931.80,190416.20,484.40,1672.750,180.430,41.895,70,0,5,0,399,141,40,84.971,0,16,27,27,0
377,190416.20,190790.28,374.08,1086.000,133.750,29.947,56,0,3,0,264,89,26,54.291,0,9,29,18,0
378,190790.28,191198.46,408.18,1121.438,166.898,50.213,55,0,4,0,300,94,25,49.629,0,14,22,19,0
379,191198.46,191611.10,412.64,1041.500,114.563,33.805,50,0,3,0,267,103,20,51.434,0,11,26,13,0
380,191611.10,192096.42,485.32,1227.750,152.234,17.051,59,0,6,0,297,111,29,60.307,0,8,29,23,0
381,192096.42,192505.88,409.46,1434.250,136.031,29.609,59,0,4,0,368,134,29,55.193,0,17,21,21,0
382,192505.88,193090.22,584.34,1626.063,133.742,40.805,69,0,6,0,364,150,39,78.654,0,14,42,13,0
383,193090.22,193429.50,339.28,587.063,70.070,17.391,43,0,4,0,161,46,13,24.514,0,0,23,20,0
384,193429.50,193816.96,387.46,1010.250,118.688,21.533,52,0,3,0,257,92,22,46.236,0,5,30,17,0
385,193816.96,194281.56,464.60,991.250,94.711,17.275,50,0,4,0,267,95,20,49.727,0,11,25,14,0
386,194281.56,194839.40,557.84,2177.563,216.648,29.244,81,0,5,0,483,184,51,105.242,0,18,40,23,0
387,194839.40,195207.24,367.84,681.063,98.742,30.590,43,0,3,0,184,69,13,31.469,0,4,24,15,0
388,195207.24,195576.02,368.78,867.750,100.203,17.068,50,0,3,0,227,75,20,39.039,0,3,25,22,0
389,195576.02,196061.26,485.24,1604.000,156.891,41.604,65,0,3,0,377,149,35,72.438,0,14,30,21,0
390,196061.26,196529.02,467.76,1239.250,193.531,52.900,58,0,4,0,305,107,28,61.602,0,9,27,22,0
391,196529.02,196924.00,394.98,772.438,175.922,91.180,44,0,2,0,206,79,14,35.328,0,7,26,11,0
392,196924.00,197312.42,388.42,861.625,144.227,39.887,47,0,3,0,262,70,17,35.922,0,3,18,26,0
393,197312.42,197678.96,366.54,1104.063,259.508,109.525,54,0,3,0,284,93,24,50.320,0,9,25,20,0
394,197678.96,198101.00,422.04,1468.688,182.805,65.387,64,0,3,0,309,129,34,74.367,0,7,43,15,0
395,198101.00,198402.80,301.80,539.438,83.484,15.389,39,0,3,0,155,47,9,25.234,0,2,21,16,0
396,198402.80,198803.54,400.74,831.813,167.188,53.438,46,0,3,0,230,82,16,38.000,0,8,22,16,0
397,198803.54,199444.92,641.38,1826.750,193.195,95.516,73,0,6,0,421,164,43,83.125,0,18,32,23,0
398,199444.92,199855.14,410.22,1577.625,264.094,105.494,67,0,4,0,351,136,37,78.078,0,12,34,22,0
399,199855.14,200233.04,377.90,1089.125,171.797,57.398,51,0,3,0,291,96,21,41.117,0,11,16,24,0
400,200233.04,200649.50,416.46,967.688,100.523,15.748,51,0,4,0,261,89,21,40.969,0,9,22,20,0
401,200649.50,201303.00,653.50,2681.250,334.391,123.961,99,0,6,0,524,219,69,134.336,0,16,58,26,0
402,201303.00,201827.94,524.94,2063.500,191.430,62.551,73,0,5,0,483,196,43,104.055,0,30,27,16,0
403,201827.94,202156.98,329.04,852.125,130.219,12.025,49,0,3,0,227,70,19,38.148,0,3,20,26,0
404,202156.98,202399.98,243.00,465.750,88.586,18.090,38,0,2,0,132,44,8,27.313,0,0,22,16,0
405,202399.98,202801.84,401.86,836.375,117.297,29.855,47,0,3,0,227,80,17,40.227,0,6,23,18,0
406,202801.84,203313.52,511.68,2110.063,215.938,66.137,77,0,5,0,484,185,47,93.664,0,21,28,28,0
407,203313.52,203622.76,309.24,839.313,134.391,66.068,47,0,3,0,236,72,17,37.406,0,7,16,24,0
408,203622.76,204036.04,413.28,609.125,71.781,19.084,40,0,3,0,171,63,10,28.055,0,5,23,12,0
409,204036.04,204472.36,436.32,690.250,97.320,24.482,43,0,2,0,205,59,13,24.789,0,3,18,22,0
410,204472.36,204931.70,459.34,1337.188,192.539,92.445,62,0,4,0,326,115,32,61.156,0,10,26,27,0
411,204931.70,205341.50,409.80,681.063,106.680,19.813,42,0,3,0,193,71,12,33.992,0,4,21,17,0
412,205341.50,205796.82,455.32,1481.313,184.156,99.533,62,0,4,0,343,132,32,70.508,0,15,27,21,0
413,205796.82,206207.58,410.76,1033.313,105.148,30.494,51,0,4,0,266,99,21,48.688,0,9,26,17,0
