episode,agentID,type,parents,generation,speed,sightRange,maxSize,maxLifetime,age,reasonOfDeath,lifetimeScore
0,-350,Prey,-1,0,13.783,1.000,1.886,237.558,33.341,Starvation,-1.016044
0,-490,Prey,-1,0,10.814,0.987,1.985,223.102,33.341,Starvation,-2.016041
0,-630,Prey,-1,0,18.609,0.802,2.395,229.248,33.341,Starvation,-1.016044
0,-770,Prey,-1,0,19.030,0.821,3.384,208.984,33.341,Starvation,-1.016044
0,-910,Prey,-1,0,11.885,1.475,1.945,201.720,33.341,Starvation,-1.016044
0,-1190,Prey,-1,0,11.327,1.145,3.251,227.919,33.341,Starvation,-1.016044
0,-1330,Prey,-1,0,14.171,0.891,1.997,233.256,33.341,Starvation,-1.016044
0,-1470,Prey,-1,0,11.410,0.897,2.239,215.608,33.341,Starvation,1.416913
0,-1610,Prey,-1,0,15.108,0.978,2.754,209.993,33.341,Starvation,-2.516062
0,-1750,Prey,-1,0,18.697,0.997,2.540,213.806,33.341,Starvation,-2.016041
0,-1890,Prey,-1,0,17.900,1.287,2.539,227.236,33.341,Starvation,-1.016044
0,-2030,Prey,-1,0,16.595,1.170,1.995,214.254,33.341,Starvation,-1.016044
0,-2170,Prey,-1,0,16.383,1.059,2.488,213.933,33.341,Starvation,-1.016044
0,-2310,Prey,-1,0,15.670,1.402,1.528,219.531,33.341,Starvation,-1.016044
0,-2450,Prey,-1,0,10.743,0.826,3.159,222.163,33.341,Starvation,-1.016044
0,-2590,Prey,-1,0,12.212,1.232,1.880,233.270,33.341,Starvation,-8.016015
0,-2870,Prey,-1,0,19.982,1.367,1.890,237.686,33.341,Starvation,-1.016044
0,-3010,Prey,-1,0,15.833,1.017,2.547,234.257,33.341,Starvation,1.416922
0,-3150,Prey,-1,0,13.009,1.492,1.596,233.999,33.341,Starvation,-3.516018
0,-3290,Prey,-1,0,15.918,1.061,2.036,246.141,33.341,Starvation,-1.016044
0,-3710,Prey,-1,0,16.653,1.310,2.560,219.804,33.341,Starvation,-1.016044
0,-3850,Prey,-1,0,12.846,1.103,2.090,230.417,33.341,Starvation,-1.016044
0,-3990,Prey,-1,0,17.863,1.270,3.307,229.127,33.341,Starvation,-2.516057
0,-3570,Prey,-1,0,17.889,1.123,2.448,211.858,46.161,Starvation,-7.754809
0,-1050,Prey,-1,0,12.806,1.257,3.475,211.930,50.001,Dehydration,-0.3341857
0,-2730,Prey,-1,0,12.371,0.865,2.000,232.624,50.001,Dehydration,0.6516837
0,-3430,Prey,-1,0,10.516,0.820,1.907,239.448,50.001,Dehydration,0.2974932
0,-4270,Prey,-1,0,10.719,1.010,3.132,229.459,50.001,Dehydration,-0.3996708
0,-202,Prey,-1,0,17.739,1.118,2.234,222.888,50.001,Dehydration,0.3281264
0,-4130,Prey,-1,0,12.095,1.294,3.364,231.956,58.841,Starvation,3.098378
1,-6582,Prey,-1,0,19.291,1.297,3.120,240.921,33.341,Starvation,-1.399376
1,-6722,Prey,-1,0,10.642,0.968,3.043,229.777,33.341,Starvation,-1.816041
1,-6862,Prey,-1,0,14.368,1.274,2.498,203.598,33.341,Starvation,-1.066044
1,-7142,Prey,-1,0,17.829,1.199,1.539,235.654,33.341,Starvation,-1.266044
1,-7422,Prey,-1,0,14.697,0.835,1.890,216.329,33.341,Starvation,-1.016044
1,-7562,Prey,-1,0,17.019,1.401,2.997,248.199,33.341,Starvation,0.2168787
1,-7702,Prey,-1,0,16.711,1.159,1.628,200.018,33.341,Starvation,-1.016044
1,-7842,Prey,-1,0,11.929,0.871,2.141,224.314,33.341,Starvation,-0.4160434
1,-7982,Prey,-1,0,10.588,0.874,2.631,233.795,33.341,Starvation,-1.016044
1,-8122,Prey,-1,0,11.271,1.102,2.956,200.120,33.341,Starvation,-1.016044
1,-8402,Prey,-1,0,19.505,1.071,2.061,219.446,33.341,Starvation,-1.499375
1,-8542,Prey,-1,0,17.147,1.448,2.370,233.493,33.341,Starvation,-1.516042
1,-8682,Prey,-1,0,13.873,1.478,1.866,218.471,33.341,Starvation,0.2168789
1,-8962,Prey,-1,0,10.045,1.361,3.251,227.433,33.341,Starvation,-1.016044
1,-9242,Prey,-1,0,14.837,1.274,2.801,211.188,33.341,Starvation,1.107299
1,-9382,Prey,-1,0,11.231,1.359,2.677,243.211,33.341,Starvation,-1.632706
1,-9522,Prey,-1,0,18.051,0.897,2.376,219.811,33.341,Starvation,-1.182711
1,-9802,Prey,-1,0,14.132,1.459,1.924,233.490,33.341,Starvation,-1.149378
1,-9942,Prey,-1,0,17.503,0.929,2.593,248.197,33.341,Starvation,-1.016044
1,-10082,Prey,-1,0,10.640,1.088,3.102,205.379,33.341,Starvation,-1.016044
1,-10362,Prey,-1,0,17.034,1.404,1.596,228.152,33.341,Starvation,-4.632684
1,-10502,Prey,-1,0,14.024,1.405,2.042,232.053,33.341,Starvation,-1.016044
1,-10642,Prey,-1,0,12.355,1.317,1.741,234.639,33.341,Starvation,-1.149379
1,-8262,Prey,-1,0,10.141,1.272,2.764,232.400,40.661,Starvation,-0.7991508
1,-10222,Prey,-1,0,14.364,1.024,3.092,203.357,46.341,Starvation,-0.5231735
1,-7282,Prey,-1,0,10.462,1.167,2.774,201.125,60.501,Starvation,3.569982
1,-9662,Prey,-1,0,13.772,1.263,1.759,216.093,60.501,Starvation,3.647065
1,-7002,Prey,-1,0,19.566,0.937,1.603,200.245,72.560,Starvation,3.050065
1,-8822,Prey,-1,0,14.794,1.230,2.313,221.880,106.134,Starvation,12.02882
1,-9102,Prey,-1,0,17.602,1.008,3.246,202.747,124.311,Starvation,13.81643
2,-12768,Prey,-1,0,17.556,1.349,2.846,221.209,33.341,Starvation,-1.016044
2,-12908,Prey,-1,0,10.635,0.920,1.713,200.992,33.341,Starvation,-1.016044
2,-13328,Prey,-1,0,13.948,0.916,3.442,226.124,33.341,Starvation,1.416913
2,-13888,Prey,-1,0,12.457,1.443,1.764,203.556,33.341,Starvation,1.11692
2,-14168,Prey,-1,0,17.406,0.872,2.978,238.969,33.341,Starvation,-1.016044
2,-14448,Prey,-1,0,17.732,0.943,2.705,232.011,33.341,Starvation,-0.3827084
2,-15148,Prey,-1,0,13.435,0.977,3.224,213.004,33.341,Starvation,1.116914
2,-15288,Prey,-1,0,17.994,1.298,2.413,204.876,33.341,Starvation,-1.016044
2,-15428,Prey,-1,0,15.957,1.182,2.803,206.522,33.341,Starvation,-1.016044
2,-15568,Prey,-1,0,16.803,0.931,2.161,226.675,33.341,Starvation,0.7335418
2,-15848,Prey,-1,0,16.280,0.842,1.982,200.581,33.341,Starvation,-1.016044
2,-16128,Prey,-1,0,10.911,1.049,2.208,226.574,33.341,Starvation,0.1999941
2,-16268,Prey,-1,0,18.243,0.868,2.468,238.639,33.341,Starvation,-1.016044
2,-12208,Prey,-1,0,14.507,0.996,2.853,219.229,40.661,Starvation,-0.6156675
2,-15988,Prey,-1,0,17.409,1.367,1.644,232.496,40.661,Starvation,0.01478624
2,-13048,Prey,-1,0,12.999,0.980,2.387,240.856,44.181,Starvation,3.198909
2,-15708,Prey,-1,0,19.803,0.868,2.411,248.514,46.741,Starvation,0.1255229
2,-13608,Prey,-1,0,19.731,1.255,1.782,217.431,47.201,Starvation,1.383732
2,-14308,Prey,-1,0,15.422,1.462,2.379,223.854,47.981,Starvation,0.9385161
2,-12628,Prey,-1,0,18.373,0.820,3.094,207.136,50.001,Dehydration,0.5796173
2,-13188,Prey,-1,0,14.780,1.321,1.853,244.331,50.001,Dehydration,0.4763652
2,-14028,Prey,-1,0,17.864,0.815,1.870,215.872,50.001,Dehydration,-0.02435464
2,-14728,Prey,-1,0,17.493,1.144,3.080,207.194,59.481,Dehydration,1.824398
2,-14868,Prey,-1,0,16.377,0.812,3.103,215.059,59.861,Starvation,9.273244
2,-15008,Prey,-1,0,16.286,1.024,3.217,207.432,63.701,Starvation,10.74169
2,-13748,Prey,-1,0,12.302,0.976,1.656,237.266,79.179,Dehydration,3.850794
2,-12348,Prey,-1,0,13.760,1.232,2.790,242.332,79.579,Dehydration,3.609395
2,-13468,Prey,-1,0,18.685,0.813,2.751,233.930,86.478,Dehydration,7.745124
2,-16592,Prey,[-15008 -14868],1,16.363,0.861,3.160,200.000,64.101,Starvation,4.652929
2,-12488,Prey,-1,0,11.053,1.192,1.533,202.470,130.831,Dehydration,13.71805
2,-14588,Prey,-1,0,14.345,1.113,2.386,227.346,163.138,Starvation,14.42779
3,-16732,Prey,-1,0,14.456,0.832,1.789,225.323,33.341,Starvation,-2.016041
3,-17432,Prey,-1,0,13.876,0.998,2.752,243.699,33.341,Starvation,-1.016044
3,-17712,Prey,-1,0,13.918,1.419,3.104,232.577,33.341,Starvation,-1.016044
3,-17992,Prey,-1,0,12.525,1.049,2.153,205.430,33.341,Starvation,-1.016044
3,-18272,Prey,-1,0,11.603,1.460,2.776,237.343,33.341,Starvation,-1.016044
3,-20372,Prey,-1,0,12.982,1.190,1.761,228.992,33.341,Starvation,-0.8331065
3,-20792,Prey,-1,0,13.919,1.314,2.040,249.707,33.341,Starvation,0.5166926
3,-20232,Prey,-1,0,16.399,0.905,3.450,203.942,39.901,Starvation,-0.1745536
3,-19112,Prey,-1,0,10.906,0.948,3.005,204.128,40.661,Starvation,-0.9287136
3,-19812,Prey,-1,0,11.285,1.205,2.374,210.557,40.661,Starvation,1.094593
3,-19532,Prey,-1,0,16.952,0.986,2.134,223.880,49.801,Starvation,0.5707128
3,-17572,Prey,-1,0,12.371,1.242,1.569,232.475,50.001,Dehydration,0.0197289
3,-17852,Prey,-1,0,12.542,0.882,2.731,224.045,50.001,Dehydration,1.196306
3,-18132,Prey,-1,0,14.124,0.829,2.717,236.960,50.001,Dehydration,0.1808627
3,-18552,Prey,-1,0,12.732,1.191,1.669,242.982,50.001,Dehydration,0.3380933
3,-19952,Prey,-1,0,16.058,1.299,2.250,228.962,50.001,Dehydration,0.3478348
3,-18412,Prey,-1,0,18.711,1.052,3.369,246.171,55.281,Starvation,1.756646
3,-18692,Prey,-1,0,14.198,1.431,2.343,245.667,55.281,Starvation,1.777667
3,-18972,Prey,-1,0,10.500,0.876,3.350,205.842,63.241,Starvation,3.355477
3,-17292,Prey,-1,0,14.881,1.188,1.793,220.831,68.241,Starvation,11.80077
3,-20512,Prey,-1,0,14.369,1.188,1.951,205.713,74.140,Dehydration,4.150033
3,-18832,Prey,-1,0,12.237,0.952,2.080,247.696,75.999,Starvation,3.217993
3,-20092,Prey,-1,0,16.356,1.009,3.263,242.936,78.439,Dehydration,6.307871
3,-17152,Prey,-1,0,15.025,0.928,3.427,241.633,79.579,Starvation,3.349352
3,-17012,Prey,-1,0,19.092,1.005,2.095,239.813,84.958,Starvation,4.614541
3,-19252,Prey,-1,0,18.722,1.406,3.121,215.597,91.877,Starvation,16.36637
3,-20652,Prey,-1,0,13.169,0.937,2.142,244.376,96.836,Dehydration,7.568852
3,-20932,Prey,[-19252 -17292],1,16.465,1.245,2.329,200.000,33.341,Starvation,0.1668761
3,-16872,Prey,-1,0,13.308,1.164,2.639,206.641,103.275,Starvation,9.841085
3,-19392,Prey,-1,0,16.936,0.940,2.704,213.772,110.274,Dehydration,9.754797
3,-19672,Prey,-1,0,13.896,1.123,2.895,207.258,130.071,Starvation,14.1665
4,-22192,Prey,-1,0,16.385,0.876,1.550,243.818,33.341,Starvation,2.01692
4,-23172,Prey,-1,0,14.467,0.834,1.724,237.022,33.341,Starvation,-0.1160418
4,-23452,Prey,-1,0,11.256,0.964,2.046,227.219,33.341,Starvation,1.116914
4,-23872,Prey,-1,0,16.002,1.149,1.877,220.126,33.341,Starvation,-0.9905936
4,-24292,Prey,-1,0,12.479,1.088,2.078,241.787,33.341,Starvation,-0.7160431
4,-24432,Prey,-1,0,12.096,1.266,3.343,238.192,33.341,Starvation,-0.1160409
4,-24712,Prey,-1,0,14.432,1.410,3.444,229.410,33.341,Starvation,-0.1160406
4,-21632,Prey,-1,0,19.516,0.940,1.928,230.608,40.661,Starvation,-0.5849962
4,-25132,Prey,-1,0,12.327,1.103,2.113,224.456,41.321,Starvation,0.4454429
4,-21352,Prey,-1,0,17.623,1.266,2.590,240.030,45.341,Starvation,-0.2343653
4,-24012,Prey,-1,0,17.884,1.215,1.816,226.741,50.001,Dehydration,1.166339
4,-21212,Prey,-1,0,19.403,1.139,3.498,222.787,53.241,Starvation,0.5945547
4,-22612,Prey,-1,0,19.093,0.905,1.815,239.353,59.101,Starvation,2.505613
4,-21072,Prey,-1,0,19.251,1.490,1.526,233.500,67.501,Dehydration,2.860204
4,-23312,Prey,-1,0,12.888,1.207,2.001,203.744,68.081,Dehydration,0.776269
4,-24992,Prey,-1,0,13.812,1.155,2.996,209.841,74.639,Dehydration,3.785252
4,-23732,Prey,-1,0,12.123,1.362,2.987,245.702,77.939,Starvation,4.70567
4,-23592,Prey,-1,0,15.156,1.226,1.924,239.803,83.558,Starvation,5.252976
4,-22752,Prey,-1,0,11.442,1.240,2.013,239.117,85.798,Starvation,12.59506
4,-22892,Prey,-1,0,18.896,1.400,1.815,205.385,86.657,Starvation,6.478433
4,-22052,Prey,-1,0,13.298,1.362,2.688,220.466,92.257,Dehydration,8.64832
4,-22472,Prey,-1,0,17.712,1.171,1.886,200.756,95.796,Starvation,8.507109
4,-21492,Prey,-1,0,16.456,1.198,1.623,243.899,97.376,Dehydration,10.66288
4,-23032,Prey,-1,0,18.405,0.899,3.147,204.962,100.415,Starvation,16.42026
4,-21772,Prey,-1,0,12.043,1.198,3.120,228.761,102.075,Dehydration,12.87345
4,-24572,Prey,-1,0,15.631,1.424,3.027,230.847,109.414,Dehydration,10.90439
4,-21912,Prey,-1,0,19.763,1.402,1.946,242.202,113.673,Starvation,11.79507
4,-25272,Prey,[-21772 -22752],1,11.685,1.191,2.504,200.000,33.341,Starvation,-0.516044
4,-25412,Prey,[-23032 -21492],1,17.170,1.089,2.237,200.000,33.341,Starvation,-0.7660443
4,-24852,Prey,-1,0,13.117,1.119,1.637,204.504,133.472,Starvation,17.04204
4,-24152,Prey,-1,0,11.782,1.276,1.754,238.375,140.073,Starvation,12.38
4,-22332,Prey,-1,0,15.924,1.377,1.728,223.919,142.034,Starvation,17.9833
5,-26812,Prey,-1,0,10.279,0.853,1.766,227.513,33.341,Starvation,-0.3831062
5,-27092,Prey,-1,0,16.974,1.182,1.868,242.143,33.341,Starvation,-1.882707
5,-27232,Prey,-1,0,13.744,1.279,2.807,223.078,33.341,Starvation,-1.749374
5,-27372,Prey,-1,0,17.948,1.369,2.102,238.413,33.341,Starvation,-4.016026
5,-27652,Prey,-1,0,12.175,0.954,2.727,202.697,33.341,Starvation,-0.3851659
5,-27932,Prey,-1,0,14.502,1.218,2.016,207.768,33.341,Starvation,-0.08312178
5,-28492,Prey,-1,0,11.812,1.347,3.406,216.786,33.341,Starvation,-1.749374
5,-28772,Prey,-1,0,13.153,0.935,1.799,230.379,33.341,Starvation,-2.09938
5,-26112,Prey,-1,0,15.141,1.488,2.313,217.581,49.541,Starvation,0.3815827
5,-25972,Prey,-1,0,16.580,1.336,2.967,226.493,50.001,Dehydration,2.251686
5,-28212,Prey,-1,0,11.876,0.892,3.267,217.602,50.001,Dehydration,1.36691
5,-28352,Prey,-1,0,19.727,1.386,1.703,214.286,50.001,Dehydration,0.4589239
5,-28912,Prey,-1,0,13.622,1.247,1.741,242.850,50.001,Dehydration,0.3528928
5,-29332,Prey,-1,0,19.661,1.354,2.139,203.563,50.001,Dehydration,1.875536
5,-25692,Prey,-1,0,15.577,1.144,2.292,224.827,61.561,Dehydration,3.327027
5,-27512,Prey,-1,0,12.474,1.472,3.260,216.060,65.601,Starvation,5.553315
5,-28632,Prey,-1,0,17.472,0.929,2.106,241.195,68.161,Dehydration,2.440946
5,-26532,Prey,-1,0,19.031,1.204,2.572,222.297,69.680,Dehydration,4.165821
5,-26672,Prey,-1,0,17.310,1.246,2.193,219.973,74.599,Dehydration,3.346108
5,-26952,Prey,-1,0,13.429,1.006,2.266,207.729,82.918,Starvation,2.434618
5,-26252,Prey,-1,0,14.923,0.827,3.162,230.486,88.437,Dehydration,4.44355
5,-28072,Prey,-1,0,15.527,1.218,2.366,240.004,89.517,Starvation,6.01786
5,-29472,Prey,-1,0,10.245,1.492,2.399,221.544,90.317,Starvation,0.616679
5,-25552,Prey,-1,0,11.312,1.392,3.108,248.159,98.535,Dehydration,3.933582
5,-29612,Prey,-1,0,18.892,0.916,3.155,212.474,111.373,Starvation,10.7799
