episode,agentID,type,parents,generation,speed,sightRange,maxSize,maxLifetime,age,reasonOfDeath,lifetimeScore
0,-350,Prey,-1,0,11.244,0.956,3.225,211.021,33.341,Starvation,-1.016044
0,-630,Prey,-1,0,17.012,1.465,2.604,241.005,33.341,Starvation,-5.116015
0,-770,Prey,-1,0,13.203,1.447,1.961,221.063,33.341,Starvation,-1.099379
0,-910,Prey,-1,0,17.540,0.850,3.011,215.164,33.341,Starvation,-1.016044
0,-1050,Prey,-1,0,10.081,0.908,1.778,220.396,33.341,Starvation,-6.066037
0,-1190,Prey,-1,0,14.326,0.959,2.360,208.125,33.341,Starvation,-5.882676
0,-1330,Prey,-1,0,12.387,1.461,1.951,248.186,33.341,Starvation,-1.266045
0,-1470,Prey,-1,0,18.053,1.395,1.799,212.450,33.341,Starvation,-1.016044
0,-1610,Prey,-1,0,13.923,1.154,3.433,243.880,33.341,Starvation,-1.016044
0,-1750,Prey,-1,0,12.205,1.076,1.775,201.055,33.341,Starvation,-4.966015
0,-1890,Prey,-1,0,14.183,0.809,2.633,214.015,33.341,Starvation,-6.516025
0,-2030,Prey,-1,0,13.557,1.380,2.428,203.776,33.341,Starvation,-1.016044
0,-2170,Prey,-1,0,15.551,0.826,3.451,245.317,33.341,Starvation,-1.016044
0,-2310,Prey,-1,0,17.162,1.378,1.845,234.169,33.341,Starvation,-1.166043
0,-2450,Prey,-1,0,19.291,0.832,3.104,222.717,33.341,Starvation,-1.232712
0,-2590,Prey,-1,0,12.850,1.127,2.222,200.492,33.341,Starvation,-1.016044
0,-3150,Prey,-1,0,17.601,1.210,3.453,223.430,33.341,Starvation,-1.016044
0,-3290,Prey,-1,0,12.093,0.950,2.811,204.521,33.341,Starvation,-1.016044
0,-3430,Prey,-1,0,11.092,1.240,2.437,208.598,33.341,Starvation,-1.016044
0,-3570,Prey,-1,0,19.803,1.398,2.089,206.979,33.341,Starvation,-8.049385
0,-3710,Prey,-1,0,13.464,1.455,2.192,242.504,33.341,Starvation,-1.016044
0,-3850,Prey,-1,0,19.654,1.058,2.003,212.197,33.341,Starvation,-1.282712
0,-4130,Prey,-1,0,13.252,1.309,1.746,212.929,33.341,Starvation,-9.307775
0,-4270,Prey,-1,0,17.909,1.061,2.936,226.716,33.341,Starvation,-1.049378
0,-2730,Prey,-1,0,16.627,1.484,2.922,216.211,39.841,Starvation,-4.590787
